date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2017-03-02,tlt,37740,44196,12.81,15.09,3499634,4083548,6456,583914,monthly
2017-03-02,cash,0,0,0.0,0.0,168,126,0,-42,monthly
2017-10-03,sso,920265,926940,34.75,35.04,10723918,10853762,6675,129844,monthly
2017-10-03,qld,1470058,1362677,37.76,35.05,11652966,10855521,-107381,-797445,monthly
2017-10-03,gld,34445,38322,13.48,14.95,4159922,4630447,3877,470525,monthly
2017-10-03,tlt,44196,47294,14.02,14.96,4326140,4633859,3098,307719,monthly
2017-10-03,cash,0,0,0.0,0.0,126,153,0,27,monthly
2018-02-02,sso,926940,895663,36.2,34.61,13458680,12439699,-31277,-1018981,monthly
2018-02-02,qld,1362677,1240852,38.4,34.7,14273590,12471372,-121825,-1802218,monthly
2018-02-02,gld,38322,43575,13.2,15.32,4907898,5507444,5253,599546,monthly
2018-02-02,tlt,47294,58184,12.2,15.37,4533724,5525913,10890,992189,monthly
2018-02-02,cash,0,0,0.0,0.0,153,147,0,-6,monthly
2018-04-03,sso,895663,956005,32.76,35.38,10810935,11825703,60342,1014768,monthly
2018-04-03,qld,1240852,1303243,33.29,35.26,10984718,11784419,62391,799701,monthly
2018-04-03,gld,43575,38853,16.81,14.68,5545354,4907134,-4722,-638220,monthly
2018-04-03,tlt,58184,50867,17.14,14.68,5655619,4906256,-7317,-749363,monthly
2018-04-03,cash,0,0,0.0,0.0,147,7,0,-140,monthly
2018-06-04,sso,956005,950159,35.22,35.06,12908372,12953552,-5846,45180,monthly
2018-06-04,qld,1303243,1187281,38.43,35.32,14084762,13051024,-115962,-1033738,monthly
2018-06-04,gld,38853,44851,12.98,14.85,4759103,5488417,5998,729314,monthly
2018-06-04,tlt,50867,57040,13.37,14.77,4902415,5457595,6173,555180,monthly
2018-06-04,cash,0,0,0.0,0.0,7,24,0,17,monthly
2018-09-05,sso,950159,917719,36.23,35.18,14386845,13807526,-32440,-579319,monthly
2018-09-05,qld,1187281,1119308,37.11,34.48,14736914,13533119,-67973,-1203795,monthly
2018-09-05,gld,44851,52692,12.75,15.21,5065023,5971057,7841,906034,monthly
2018-09-05,tlt,57040,61524,13.91,15.13,5522137,5940362,4484,418225,monthly
2018-09-05,cash,0,0,0.0,0.0,24,165,0,141,monthly
2018-10-30,sso,917719,948928,33.85,35.39,11500552,12239392,31209,738840,daily
2018-10-30,qld,1119308,1251768,31.32,35.32,10642724,12215410,132460,1572686,daily
2018-10-30,gld,52692,43758,18.04,14.65,6128606,5067176,-8934,-1061430,daily
2018-10-30,tlt,61524,54909,16.79,14.65,5705939,5067142,-6615,-638797,daily
2018-10-30,cash,0,0,0.0,0.0,165,12,0,-153,daily
2018-11-21,sso,948928,948928,35.7,35.57,11858586,11932698,0,74112,
2018-11-21,qld,1251768,0,33.65,0.0,11177017,0,-1251768,-11177017,
2018-11-21,gld,43758,43758,15.24,15.11,5061487,5069801,0,8314,
2018-11-21,tlt,54909,54909,15.41,15.26,5119484,5117702,0,-1782,
2018-11-21,cash,0,0,0.0,34.06,12,11423468,0,11423456,
2018-12-18,sso,948928,0,33.43,0.0,10997779,0,-948928,-10997779,
2018-12-18,qld,0,0,0.0,0.0,0,0,0,0,
2018-12-18,gld,43758,43758,15.68,15.63,5157755,5170007,0,12252,
2018-12-18,tlt,54909,54909,16.16,16.17,5314661,5346488,0,31827,
2018-12-18,cash,0,0,34.73,68.2,11423468,22555356,0,11131888,
2019-02-22,sso,0,850872,0.0,35.04,0,11752681,850872,11752681,daily
2019-02-22,qld,0,0,0.0,0.0,0,0,0,0,daily
2019-02-22,gld,43758,40118,16.36,15.01,5471938,5034809,-3640,-437129,daily
2019-02-22,tlt,54909,50879,16.19,15.05,5414575,5047070,-4030,-367505,daily
2019-02-22,cash,0,0,67.45,34.9,22555356,11704502,0,-10850854,daily
2019-02-28,sso,850872,847674,35.13,34.95,11755758,11652337,-3198,-103421,daily
2019-02-28,qld,0,1134018,0.0,35.08,0,11696358,1134018,11696358,daily
2019-02-28,gld,40118,40254,14.95,14.97,5002313,4991093,136,-11220,daily
2019-02-28,tlt,50879,51077,14.94,15.0,4999739,5002108,198,2369,daily
2019-02-28,cash,0,0,34.98,0.0,11704502,88,0,-11704414,daily
2019-05-02,sso,847674,850178,34.9,35.03,12804763,12781013,2504,-23750,monthly
2019-05-02,qld,1134018,1051702,37.73,34.92,13844799,12742474,-82316,-1102325,monthly
2019-05-02,gld,40254,45730,13.21,15.03,4846581,5484856,5476,638275,monthly
2019-05-02,tlt,51077,54090,14.16,15.01,5197013,5477374,3013,280361,monthly
2019-05-02,cash,0,0,0.0,0.0,88,50,0,-38,monthly
2019-06-04,sso,850178,875830,33.95,35.39,11294994,12139029,25652,844035,monthly
2019-06-04,qld,1051702,1179508,31.13,35.71,10355204,12248368,127806,1893164,monthly
2019-06-04,gld,45730,39857,17.2,14.54,5721280,4988103,-5873,-733177,monthly
2019-06-04,tlt,54090,45695,17.72,14.35,5894999,4923290,-8395,-971709,monthly
2019-06-04,cash,0,0,0.0,0.0,50,11,0,-39,monthly
2019-07-02,sso,875830,860665,35.61,34.88,13571483,13408328,-15165,-163155,monthly
2019-07-02,qld,1179508,1096223,37.65,34.97,14346507,13441793,-83285,-904714,monthly
2019-07-02,gld,39857,43729,13.66,15.18,5206121,5833886,3872,627765,monthly
2019-07-02,tlt,45695,52386,13.07,14.97,4982303,5755904,6691,773601,monthly
2019-07-02,cash,0,0,0.0,0.0,11,128,0,117,monthly
2019-09-04,sso,860665,900757,33.41,35.11,12754516,13643936,40092,889420,monthly
2019-09-04,qld,1096223,1155376,33.17,35.33,12662088,13730550,59153,1068462,monthly
2019-09-04,gld,43729,39266,16.7,14.82,6373501,5758751,-4463,-614750,monthly
2019-09-04,tlt,52386,46957,16.72,14.74,6382372,5729485,-5429,-652887,monthly
2019-09-04,cash,0,0,0.0,0.0,128,11,0,-117,monthly
2019-11-04,sso,900757,874839,36.04,35.1,14835953,14510664,-25918,-325289,monthly
2019-11-04,qld,1155376,1092483,37.04,35.27,15244277,14580388,-62893,-663889,monthly
2019-11-04,gld,39266,43304,13.6,14.89,5597760,6155663,4038,557903,monthly
2019-11-04,tlt,46957,52937,13.32,14.75,5481612,6098363,5980,616751,monthly
2019-11-04,cash,0,0,0.0,0.0,11,62,0,51,monthly
2020-01-03,sso,874839,856229,35.74,34.75,16278434,15695582,-18610,-582852,monthly
2020-01-03,qld,1092483,1023001,37.3,34.6,16990036,15627650,-69482,-1362386,monthly
2020-01-03,gld,43304,47396,13.69,15.31,6233610,6913180,4092,679570,monthly
2020-01-03,tlt,52937,59757,13.27,15.34,6043633,6927312,6820,883679,monthly
2020-01-03,cash,0,0,0.0,0.0,62,127,0,65,monthly
2020-03-02,sso,856229,961547,31.14,35.64,13173205,15990212,105318,2817007,daily
2020-03-02,qld,1023001,1054547,33.93,36.09,14353782,16189020,31546,1835238,daily
2020-03-02,gld,47396,42805,16.62,14.24,7032618,6386505,-4591,-646113,daily
2020-03-02,tlt,59757,48937,18.31,14.04,7746325,6297048,-10820,-1449277,daily
2020-03-02,cash,0,0,0.0,0.0,127,15,0,-112,daily
2020-03-10,sso,961547,0,31.89,0.0,12456123,0,-961547,-12456123,
2020-03-10,qld,1054547,1054547,32.88,34.83,12842310,14219297,0,1376987,
2020-03-10,gld,42805,42805,17.29,16.2,6755056,6612516,0,-142540,
2020-03-10,tlt,48937,48937,17.94,16.28,7006766,6647611,0,-359155,
2020-03-10,cash,0,0,0.0,32.7,15,13349305,0,13349290,
2020-03-13,sso,0,0,0.0,0.0,0,0,0,0,
2020-03-13,qld,1054547,0,28.82,0.0,10576864,0,-1054547,-10576864,
2020-03-13,gld,42805,42805,17.24,16.36,6326150,6133100,0,-193050,
2020-03-13,tlt,48937,48937,17.56,16.8,6442673,6297048,0,-145625,
2020-03-13,cash,0,0,36.38,66.85,13349305,25062080,0,11712775,
2020-04-02,sso,0,0,0.0,0.0,0,0,0,0,monthly
2020-04-02,qld,0,0,0.0,0.0,0,0,0,0,monthly
2020-04-02,gld,42805,38481,16.7,15.2,6397207,5845263,-4324,-551944,monthly
2020-04-02,tlt,48937,41149,17.87,15.06,6842789,5790318,-7788,-1052471,monthly
2020-04-02,cash,0,0,65.43,69.74,25062080,26811260,0,1749180,monthly
2020-04-20,sso,0,0,0.0,0.0,0,0,0,0,daily
2020-04-20,qld,0,982359,0.0,34.73,0,13426969,982359,13426969,daily
2020-04-20,gld,38481,36598,15.77,15.12,6101932,5844700,-1883,-257232,daily
2020-04-20,tlt,41149,41316,14.94,15.13,5780326,5850474,167,70148,daily
2020-04-20,cash,0,0,69.29,35.03,26811260,13542703,0,-13268557,daily
2020-06-02,sso,0,960960,0.0,35.06,0,14550305,960960,14550305,monthly
2020-06-02,qld,982359,880186,39.06,35.25,16126198,14628377,-102173,-1497821,monthly
2020-06-02,gld,36598,37834,14.51,14.82,5989628,6151808,1236,162180,monthly
2020-06-02,tlt,41316,45473,13.63,14.87,5627032,6170677,4157,543645,monthly
2020-06-02,cash,0,0,32.8,0.0,13542703,108,0,-13542595,monthly
2020-08-04,sso,960960,996833,33.74,34.93,16533698,17278057,35873,744359,monthly
2020-08-04,qld,880186,796355,38.65,34.91,18940120,17269038,-83831,-1671082,monthly
2020-08-04,gld,37834,39586,14.33,15.17,7023503,7505109,1752,481606,monthly
2020-08-04,tlt,45473,51363,13.27,14.99,6500736,7412753,5890,912017,monthly
2020-08-04,cash,0,0,0.0,0.0,108,115,0,7,monthly
2020-09-02,sso,996833,979523,35.62,35.42,19692718,19910027,-17310,217309,monthly
2020-09-02,qld,796355,728981,38.3,35.12,21173071,19743824,-67374,-1429247,monthly
2020-09-02,gld,39586,44829,13.25,14.56,7325389,8186671,5243,861282,monthly
2020-09-02,tlt,51363,60082,12.82,14.89,7087636,8369712,8719,1282076,monthly
2020-09-02,cash,0,0,0.0,0.0,115,170,0,55,monthly
2020-11-03,sso,979523,980319,34.97,35.4,16918525,17525345,796,606820,monthly
2020-11-03,qld,728981,798139,31.92,35.3,15444171,17475360,69158,2031189,monthly
2020-11-03,gld,44829,40801,16.49,14.74,7975527,7300114,-4028,-675413,monthly
2020-11-03,tlt,60082,54181,16.62,14.56,8040566,7208794,-5901,-831772,monthly
2020-11-03,cash,0,0,0.0,0.0,170,26,0,-144,monthly
2020-12-02,sso,980319,928716,36.93,35.09,20731259,19718964,-51603,-1012295,monthly
2020-12-02,qld,798139,736919,37.87,34.96,21259945,19643802,-61220,-1616143,monthly
2020-12-02,gld,40801,49440,12.37,15.08,6943513,8476982,8639,1533469,monthly
2020-12-02,tlt,54181,63304,12.84,14.87,7208820,8355796,9123,1146976,monthly
2020-12-02,cash,0,0,0.0,0.0,26,61,0,35,monthly
2021-03-02,sso,928716,874777,37.15,35.01,22256060,20637955,-53939,-1618105,monthly
