Date,equity,position,drawdown_pct
2017-01-18,20281978,448189,-8.65
2017-01-19,20230586,448189,-8.89
2017-01-20,20347072,448189,-8.36
2017-01-23,20398462,448189,-8.13
2017-01-24,20449851,448189,-7.9
2017-01-25,20662265,448189,-6.94
2017-01-26,20580040,448189,-7.31
2017-01-27,20545779,448189,-7.47
2017-01-30,20398462,448189,-8.13
2017-01-31,20429299,448189,-7.99
2017-02-01,20511522,448189,-7.62
2017-02-02,20521797,448189,-7.57
2017-02-03,20604024,448189,-7.2
2017-02-06,20456704,448189,-7.87
2017-02-07,20436148,448189,-7.96
2017-02-08,20470409,448189,-7.8
2017-02-09,20556058,448189,-7.42
2017-02-10,20604024,448189,-7.2
2017-02-13,20686248,448189,-6.83
2017-02-14,20655414,448189,-6.97
2017-02-15,20734209,448189,-6.62
2017-02-16,20782175,448189,-6.4
2017-02-17,20727360,448189,-6.65
2017-02-21,20795878,448189,-6.34
2017-02-22,20795878,448189,-6.34
2017-02-23,20840421,448189,-6.14
2017-02-24,20689673,448189,-6.82
2017-02-27,20703376,448189,-6.76
2017-02-28,20672544,448189,-6.89
2017-03-01,20888379,448189,-5.92
2017-03-02,20751339,448189,-6.54
2017-03-03,20874677,448189,-5.98
2017-03-06,20809587,448189,-6.28
2017-03-07,20737634,448189,-6.6
2017-03-08,20662265,448189,-6.94
2017-03-09,20741062,448189,-6.59
2017-03-10,20915787,448189,-5.8
2017-03-13,21025420,448189,-5.31
2017-03-14,20864395,448189,-6.03
2017-03-15,21162458,448189,-4.69
2017-03-16,21265239,448189,-4.23
2017-03-17,21320058,448189,-3.98
2017-03-20,21275516,448189,-4.18
2017-03-21,21179591,448189,-4.61
2017-03-22,21183019,448189,-4.6
2017-03-23,21230980,448189,-4.38
2017-03-24,21289224,448189,-4.12
2017-03-27,21344041,448189,-3.87
2017-03-28,21446816,448189,-3.41
2017-03-29,21446816,448189,-3.41
2017-03-30,21371449,448189,-3.75
2017-03-31,21340613,448189,-3.89
2017-04-03,21309778,448189,-4.02
2017-04-04,21302926,448189,-4.06
2017-04-05,21189868,448189,-4.56
2017-04-06,21193294,448189,-4.55
2017-04-07,21179591,448189,-4.61
2017-04-10,21155605,448189,-4.72
2017-04-11,21254965,448189,-4.27
2017-04-12,21237834,448189,-4.35
2017-04-13,21100796,448189,-4.97
2017-04-17,21230980,448189,-4.38
2017-04-18,21135055,448189,-4.81
2017-04-19,21049405,448189,-5.2
2017-04-20,21217278,448189,-4.44
2017-04-21,21230980,448189,-4.38
2017-04-24,21768870,448189,-1.96
2017-04-25,21923032,448189,-1.26
2017-04-26,21861365,448189,-1.54
2017-04-27,21881923,448189,-1.45
2017-04-28,21857935,448189,-1.56
2017-05-01,21947016,448189,-1.15
2017-05-02,22060074,448189,-0.65
