Date,equity,cash,rebalanced,tqqq_value,tqqq_weight,tqqq_signal,gld_value,gld_weight,gld_signal,tlt_value,tlt_weight,tlt_signal,drawdown_pct
2005-12-01,11794960,16,False,7507806,0.6365,buy,2241094,0.19,buy,2046044,0.1735,buy,0.0
2005-12-02,11846632,49,True,7120827,0.6011,buy,2366248,0.1997,buy,2359508,0.1992,buy,0.0
2005-12-05,11697255,49,False,6960366,0.595,buy,2387879,0.2041,buy,2348962,0.2008,buy,-1.26
2005-12-06,11793215,49,False,7027162,0.5959,buy,2393051,0.2029,buy,2372953,0.2012,buy,-0.45
2005-12-07,11761098,49,False,6983788,0.5938,buy,2413272,0.2052,buy,2363990,0.201,buy,-0.72
2005-12-08,11650356,49,False,6830483,0.5863,buy,2440546,0.2095,buy,2379279,0.2042,buy,-1.66
2005-12-09,11730975,49,False,6906306,0.5887,buy,2464058,0.21,buy,2360562,0.2012,buy,-0.98
2005-12-12,11805384,49,False,6977675,0.5911,buy,2471581,0.2094,buy,2356079,0.1996,buy,-0.35
2005-12-13,11853148,49,False,7059529,0.5956,buy,2428790,0.2049,buy,2364781,0.1995,buy,0.0
2005-12-14,11742568,49,False,6985826,0.5949,buy,2367658,0.2016,buy,2389035,0.2035,buy,-0.93
2005-12-15,11763464,49,False,7017695,0.5966,buy,2362486,0.2008,buy,2383234,0.2026,buy,-0.76
2005-12-16,11615836,49,False,6869212,0.5914,buy,2355432,0.2028,buy,2391143,0.2059,buy,-2.0
2005-12-19,11294111,49,False,6539001,0.579,buy,2361545,0.2091,buy,2393516,0.2119,buy,-4.72
2005-12-20,11247178,49,False,6550457,0.5824,buy,2306057,0.205,buy,2390614,0.2126,buy,-5.11
2005-12-21,11341907,49,False,6633887,0.5849,buy,2321575,0.2047,buy,2386396,0.2104,buy,-4.31
2005-12-22,11524741,49,False,6761531,0.5867,buy,2357783,0.2046,buy,2405378,0.2087,buy,-2.77
2005-12-23,11535518,49,False,6758486,0.5859,buy,2356843,0.2043,buy,2420141,0.2098,buy,-2.68
2005-12-27,11400398,49,False,6579140,0.5771,buy,2381295,0.2089,buy,2439913,0.214,buy,-3.82
2005-12-28,11405613,49,False,6552128,0.5745,buy,2420325,0.2122,buy,2433111,0.2133,buy,-3.78
2005-12-29,11278477,49,False,6419697,0.5692,buy,2420325,0.2146,buy,2438405,0.2162,buy,-4.85
2005-12-30,11128577,49,False,6270183,0.5634,buy,2425498,0.218,buy,2432847,0.2186,buy,-6.11
2006-01-03,11613848,49,False,6686217,0.5757,buy,2497915,0.2151,buy,2429668,0.2092,buy,-2.02
2006-01-04,11833834,49,False,6891911,0.5824,buy,2506379,0.2118,buy,2435494,0.2058,buy,-0.16
2006-01-05,11871731,49,False,6977864,0.5878,buy,2461236,0.2073,buy,2432582,0.2049,buy,0.0
2006-01-06,12308398,49,False,7354138,0.5975,buy,2526129,0.2052,buy,2428082,0.1973,buy,0.0
2006-01-09,12435825,49,False,7438598,0.5982,buy,2567510,0.2065,buy,2429668,0.1954,buy,0.0
2006-01-10,12403024,49,False,7450778,0.6007,buy,2542117,0.205,buy,2410080,0.1943,buy,-0.26
2006-01-11,12589695,49,False,7619319,0.6052,buy,2564219,0.2037,buy,2406108,0.1911,buy,0.0
2006-01-12,12486518,49,False,7504695,0.601,buy,2559516,0.205,buy,2422257,0.194,buy,-0.82
2006-01-13,12534087,49,False,7490739,0.5976,buy,2607011,0.208,buy,2436288,0.1944,buy,-0.44
2006-01-17,12386594,49,False,7340857,0.5926,buy,2598546,0.2098,buy,2447142,0.1976,buy,-1.61
2006-01-18,12073713,49,False,7084728,0.5868,buy,2542588,0.2106,buy,2446348,0.2026,buy,-4.1
2006-01-19,12290837,49,False,7237524,0.5889,buy,2614064,0.2127,buy,2439200,0.1985,buy,-2.37
2006-01-20,11626971,49,False,6585644,0.5664,buy,2595725,0.2233,buy,2445553,0.2103,buy,-7.65
2006-01-23,11654710,49,False,6587374,0.5652,buy,2622528,0.225,buy,2444759,0.2098,buy,-7.43
2006-01-24,11724062,49,False,6670519,0.569,buy,2620648,0.2235,buy,2432847,0.2075,buy,-6.88
2006-01-25,11626853,49,False,6580502,0.566,buy,2639927,0.2271,buy,2406375,0.207,buy,-7.65
2006-01-26,11740003,49,False,6716203,0.5721,buy,2627701,0.2238,buy,2396051,0.2041,buy,-6.75
2006-01-27,11996674,49,False,6984629,0.5822,buy,2615945,0.2181,buy,2396051,0.1997,buy,-4.71
2006-01-30,12080226,49,False,7021190,0.5812,buy,2665320,0.2206,buy,2393666,0.1981,buy,-4.05
2006-01-31,11989677,49,False,6923082,0.5774,buy,2666261,0.2224,buy,2400285,0.2002,buy,-4.77
2006-02-01,12052267,49,False,6993882,0.5803,buy,2666261,0.2212,buy,2392075,0.1985,buy,-4.27
2006-02-02,11696899,8,True,6858829,0.5864,buy,2423131,0.2072,buy,2414931,0.2065,buy,-7.09
2006-02-03,11436992,8,False,6602200,0.5773,buy,2402719,0.2101,buy,2432066,0.2126,buy,-9.16
2006-02-06,11394719,8,False,6545752,0.5745,buy,2412075,0.2117,buy,2436884,0.2139,buy,-9.49
2006-02-07,11203240,8,False,6455941,0.5763,buy,2321920,0.2073,buy,2425372,0.2165,buy,-11.01
2006-02-08,11428300,8,False,6676842,0.5842,buy,2331701,0.204,buy,2419749,0.2117,buy,-9.22
2006-02-09,11303354,8,False,6483509,0.5736,buy,2389111,0.2114,buy,2430726,0.215,buy,-10.22
2006-02-10,11347159,8,False,6599810,0.5816,buy,2330000,0.2053,buy,2417341,0.213,buy,-9.87
2006-02-13,11071514,8,False,6369402,0.5753,buy,2284497,0.2063,buy,2417608,0.2184,buy,-12.06
2006-02-14,11286086,8,False,6559794,0.5812,buy,2317242,0.2053,buy,2409043,0.2135,buy,-10.35
2006-02-15,11382831,8,False,6681694,0.587,buy,2286198,0.2008,buy,2414931,0.2122,buy,-9.59
2006-02-16,11597490,8,False,6863497,0.5918,buy,2318518,0.1999,buy,2415467,0.2083,buy,-7.88
2006-02-17,11468547,8,False,6696569,0.5839,buy,2337229,0.2038,buy,2434742,0.2123,buy,-8.91
2006-02-21,11243843,8,False,6469076,0.5753,buy,2344033,0.2085,buy,2430726,0.2162,buy,-10.69
2006-02-22,11509516,8,False,6708797,0.5829,buy,2353389,0.2045,buy,2447322,0.2126,buy,-8.58
2006-02-23,11416664,8,False,6651871,0.5826,buy,2323621,0.2035,buy,2441165,0.2138,buy,-9.32
2006-02-24,11505543,8,False,6701972,0.5825,buy,2366147,0.2057,buy,2437417,0.2118,buy,-8.61
2006-02-27,11704570,8,False,6922873,0.5915,buy,2348286,0.2006,buy,2433404,0.2079,buy,-7.03
2006-02-28,11440739,8,False,6610850,0.5778,buy,2384433,0.2084,buy,2445448,0.2137,buy,-9.13
2006-03-01,11694175,8,False,6877783,0.5881,buy,2385709,0.204,buy,2430675,0.2079,buy,-7.11
2006-03-02,11715897,8,False,6889215,0.588,buy,2412925,0.206,buy,2413748,0.206,buy,-6.94
2006-03-03,11559953,8,False,6766800,0.5854,buy,2393363,0.207,buy,2399781,0.2076,buy,-8.18
2006-03-06,11314650,8,False,6587104,0.5822,buy,2348711,0.2076,buy,2378826,0.2102,buy,-10.13
2006-03-07,11185665,8,False,6468414,0.5783,buy,2336804,0.2089,buy,2380440,0.2128,buy,-11.15
2006-03-08,11149443,8,False,6474675,0.5807,buy,2295128,0.2059,buy,2379632,0.2134,buy,-11.44
2006-03-09,10992170,8,False,6305113,0.5736,buy,2306610,0.2098,buy,2380440,0.2166,buy,-12.69
2006-03-10,10981392,8,False,6320637,0.5756,buy,2289175,0.2085,buy,2371573,0.216,buy,-12.77
2006-03-13,11052881,8,False,6373592,0.5766,buy,2309587,0.209,buy,2369694,0.2144,buy,-12.21
2006-03-14,11413681,8,False,6694731,0.5866,buy,2333402,0.2044,buy,2385541,0.209,buy,-9.34
2006-03-15,11577994,8,False,6861304,0.5926,buy,2344033,0.2025,buy,2372649,0.2049,buy,-8.04
2006-03-16,11432733,8,False,6685198,0.5847,buy,2353389,0.2058,buy,2394138,0.2094,buy,-9.19
2006-03-17,11465673,8,False,6734747,0.5874,buy,2344033,0.2044,buy,2386885,0.2082,buy,-8.93
2006-03-20,11516946,8,False,6780131,0.5887,buy,2346159,0.2037,buy,2390648,0.2076,buy,-8.52
2006-03-21,11271347,8,False,6561350,0.5821,buy,2331701,0.2069,buy,2378289,0.211,buy,-10.47
2006-03-22,11317660,8,False,6605961,0.5837,buy,2328298,0.2057,buy,2383393,0.2106,buy,-10.1
2006-03-23,11247008,8,False,6544956,0.5819,buy,2326172,0.2068,buy,2375872,0.2112,buy,-10.66
2006-03-24,11404509,8,False,6642045,0.5824,buy,2369123,0.2077,buy,2393333,0.2099,buy,-9.41
2006-03-27,11426069,8,False,6643552,0.5814,buy,2398041,0.2099,buy,2384468,0.2087,buy,-9.24
2006-03-28,11304412,8,False,6558225,0.5801,buy,2384008,0.2109,buy,2362171,0.209,buy,-10.21
2006-03-29,11705837,8,False,6927982,0.5918,buy,2426959,0.2073,buy,2350889,0.2008,buy,-7.02
2006-03-30,11815507,8,False,6988975,0.5915,buy,2492024,0.2109,buy,2334501,0.1976,buy,-6.15
2006-03-31,11730131,8,False,6925666,0.5904,buy,2470761,0.2106,buy,2333696,0.1989,buy,-6.83
2006-04-03,11767766,8,False,6946814,0.5903,buy,2486495,0.2113,buy,2334449,0.1984,buy,-6.53
2006-04-04,11869954,8,False,7057381,0.5946,buy,2480542,0.209,buy,2332023,0.1965,buy,-5.72
2006-04-05,12084170,8,False,7254328,0.6003,buy,2494575,0.2064,buy,2335259,0.1932,buy,-4.02
2006-04-06,12150239,8,False,7311829,0.6018,buy,2520941,0.2075,buy,2317461,0.1907,buy,-3.49
2006-04-07,11883960,8,False,7097545,0.5972,buy,2491598,0.2097,buy,2294809,0.1931,buy,-5.61
2006-04-10,11897323,8,False,7063642,0.5937,buy,2534550,0.213,buy,2299124,0.1932,buy,-5.5
2006-04-11,11706154,8,False,6889472,0.5885,buy,2509459,0.2144,buy,2307214,0.1971,buy,-7.02
2006-04-12,11711328,8,False,6890808,0.5884,buy,2527320,0.2158,buy,2293192,0.1958,buy,-6.98
2006-04-13,11778341,8,False,6971025,0.5919,buy,2530297,0.2148,buy,2277012,0.1933,buy,-6.44
2006-04-17,11632106,8,False,6748813,0.5802,buy,2597913,0.2233,buy,2285372,0.1965,buy,-7.61
2006-04-18,12053738,8,False,7134082,0.5919,buy,2630233,0.2182,buy,2289416,0.1899,buy,-4.26
2006-04-19,12212570,8,False,7226135,0.5917,buy,2711032,0.222,buy,2275395,0.1863,buy,-3.0
2006-04-20,12012013,8,False,7146114,0.5949,buy,2592385,0.2158,buy,2273507,0.1893,buy,-4.59
2006-04-21,11864554,8,False,6890183,0.5807,buy,2687643,0.2265,buy,2286720,0.1927,buy,-5.76
2006-04-24,11784515,8,False,6866891,0.5827,buy,2621728,0.2225,buy,2295889,0.1948,buy,-6.4
2006-04-25,11757562,8,False,6819118,0.58,buy,2669782,0.2271,buy,2268654,0.193,buy,-6.61
2006-04-26,11782341,8,False,6810676,0.578,buy,2706780,0.2297,buy,2264877,0.1922,buy,-6.41
2006-04-27,11947655,8,False,7002367,0.5861,buy,2677437,0.2241,buy,2267843,0.1898,buy,-5.1
2006-04-28,11832383,8,False,6794895,0.5743,buy,2768017,0.2339,buy,2269463,0.1918,buy,-6.02
2006-05-01,11614923,8,False,6591515,0.5675,buy,2770994,0.2386,buy,2252405,0.1939,sell,-7.74
2006-05-02,11706780,2317785,True,7014691,0.5992,buy,2374304,0.2028,buy,0,0.0,sell,-7.01
2006-05-03,11669399,2317785,False,6980521,0.5982,buy,2371093,0.2032,buy,0,0.0,sell,-7.31
2006-05-04,11873635,2317785,False,7148366,0.602,buy,2407484,0.2028,buy,0,0.0,sell,-5.69
2006-05-05,12057151,2317785,False,7313688,0.6066,buy,2425679,0.2012,buy,0,0.0,sell,-4.23
2006-05-08,12058688,2317785,False,7330565,0.6079,buy,2410338,0.1999,buy,0,0.0,sell,-4.22
2006-05-09,12046971,2317785,False,7243213,0.6012,buy,2485973,0.2064,buy,0,0.0,sell,-4.31
2006-05-10,11876790,2317785,False,7048058,0.5934,buy,2510947,0.2114,buy,0,0.0,sell,-5.66
2006-05-11,11424272,2317785,False,6572350,0.5753,buy,2534137,0.2218,buy,0,0.0,sell,-9.26
2006-05-12,11157751,2317785,False,6302618,0.5649,buy,2537348,0.2274,buy,0,0.0,sell,-11.37
2006-05-15,11007877,2317785,False,6285106,0.571,buy,2404987,0.2185,buy,0,0.0,sell,-12.56
2006-05-16,10906439,2317785,False,6140856,0.563,buy,2447799,0.2244,buy,0,0.0,sell,-13.37
2006-05-17,10637147,2317785,False,5887975,0.5535,buy,2431388,0.2286,buy,0,0.0,sell,-15.51
2006-05-18,10488044,2317785,False,5763489,0.5495,buy,2406770,0.2295,buy,0,0.0,sell,-16.69
2006-05-19,10550712,2317785,False,5893230,0.5586,buy,2339698,0.2218,buy,0,0.0,sell,-16.2
2006-05-22,10366807,2317785,False,5719314,0.5517,buy,2329708,0.2247,buy,0,0.0,sell,-17.66
2006-05-23,10234930,2317785,False,5548907,0.5422,buy,2368239,0.2314,buy,0,0.0,sell,-18.7
2006-05-24,10261334,2317785,False,5658081,0.5514,buy,2285469,0.2227,buy,0,0.0,sell,-18.49
2006-05-25,10503940,2317785,False,5877853,0.5596,buy,2308302,0.2198,buy,0,0.0,sell,-16.57
2006-05-26,10573283,2317785,False,5932926,0.5611,buy,2322573,0.2197,buy,0,0.0,sell,-16.02
2006-05-30,10187330,2317785,False,5546616,0.5445,buy,2322930,0.228,buy,0,0.0,sell,-19.08
2006-05-31,10230447,2317785,False,5621129,0.5495,buy,2291534,0.224,buy,0,0.0,sell,-18.74
2006-06-01,10567441,2317785,False,6017703,0.5695,buy,2231953,0.2112,buy,0,0.0,sell,-16.06
2006-06-02,10552272,2317785,False,5968998,0.5657,buy,2265490,0.2147,buy,0,0.0,sell,-16.18
2006-06-05,10153021,2317785,False,5577239,0.5493,buy,2257997,0.2224,buy,0,0.0,sell,-19.35
2006-06-06,10110635,2317785,False,5561254,0.55,buy,2231596,0.2207,buy,0,0.0,sell,-19.69
2006-06-07,9973112,2317785,False,5433364,0.5448,buy,2221964,0.2228,buy,0,0.0,sell,-20.78
2006-06-08,9895825,2317785,False,5404954,0.5462,buy,2173086,0.2196,buy,0,0.0,sell,-21.4
2006-06-09,9770912,2317785,False,5296453,0.5421,sell,2156675,0.2207,buy,0,0.0,sell,-22.39
2006-06-12,9760801,7619111,False,0,0.0,sell,2141690,0.2194,buy,0,0.0,sell,-22.47
2006-06-13,9614169,7619111,False,0,0.0,sell,1995058,0.2075,buy,0,0.0,sell,-23.63
2006-06-14,9603466,7619111,False,0,0.0,sell,1984355,0.2066,buy,0,0.0,sell,-23.72
2006-06-15,9664117,7619111,False,0,0.0,sell,2045006,0.2116,buy,0,0.0,sell,-23.24
2006-06-16,9676960,7619111,False,0,0.0,sell,2057849,0.2127,buy,0,0.0,sell,-23.14
2006-06-19,9629867,7619111,False,0,0.0,sell,2010756,0.2088,buy,0,0.0,sell,-23.51
2006-06-20,9663403,7619111,False,0,0.0,sell,2044292,0.2115,buy,0,0.0,sell,-23.24
2006-06-21,9700151,7619111,False,0,0.0,sell,2081039,0.2145,buy,0,0.0,sell,-22.95
2006-06-22,9678744,7619111,False,0,0.0,sell,2059633,0.2128,buy,0,0.0,sell,-23.12
2006-06-23,9688020,7619111,False,0,0.0,sell,2068909,0.2136,buy,0,0.0,sell,-23.05
2006-06-26,9698367,7619111,False,0,0.0,sell,2079256,0.2144,buy,0,0.0,sell,-22.97
2006-06-27,9676960,7619111,False,0,0.0,sell,2057849,0.2127,buy,0,0.0,sell,-23.14
2006-06-28,9671966,7619111,False,0,0.0,sell,2052855,0.2122,buy,0,0.0,sell,-23.18
2006-06-29,9742606,7619111,False,0,0.0,sell,2123495,0.218,buy,0,0.0,sell,-22.61
2006-06-30,9803614,7619111,False,0,0.0,sell,2184503,0.2228,buy,0,0.0,sell,-22.13
2006-07-03,9837507,7619111,False,0,0.0,sell,2218396,0.2255,buy,0,0.0,sell,-21.86
2006-07-05,9848088,7869963,True,0,0.0,sell,1978125,0.2009,buy,0,0.0,sell,-21.78
2006-07-06,9864546,7869963,False,0,0.0,sell,1994583,0.2022,buy,0,0.0,sell,-21.65
2006-07-07,9852203,7869963,False,0,0.0,sell,1982240,0.2012,buy,0,0.0,sell,-21.74
2006-07-10,9832896,7869963,False,0,0.0,sell,1962933,0.1996,buy,0,0.0,sell,-21.9
2006-07-11,9889550,7869963,False,0,0.0,sell,2019587,0.2042,buy,0,0.0,sell,-21.45
2006-07-12,9924681,7869963,False,0,0.0,sell,2054718,0.207,buy,0,0.0,sell,-21.17
2006-07-13,9944621,7869963,False,0,0.0,sell,2074658,0.2086,buy,0,0.0,sell,-21.01
2006-07-14,9954116,7869963,False,0,0.0,sell,2084152,0.2094,buy,0,0.0,sell,-20.93
2006-07-17,9893981,7869963,False,0,0.0,sell,2024018,0.2046,buy,0,0.0,sell,-21.41
2006-07-18,9860748,7869963,False,0,0.0,sell,1990785,0.2019,buy,0,0.0,sell,-21.68
2006-07-19,9896513,7869963,False,0,0.0,sell,2026549,0.2048,buy,0,0.0,sell,-21.39
2006-07-20,9849354,7869963,False,0,0.0,sell,1979391,0.201,buy,0,0.0,sell,-21.77
2006-07-21,9823085,7869963,False,0,0.0,sell,1953121,0.1988,buy,0,0.0,sell,-21.98
2006-07-24,9805044,7869963,False,0,0.0,sell,1935081,0.1974,buy,0,0.0,sell,-22.12
2006-07-25,9818021,7869963,False,0,0.0,sell,1948057,0.1984,buy,0,0.0,sell,-22.02
2006-07-26,9832263,7869963,False,0,0.0,sell,1962300,0.1996,buy,0,0.0,sell,-21.9
2006-07-27,9860748,7869963,False,0,0.0,sell,1990785,0.2019,buy,0,0.0,sell,-21.68
2006-07-28,9867395,7869963,False,0,0.0,sell,1997432,0.2024,buy,0,0.0,sell,-21.62
2006-07-31,9868977,7869963,False,0,0.0,sell,1999014,0.2026,buy,0,0.0,sell,-21.61
2006-08-01,9905691,7869963,False,0,0.0,sell,2035728,0.2055,buy,0,0.0,sell,-21.32
2006-08-02,9919301,7869963,False,0,0.0,sell,2049338,0.2066,buy,0,0.0,sell,-21.21
2006-08-03,9899361,7869963,False,0,0.0,sell,2029398,0.205,buy,0,0.0,sell,-21.37
2006-08-04,9904425,7869963,False,0,0.0,sell,2034462,0.2054,buy,0,0.0,sell,-21.33
2006-08-07,9911388,7869963,False,0,0.0,sell,2041425,0.206,buy,0,0.0,sell,-21.27
2006-08-08,9894614,7869963,False,0,0.0,sell,2024651,0.2046,buy,0,0.0,sell,-21.41
2006-08-09,9915503,7869963,False,0,0.0,sell,2045539,0.2063,buy,0,0.0,sell,-21.24
2006-08-10,9871826,7869963,False,0,0.0,sell,2001862,0.2028,buy,0,0.0,sell,-21.59
2006-08-11,9854735,7869963,False,0,0.0,sell,1984771,0.2014,buy,0,0.0,sell,-21.72
2006-08-14,9840176,7869963,False,0,0.0,sell,1970212,0.2002,buy,0,0.0,sell,-21.84
2006-08-15,9832580,7869963,False,0,0.0,sell,1962616,0.1996,buy,0,0.0,sell,-21.9
2006-08-16,9847772,7869963,False,0,0.0,sell,1977809,0.2008,buy,0,0.0,sell,-21.78
2006-08-17,9801563,7869963,False,0,0.0,sell,1931599,0.1971,buy,0,0.0,sell,-22.15
2006-08-18,9801879,7869963,False,0,0.0,sell,1931916,0.1971,buy,0,0.0,sell,-22.14
2006-08-21,9846189,7869963,False,0,0.0,sell,1976226,0.2007,buy,0,0.0,sell,-21.79
2006-08-22,9833846,7869963,False,0,0.0,sell,1963882,0.1997,buy,0,0.0,sell,-21.89
2006-08-23,9826883,7869963,False,0,0.0,sell,1956920,0.1991,buy,0,0.0,sell,-21.95
2006-08-24,9824351,7869963,False,0,0.0,sell,1954388,0.1989,buy,0,0.0,sell,-21.97
2006-08-25,9824984,7869963,False,0,0.0,sell,1955020,0.199,buy,0,0.0,sell,-21.96
2006-08-28,9800613,7869963,False,0,0.0,sell,1930650,0.197,buy,0,0.0,sell,-22.15
2006-08-29,9798714,7869963,False,0,0.0,sell,1928751,0.1968,buy,0,0.0,sell,-22.17
2006-08-30,9813906,7869963,False,0,0.0,sell,1943943,0.1981,buy,0,0.0,sell,-22.05
2006-08-31,9841442,7869963,False,0,0.0,sell,1971479,0.2003,buy,0,0.0,sell,-21.83
2006-09-01,9836694,7869963,False,0,0.0,sell,1966731,0.1999,buy,0,0.0,sell,-21.87
2006-09-05,9875307,7869963,False,0,0.0,sell,2005344,0.2031,buy,0,0.0,sell,-21.56
2006-09-06,9859482,7869963,False,0,0.0,sell,1989519,0.2018,buy,0,0.0,sell,-21.69
2006-09-07,9808526,7869963,False,0,0.0,sell,1938562,0.1976,buy,0,0.0,sell,-22.09
2006-09-08,9789219,7869963,False,0,0.0,sell,1919256,0.1961,buy,0,0.0,sell,-22.24
2006-09-11,9721488,7869963,False,0,0.0,sell,1851525,0.1905,buy,0,0.0,sell,-22.78
2006-09-12,9715791,7869963,False,0,0.0,sell,1845828,0.19,buy,0,0.0,sell,-22.83
2006-09-13,9725286,7869963,False,0,0.0,sell,1855323,0.1908,buy,0,0.0,sell,-22.75
2006-09-14,9680027,7869963,False,0,0.0,sell,1810063,0.187,buy,0,0.0,sell,-23.11
2006-09-15,9686673,7869963,False,0,0.0,sell,1816710,0.1875,buy,0,0.0,sell,-23.06
2006-09-18,9712943,7869963,False,0,0.0,sell,1842980,0.1897,buy,0,0.0,sell,-22.85
2006-09-19,9671481,7869963,False,0,0.0,sell,1801518,0.1863,buy,0,0.0,sell,-23.18
2006-09-20,9682242,7869963,False,0,0.0,sell,1812279,0.1872,buy,0,0.0,sell,-23.09
2006-09-21,9704081,7869963,False,0,0.0,sell,1834118,0.189,buy,0,0.0,sell,-22.92
2006-09-22,9721488,7869963,False,0,0.0,sell,1851525,0.1905,buy,0,0.0,buy,-22.78
2006-09-25,9726093,5832933,True,0,0.0,sell,1944540,0.1999,buy,1948620,0.2003,buy,-22.75
2006-09-26,9725871,5832933,False,0,0.0,sell,1952518,0.2008,buy,1940420,0.1995,buy,-22.75
2006-09-27,9755827,5832933,False,0,0.0,sell,1988084,0.2038,buy,1934810,0.1983,buy,-22.51
2006-09-28,9751926,5832933,False,0,0.0,buy,1987420,0.2038,buy,1931574,0.1981,buy,-22.54
2006-09-29,9611254,16,True,5723689,0.5955,buy,1939674,0.2018,buy,1947876,0.2027,buy,-23.66
2006-10-02,9387414,16,False,5504948,0.5864,buy,1929236,0.2055,buy,1953214,0.2081,buy,-25.44
2006-10-03,9385018,16,False,5571714,0.5937,buy,1862700,0.1985,buy,1950588,0.2078,buy,-25.45
2006-10-04,9782404,16,False,5979019,0.6112,buy,1838564,0.1879,buy,1964805,0.2009,buy,-22.3
2006-10-05,9869960,16,False,6062417,0.6142,buy,1856503,0.1881,buy,1951024,0.1977,buy,-21.6
2006-10-06,9808965,16,False,6019478,0.6137,buy,1858786,0.1895,buy,1930685,0.1968,buy,-22.09
2006-10-09,9878652,16,False,6077065,0.6152,buy,1865635,0.1889,buy,1935935,0.196,buy,-21.53
2006-10-10,9884004,16,False,6104253,0.6176,buy,1859112,0.1881,buy,1920623,0.1943,buy,-21.49
2006-10-11,9835681,16,False,6065530,0.6167,buy,1855198,0.1886,buy,1914936,0.1947,buy,-21.88
2006-10-12,10142289,16,False,6351149,0.6262,buy,1875094,0.1849,buy,1916031,0.1889,buy,-19.44
2006-10-13,10268070,16,False,6451328,0.6283,buy,1910319,0.186,buy,1906407,0.1857,buy,-18.44
2006-10-16,10310681,16,False,6465840,0.6271,buy,1929889,0.1872,buy,1914936,0.1857,buy,-18.1
2006-10-17,10076859,16,False,6247446,0.62,buy,1912928,0.1898,buy,1916468,0.1902,buy,-19.96
2006-10-18,9985976,16,False,6154584,0.6163,buy,1910971,0.1914,buy,1920404,0.1923,buy,-20.68
2006-10-19,10049842,16,False,6195205,0.6164,buy,1937717,0.1928,buy,1916904,0.1907,buy,-20.17
2006-10-20,10068107,16,False,6235986,0.6194,buy,1917168,0.1904,buy,1914936,0.1902,buy,-20.03
2006-10-23,10215114,16,False,6423917,0.6289,buy,1883900,0.1844,buy,1907280,0.1867,buy,-18.86
2006-10-24,10093045,16,False,6288476,0.6231,buy,1897273,0.188,buy,1907280,0.189,buy,-19.83
2006-10-25,10253595,16,False,6414690,0.6256,buy,1916516,0.1869,buy,1922373,0.1875,buy,-18.56
2006-10-26,10456509,16,False,6587849,0.63,buy,1933803,0.1849,buy,1934841,0.185,buy,-16.94
2006-10-27,10183731,16,False,6302516,0.6189,buy,1937390,0.1902,buy,1943808,0.1909,buy,-19.11
2006-10-30,10322803,16,False,6419812,0.6219,buy,1953698,0.1893,buy,1949276,0.1888,buy,-18.01
2006-10-31,10390609,16,False,6461437,0.6219,buy,1964788,0.1891,buy,1964368,0.1891,buy,-17.47
2006-11-01,10170249,16,False,6193679,0.609,buy,2001318,0.1968,buy,1975236,0.1942,buy,-19.22
2006-11-02,10194492,16,False,6207781,0.6089,buy,2019583,0.1981,buy,1967112,0.193,buy,-19.03
2006-11-03,10131310,16,False,6155477,0.6076,buy,2031977,0.2006,buy,1943839,0.1919,buy,-19.53
2006-11-06,10388736,16,False,6420569,0.618,buy,2018604,0.1943,buy,1949547,0.1877,buy,-17.48
2006-11-07,10530233,16,False,6548172,0.6218,buy,2023497,0.1922,buy,1958548,0.186,buy,-16.36
2006-11-08,10594865,16,False,6636109,0.6264,buy,1993164,0.1881,buy,1965575,0.1855,buy,-15.84
2006-11-09,10557432,16,False,6539762,0.6194,buy,2053177,0.1945,buy,1964476,0.1861,buy,-16.14
2006-11-10,10638807,16,False,6627576,0.623,buy,2038174,0.1916,buy,1973040,0.1855,buy,-15.5
2006-11-13,10828074,16,False,6827067,0.6305,buy,2028389,0.1873,buy,1972601,0.1822,buy,-13.99
2006-11-14,11030282,16,False,7039855,0.6382,buy,2010124,0.1822,buy,1980287,0.1795,buy,-12.39
2006-11-15,11112147,16,False,7122335,0.641,buy,2016973,0.1815,buy,1972822,0.1775,buy,-11.74
2006-11-16,11173771,16,False,7210248,0.6453,buy,1999687,0.179,buy,1963819,0.1758,buy,-11.25
2006-11-17,11196143,16,False,7206093,0.6436,buy,2015016,0.18,buy,1975017,0.1764,buy,-11.07
2006-11-20,11238644,16,False,7245845,0.6447,buy,2014690,0.1793,buy,1978092,0.176,buy,-10.73
2006-11-21,11284986,16,False,7271048,0.6443,buy,2030998,0.18,buy,1982923,0.1757,buy,-10.36
2006-11-22,11428976,16,False,7404245,0.6478,buy,2038500,0.1784,buy,1986215,0.1738,buy,-9.22
2006-11-24,11421124,16,False,7360264,0.6444,buy,2071116,0.1813,buy,1989729,0.1742,buy,-9.28
2006-11-27,10931153,16,False,6856525,0.6272,buy,2077639,0.1901,buy,1996972,0.1827,buy,-13.17
2006-11-28,10988389,16,False,6913827,0.6292,buy,2073399,0.1887,buy,2001147,0.1821,buy,-12.72
2006-11-29,11108577,16,False,7051997,0.6348,buy,2060027,0.1854,buy,1996537,0.1797,buy,-11.76
2006-11-30,11143385,16,False,7033517,0.6312,buy,2100144,0.1885,buy,2009708,0.1803,buy,-11.49
2006-12-01,10953584,16,False,6847408,0.6251,buy,2091338,0.1909,buy,2014821,0.1839,buy,-13.0
2006-12-04,11235461,16,False,7125758,0.6342,buy,2091338,0.1861,buy,2018348,0.1796,buy,-10.76
2006-12-05,11289051,16,False,7198937,0.6377,buy,2081227,0.1844,buy,2008871,0.1779,buy,-10.33
