날짜,실제_종가,시뮬_종가,실제_일일수익률,시뮬_일일수익률,일일수익률_차이,가격_차이_비율,실제_누적수익률,시뮬_누적수익률,누적수익률_차이
2011-02-23,0.4073,0.4054,-2.4676,-2.4812,0.0136,-0.4504,97.0143,96.1269,0.8874
2011-02-24,0.4131,0.4118,1.4239,1.5823,-0.1584,-0.2949,99.8196,99.2303,0.5893
2011-02-25,0.4308,0.429,4.2843,4.1594,0.1249,-0.4143,108.3805,107.5171,0.8634
2011-02-28,0.4339,0.4316,0.728,0.6156,0.1124,-0.5255,109.8975,108.7945,1.1029
2011-03-01,0.413,0.4107,-4.8071,-4.8381,0.031,-0.5579,99.8075,98.6928,1.1147
2011-03-02,0.4189,0.4172,1.41,1.5748,-0.1648,-0.3963,102.6248,101.8217,0.8031
2011-03-03,0.4439,0.4419,5.9664,5.9241,0.0423,-0.4361,114.7142,113.7779,0.9363
2011-03-04,0.4373,0.4351,-1.4804,-1.5532,0.0728,-0.5096,111.5355,110.4574,1.0781
2011-03-07,0.4199,0.4175,-3.9846,-4.0452,0.0606,-0.5724,103.1066,101.944,1.1627
2011-03-08,0.4242,0.4225,1.0434,1.1978,-0.1544,-0.4205,105.2259,104.3629,0.863
2011-03-09,0.4157,0.4138,-2.0182,-2.0462,0.028,-0.449,101.0841,100.1813,0.9028
2011-03-10,0.3967,0.3944,-4.5749,-4.6904,0.1155,-0.5694,91.8846,90.792,1.0927
2011-03-11,0.4033,0.4017,1.6692,1.8617,-0.1925,-0.3812,95.0875,94.3439,0.7436
2011-03-14,0.3994,0.3974,-0.975,-1.0707,0.0957,-0.4775,93.1854,92.263,0.9224
2011-03-15,0.383,0.3805,-4.0889,-4.2724,0.1835,-0.6679,85.2863,84.0488,1.2375
2011-03-16,0.3549,0.3529,-7.3434,-7.2532,-0.0903,-0.5711,71.6799,70.6995,0.9805
2011-03-17,0.3642,0.3626,2.6092,2.7614,-0.1522,-0.4237,76.1594,75.4131,0.7463
2011-03-18,0.3622,0.3601,-0.547,-0.6848,0.1378,-0.5616,75.1958,74.2119,0.9839
2011-03-21,0.3824,0.3809,5.5806,5.7765,-0.1959,-0.3771,84.9728,84.2753,0.6976
2011-03-22,0.3813,0.3788,-0.2733,-0.5493,0.276,-0.6528,84.4673,83.2631,1.2042
2011-03-23,0.3871,0.3852,1.5144,1.6701,-0.1557,-0.5004,87.261,86.3239,0.9371
2011-03-24,0.4082,0.4057,5.4396,5.3225,0.1171,-0.611,97.4473,96.2409,1.2063
2011-03-25,0.4111,0.4086,0.7318,0.7321,-0.0003,-0.6107,98.8922,97.6775,1.2147
2011-03-28,0.4042,0.4019,-1.695,-1.6448,-0.0502,-0.56,95.521,94.4261,1.0949
2011-03-29,0.4158,0.4136,2.8698,2.9101,-0.0404,-0.521,101.132,100.0841,1.0478
2011-03-30,0.4219,0.4194,1.4727,1.4105,0.0622,-0.5819,104.094,102.9063,1.1877
2011-03-31,0.4237,0.4212,0.4247,0.4098,0.0149,-0.5967,104.9608,103.7378,1.223
2011-04-01,0.4243,0.4218,0.1527,0.1485,0.0043,-0.6009,105.2738,104.0403,1.2336
2011-04-04,0.4205,0.4176,-0.9033,-1.0004,0.0971,-0.6983,103.4196,101.9991,1.4205
2011-04-05,0.4157,0.4143,-1.1365,-0.7941,-0.3423,-0.3544,101.1078,100.395,0.7128
2011-04-06,0.4189,0.4173,0.7543,0.727,0.0273,-0.3815,102.6248,101.8519,0.773
2011-04-07,0.4188,0.4164,-0.0236,-0.218,0.1944,-0.5751,102.5769,101.4118,1.1651
2011-04-08,0.4125,0.4104,-1.4977,-1.4239,-0.0739,-0.5006,99.5429,98.544,0.9988
2011-04-11,0.4088,0.4063,-0.9052,-1.0093,0.1041,-0.6051,97.7365,96.5401,1.1964
2011-04-12,0.4007,0.3979,-1.973,-2.0696,0.0965,-0.7029,93.8351,92.4726,1.3626
2011-04-13,0.4103,0.408,2.3856,2.5463,-0.1607,-0.5471,98.4593,97.3735,1.0857
2011-04-14,0.408,0.4058,-0.5462,-0.5361,-0.0102,-0.5369,97.3752,96.3155,1.0597
2011-04-15,0.4054,0.4036,-0.6465,-0.537,-0.1095,-0.4273,96.0991,95.2612,0.8379
2011-04-18,0.3976,0.3951,-1.9281,-2.1266,0.1986,-0.6289,92.3181,91.1087,1.2094
2011-04-19,0.4047,0.4024,1.8033,1.8584,-0.0552,-0.575,95.7861,94.6603,1.1258
2011-04-20,0.4317,0.4297,6.6544,6.7761,-0.1217,-0.4615,108.8144,107.8506,0.9638
2011-04-21,0.4426,0.4399,2.5372,2.3759,0.1612,-0.6181,114.1124,112.789,1.3234
2011-04-25,0.4459,0.4432,0.7422,0.763,-0.0208,-0.5975,115.7015,114.4126,1.2889
2011-04-26,0.4536,0.4507,1.7192,1.6842,0.0351,-0.6318,119.4099,118.0237,1.3862
2011-04-27,0.463,0.4599,2.0745,2.0318,0.0427,-0.6733,123.9615,122.4535,1.508
2011-04-28,0.4623,0.4577,-0.1503,-0.4642,0.3138,-0.9855,123.6248,121.4209,2.2039
2011-04-29,0.46,0.4565,-0.4848,-0.2621,-0.2227,-0.764,122.5407,120.8406,1.7001
2011-05-02,0.4575,0.4539,-0.541,-0.5668,0.0257,-0.7896,121.3367,119.589,1.7477
2011-05-03,0.4507,0.4474,-1.5015,-1.4328,-0.0687,-0.7204,118.0133,116.4427,1.5707
2011-05-04,0.448,0.4453,-0.5853,-0.4683,-0.117,-0.6036,116.7372,115.429,1.3082
2011-05-05,0.4413,0.438,-1.5001,-1.6464,0.1463,-0.7512,113.4859,111.8823,1.6036
2011-05-06,0.4451,0.4422,0.8685,0.9697,-0.1012,-0.6516,115.3401,113.9369,1.4032
2011-05-09,0.45,0.4472,1.0848,1.1205,-0.0357,-0.6165,117.6762,116.3341,1.3421
2011-05-10,0.4615,0.4586,2.5668,2.5477,0.0191,-0.6351,123.2635,121.8456,1.4179
2011-05-11,0.4516,0.4486,-2.1574,-2.1877,0.0303,-0.6658,118.4468,116.9923,1.4545
2011-05-12,0.4595,0.4565,1.7638,1.7788,-0.015,-0.6512,122.2998,120.8521,1.4477
2011-05-13,0.4433,0.4403,-3.5423,-3.5611,0.0188,-0.6706,114.4254,112.9875,1.4379
2011-05-16,0.4202,0.4174,-5.2001,-5.1957,-0.0045,-0.6659,103.275,101.9214,1.3536
2011-05-17,0.4236,0.4209,0.8177,0.8279,-0.0102,-0.6558,104.9371,103.5931,1.344
2011-05-18,0.4339,0.4314,2.4322,2.4934,-0.0611,-0.5965,109.9217,108.6695,1.2522
2011-05-19,0.4377,0.4351,0.8605,0.8706,-0.0101,-0.5866,111.728,110.4861,1.2419
2011-05-20,0.428,0.4252,-2.2064,-2.276,0.0696,-0.6573,107.0564,105.6954,1.361
2011-05-23,0.4095,0.4064,-4.3385,-4.4223,0.0838,-0.7443,98.0732,96.5989,1.4743
2011-05-24,0.4017,0.3989,-1.8842,-1.8529,-0.0313,-0.7126,94.3411,92.9562,1.385
2011-05-25,0.4062,0.4035,1.1151,1.1584,-0.0432,-0.6702,96.5083,95.1913,1.317
2011-05-26,0.4138,0.4109,1.8751,1.8407,0.0344,-0.7038,100.193,98.7841,1.4089
2011-05-27,0.42,0.4171,1.4917,1.5144,-0.0227,-0.6815,103.1792,101.7945,1.3847
2011-05-31,0.4402,0.4374,4.812,4.8498,-0.0378,-0.6457,112.9562,111.5812,1.375
2011-06-01,0.4121,0.4088,-6.3893,-6.5367,0.1474,-0.8021,99.3498,97.7508,1.5991
2011-06-02,0.4145,0.4113,0.58,0.6223,-0.0423,-0.7604,100.506,98.9814,1.5246
2011-06-03,0.3957,0.3927,-4.5401,-4.5179,-0.0222,-0.7373,91.4028,89.9916,1.4112
2011-06-06,0.3861,0.3831,-2.4157,-2.4573,0.0416,-0.7797,86.7792,85.3229,1.4563
2011-06-07,0.3839,0.381,-0.5801,-0.5449,-0.0352,-0.7445,85.6956,84.313,1.3825
2011-06-08,0.3756,0.3728,-2.1528,-2.1593,0.0064,-0.7511,81.6979,80.3332,1.3647
2011-06-09,0.3772,0.3748,0.4374,0.5334,-0.0959,-0.6563,82.4927,81.295,1.1976
2011-06-10,0.3599,0.3575,-4.5922,-4.6036,0.0114,-0.6681,74.1122,72.949,1.1632
2011-06-13,0.3602,0.3575,0.0692,-0.0083,0.0774,-0.745,74.2327,72.9347,1.298
2011-06-14,0.3736,0.3712,3.7179,3.835,-0.117,-0.633,80.7105,79.5667,1.1438
2011-06-15,0.3532,0.35,-5.4639,-5.7003,0.2364,-0.8815,70.8367,69.3309,1.5058
2011-06-16,0.3482,0.3459,-1.3954,-1.1686,-0.2268,-0.6535,68.4528,67.352,1.1008
2011-06-17,0.3456,0.3427,-0.7432,-0.9478,0.2046,-0.8583,67.2009,65.7658,1.4351
2011-06-20,0.3502,0.348,1.3248,1.5534,-0.2286,-0.6346,69.416,68.3408,1.0752
2011-06-21,0.3736,0.3704,6.6668,6.4277,0.239,-0.8573,80.7105,79.1613,1.5493
2011-06-22,0.3651,0.3623,-2.2521,-2.181,-0.0711,-0.7852,76.6408,75.2538,1.3869
2011-06-23,0.3753,0.3724,2.7676,2.7822,-0.0145,-0.7712,81.5295,80.1296,1.3999
2011-06-24,0.3555,0.353,-5.2668,-5.2125,-0.0543,-0.7142,71.9687,70.7404,1.2283
2011-06-27,0.3728,0.3699,4.8595,4.7914,0.0681,-0.7787,80.3255,78.9212,1.4042
2011-06-28,0.3895,0.3863,4.487,4.4443,0.0427,-0.8192,88.4166,86.873,1.5436
2011-06-29,0.3944,0.391,1.2527,1.2224,0.0303,-0.8489,90.7769,89.1573,1.6195
2011-06-30,0.4094,0.4066,3.7995,3.9881,-0.1887,-0.6687,98.0253,96.7011,1.3242
2011-07-01,0.4283,0.425,4.6334,4.5142,0.1192,-0.7818,107.2006,105.5806,1.6199
2011-07-05,0.4345,0.4313,1.4412,1.4944,-0.0532,-0.7298,110.1868,108.6528,1.534
2011-07-06,0.4391,0.4355,1.0656,0.9712,0.0944,-0.8226,112.4265,110.6792,1.7473
2011-07-07,0.4569,0.4534,4.0471,4.1022,-0.0551,-0.7701,121.0237,119.3217,1.702
2011-07-08,0.4531,0.4497,-0.828,-0.8191,-0.0089,-0.7612,119.1937,117.5253,1.6684
2011-07-11,0.4288,0.4252,-5.3616,-5.446,0.0845,-0.8497,107.4415,105.6788,1.7627
2011-07-12,0.4184,0.4155,-2.4381,-2.2855,-0.1526,-0.6947,102.3839,100.978,1.4059
2011-07-13,0.4239,0.4206,1.333,1.2436,0.0894,-0.7823,105.0818,103.4774,1.6044
2011-07-14,0.4094,0.406,-3.4408,-3.488,0.0472,-0.8308,98.0253,96.3802,1.6452
2011-07-15,0.4256,0.4221,3.9767,3.9856,-0.0089,-0.8223,105.9003,104.2071,1.6932
2011-07-18,0.4186,0.4153,-1.6491,-1.6157,-0.0334,-0.7887,102.5048,100.9077,1.5971
2011-07-19,0.4481,0.4436,7.0518,6.822,0.2299,-1.0017,116.7851,114.6136,2.1715
2011-07-20,0.4419,0.438,-1.3996,-1.2826,-0.117,-0.8842,113.751,111.861,1.8901
2011-07-21,0.4508,0.4467,2.028,1.9886,0.0394,-0.9225,118.0859,116.074,2.0119
2011-07-22,0.4648,0.4605,3.1028,3.094,0.0088,-0.931,124.8526,122.7593,2.0933
2011-07-25,0.4621,0.4577,-0.5888,-0.612,0.0232,-0.9541,123.5286,121.3959,2.1326
2011-07-26,0.4646,0.4611,0.5493,0.7485,-0.1992,-0.7578,124.7563,123.053,1.7033
2011-07-27,0.4294,0.4253,-7.5859,-7.7559,0.17,-0.9404,107.7066,105.7533,1.9533
2011-07-28,0.4317,0.4275,0.5333,0.5084,0.025,-0.965,108.8144,106.7993,2.0151
2011-07-29,0.4275,0.4233,-0.9688,-0.9877,0.0189,-0.9839,106.7913,104.7567,2.0347
2011-08-01,0.4217,0.4173,-1.3509,-1.4049,0.054,-1.0381,103.9977,101.88,2.1177
2011-08-02,0.3897,0.3856,-7.5907,-7.5952,0.0046,-1.043,88.5129,86.5467,1.9662
2011-08-03,0.3998,0.3967,2.5933,2.8706,-0.2772,-0.7756,93.4017,91.9017,1.5
2011-08-04,0.3454,0.3414,-13.6099,-13.9495,0.3396,-1.1657,67.0799,65.1324,1.9476
2011-08-05,0.3378,0.3349,-2.2051,-1.8912,-0.3138,-0.8485,63.3957,62.0093,1.3864
2011-08-08,0.2784,0.2744,-17.5682,-18.0651,0.4969,-1.4462,34.6901,32.7422,1.9479
2011-08-09,0.3166,0.3141,13.6957,14.4608,-0.7651,-0.7831,53.1369,51.9377,1.1991
2011-08-10,0.2792,0.2755,-11.7945,-12.2844,0.4899,-1.3341,35.0752,33.2731,1.8021
2011-08-11,0.3151,0.3119,12.8366,13.2044,-0.3678,-1.0125,52.4141,50.871,1.5432
2011-08-12,0.3231,0.3201,2.5439,2.647,-0.1031,-0.9129,56.2914,54.8645,1.4269
2011-08-15,0.337,0.3343,4.3144,4.4158,-0.1014,-0.8166,63.0344,61.703,1.3313
2011-08-16,0.3284,0.3258,-2.5699,-2.5469,-0.0229,-0.7933,58.8446,57.5846,1.2601
2011-08-17,0.323,0.3199,-1.6223,-1.7894,0.1671,-0.9618,56.2677,54.7648,1.5029
2011-08-18,0.2762,0.2728,-14.5018,-14.7341,0.2322,-1.2308,33.606,31.9616,1.6444
2011-08-19,0.2607,0.258,-5.6056,-5.4254,-0.1802,-1.0422,26.1166,24.8023,1.3144
2011-08-22,0.263,0.2608,0.8976,1.0711,-0.1735,-0.872,27.2486,26.139,1.1096
2011-08-23,0.2956,0.293,12.3773,12.3597,0.0176,-0.8875,42.9985,41.7293,1.2691
2011-08-24,0.3026,0.2998,2.3579,2.3443,0.0135,-0.9006,46.3702,45.052,1.3182
2011-08-25,0.288,0.2851,-4.8044,-4.9049,0.1005,-1.0052,39.3379,37.9373,1.4007
2011-08-26,0.3088,0.3066,7.2244,7.5163,-0.2919,-0.7357,49.4043,48.3051,1.0992
2011-08-29,0.3351,0.3322,8.5107,8.3486,0.1621,-0.884,62.1196,60.6865,1.4331
2011-08-30,0.342,0.3387,2.0347,1.9693,0.0654,-0.9475,65.4183,63.8509,1.5674
2011-08-31,0.3439,0.3403,0.5825,0.4828,0.0997,-1.0457,66.3819,64.642,1.7399
2011-09-01,0.3342,0.331,-2.8223,-2.7325,-0.0898,-0.9543,61.6862,60.1432,1.5429
2011-09-02,0.3108,0.3077,-7.0004,-7.0464,0.046,-1.0033,50.3674,48.8588,1.5086
2011-09-06,0.3108,0.3079,-0.0161,0.0483,-0.0644,-0.9395,50.3432,48.9307,1.4125
2011-09-07,0.3343,0.3312,7.5608,7.5918,-0.031,-0.911,61.7103,60.2372,1.4732
2011-09-08,0.3297,0.3267,-1.385,-1.3808,-0.0042,-0.9068,59.4706,58.0246,1.446
2011-09-09,0.308,0.3048,-6.5841,-6.6822,0.0981,-1.0108,48.9708,47.465,1.5058
2011-09-12,0.3195,0.3165,3.7503,3.8279,-0.0776,-0.9367,54.5576,53.1098,1.4478
2011-09-13,0.3319,0.3292,3.8798,4.0021,-0.1223,-0.8201,60.5542,59.2374,1.3167
2011-09-14,0.3462,0.3433,4.3197,4.2792,0.0405,-0.8587,67.4897,66.0515,1.4382
2011-09-15,0.362,0.3585,4.5435,4.4355,0.108,-0.961,75.0995,73.4168,1.6828
2011-09-16,0.3714,0.3683,2.6132,2.7416,-0.1283,-0.8372,79.6753,78.1711,1.5042
2011-09-19,0.3724,0.3687,0.2544,0.0979,0.1565,-0.992,80.1325,78.3456,1.7869
2011-09-20,0.3671,0.3638,-1.4169,-1.3331,-0.0838,-0.9078,77.5802,75.9681,1.6121
2011-09-21,0.3484,0.3448,-5.0856,-5.2247,0.139,-1.0529,68.5491,66.7744,1.7747
2011-09-22,0.3145,0.3111,-9.7298,-9.7589,0.0291,-1.0848,52.1495,50.499,1.6505
2011-09-23,0.3243,0.321,3.1181,3.1833,-0.0652,-1.0223,56.8937,55.2898,1.6039
2011-09-26,0.3353,0.3322,3.3919,3.4822,-0.0903,-0.9359,62.2154,60.6972,1.5181
2011-09-27,0.3456,0.3425,3.0585,3.1133,-0.0549,-0.8831,67.1767,65.7003,1.4764
2011-09-28,0.3293,0.3273,-4.7105,-4.4525,-0.258,-0.6147,59.3018,58.3225,0.9793
2011-09-29,0.3196,0.3156,-2.9629,-3.5843,0.6214,-1.2512,54.5818,52.6478,1.9341
2011-09-30,0.2947,0.2911,-7.7741,-7.7476,-0.0265,-1.2228,42.5645,40.8212,1.7433
2011-10-03,0.2716,0.2686,-7.8376,-7.7238,-0.1138,-1.1008,31.3909,29.9445,1.4464
2011-10-04,0.2881,0.2851,6.0848,6.1513,-0.0665,-1.0388,39.3858,37.9379,1.448
2011-10-05,0.31,0.3071,7.6019,7.6946,-0.0927,-0.9536,49.9819,48.5516,1.4302
2011-10-06,0.326,0.3225,5.1384,5.0357,0.1026,-1.0503,57.6885,56.0323,1.6562
2011-10-07,0.3193,0.3161,-2.0618,-1.9921,-0.0697,-0.9799,54.4372,52.9239,1.5133
2011-10-10,0.352,0.3489,10.2603,10.3673,-0.107,-0.8838,70.2828,68.7779,1.505
2011-10-11,0.3595,0.356,2.1358,2.0298,0.106,-0.9867,73.9197,72.2037,1.716
2011-10-12,0.3653,0.3613,1.6063,1.4834,0.1229,-1.1064,76.7133,74.7582,1.9552
2011-10-13,0.3751,0.3712,2.6844,2.7481,-0.0637,-1.045,81.457,79.5607,1.8963
2011-10-14,0.3958,0.3918,5.5078,5.5592,-0.0514,-0.9968,91.4512,89.5428,1.9084
2011-10-17,0.3774,0.3736,-4.629,-4.6489,0.0199,-1.0175,82.5889,80.7311,1.8578
2011-10-18,0.3911,0.3875,3.627,3.7105,-0.0835,-0.9377,89.2114,87.4371,1.7743
2011-10-19,0.3686,0.365,-5.7655,-5.8022,0.0367,-0.9763,78.3024,76.5617,1.7407
2011-10-20,0.3639,0.3596,-1.2697,-1.4852,0.2155,-1.1924,76.0385,73.9394,2.0991
2011-10-21,0.3768,0.3731,3.557,3.7559,-0.1989,-1.0026,82.3001,80.4724,1.8278
2011-10-24,0.4004,0.3963,6.2481,6.2221,0.026,-1.0268,93.6905,91.7016,1.9889
2011-10-25,0.3777,0.3729,-5.6694,-5.9064,0.237,-1.2755,82.7094,80.3789,2.3305
2011-10-26,0.3762,0.3715,-0.3953,-0.3744,-0.0209,-1.2548,81.9871,79.7036,2.2835
2011-10-27,0.4065,0.4022,8.0587,8.2685,-0.2098,-1.063,96.6529,94.5625,2.0904
2011-10-28,0.4079,0.404,0.3306,0.4506,-0.12,-0.9447,97.3031,95.4393,1.8638
2011-10-31,0.3877,0.3836,-4.9556,-5.047,0.0915,-1.04,87.5256,85.5754,1.9502
2011-11-01,0.3576,0.3536,-7.7436,-7.8253,0.0817,-1.1276,73.0044,71.0535,1.9509
2011-11-02,0.3664,0.3626,2.4637,2.5432,-0.0795,-1.0509,77.2667,75.4038,1.8629
2011-11-03,0.3887,0.3851,6.0863,6.2111,-0.1247,-0.9346,88.0558,86.2982,1.7575
2011-11-04,0.3827,0.3791,-1.5496,-1.5572,0.0077,-0.9423,85.1417,83.3971,1.7445
2011-11-07,0.3912,0.3872,2.2243,2.1198,0.1045,-1.0436,89.2598,87.2847,1.9751
2011-11-08,0.4043,0.4005,3.3338,3.4449,-0.1111,-0.9372,95.5693,93.7366,1.8328
2011-11-09,0.3625,0.3582,-10.3436,-10.5551,0.2115,-1.1708,75.3404,73.2875,2.0529
2011-11-10,0.361,0.3576,-0.4122,-0.1666,-0.2456,-0.9271,74.6177,72.9989,1.6188
2011-11-11,0.3812,0.3778,5.613,5.6451,-0.0322,-0.8969,84.4189,82.7649,1.654
2011-11-14,0.3748,0.3707,-1.6974,-1.8749,0.1775,-1.0758,81.2886,79.3383,1.9503
2011-11-15,0.3868,0.3831,3.2149,3.3313,-0.1165,-0.9642,87.1168,85.3126,1.8042
2011-11-16,0.3677,0.3641,-4.9293,-4.9625,0.0332,-0.9987,77.8932,76.1165,1.7767
2011-11-17,0.3424,0.3384,-6.8772,-7.0399,0.1627,-1.1717,65.6592,63.7181,1.9411
2011-11-18,0.3342,0.3306,-2.3983,-2.3187,-0.0796,-1.0912,61.6862,59.9219,1.7643
2011-11-21,0.3148,0.3116,-5.8091,-5.7482,-0.0609,-1.0272,52.2937,50.7293,1.5644
2011-11-22,0.3176,0.3147,0.87,0.9854,-0.1154,-0.914,53.6187,52.2146,1.4041
2011-11-23,0.2965,0.2933,-6.647,-6.7763,0.1293,-1.0513,43.4077,41.9001,1.5076
2011-11-25,0.2897,0.2865,-2.2672,-2.3162,0.049,-1.1009,40.1564,38.6135,1.543
2011-11-28,0.3196,0.3164,10.3265,10.4305,-0.104,-1.0077,54.6297,53.0715,1.5582
2011-11-29,0.3139,0.3105,-1.8067,-1.8723,0.0656,-1.0738,51.8361,50.2057,1.6304
2011-11-30,0.3483,0.3449,10.9757,11.0805,-0.1047,-0.9804,68.5012,66.8492,1.652
2011-12-01,0.3558,0.352,2.1437,2.0668,0.0769,-1.055,72.1134,70.2976,1.8158
2011-12-02,0.3524,0.349,-0.9514,-0.8535,-0.0979,-0.9572,70.4759,68.844,1.6319
2011-12-05,0.364,0.3605,3.2772,3.277,0.0001,-0.9574,76.0627,74.3771,1.6856
2011-12-06,0.3612,0.3574,-0.7658,-0.8466,0.0808,-1.0381,74.7145,72.9008,1.8137
2011-12-07,0.3617,0.3574,0.1517,-0.0081,0.1598,-1.196,74.9796,72.8868,2.0928
2011-12-08,0.3433,0.3393,-5.0924,-5.0537,-0.0386,-1.1558,66.0689,64.1495,1.9194
2011-12-09,0.3596,0.3556,4.7417,4.8031,-0.0614,-1.0978,73.9434,72.0338,1.9096
2011-12-12,0.3478,0.3436,-3.2811,-3.3755,0.0944,-1.1943,68.2361,66.2269,2.0092
2011-12-13,0.336,0.3323,-3.378,-3.3072,-0.0708,-1.1219,62.553,60.7294,1.8236
2011-12-14,0.3204,0.3167,-4.652,-4.6887,0.0368,-1.16,54.9911,53.1932,1.7979
2011-12-15,0.3179,0.3141,-0.7769,-0.8278,0.051,-1.2108,53.787,51.925,1.862
2011-12-16,0.3219,0.3189,1.2529,1.5365,-0.2836,-0.9341,55.7138,54.2593,1.4545
2011-12-19,0.313,0.3094,-2.7683,-2.9612,0.1928,-1.1305,51.4031,49.6914,1.7117
2011-12-20,0.3408,0.3369,8.8754,8.8836,-0.0083,-1.123,64.8407,62.9895,1.8512
2011-12-21,0.3266,0.3224,-4.1637,-4.2991,0.1355,-1.2628,57.9773,55.9823,1.9949
2011-12-22,0.3345,0.3307,2.439,2.5495,-0.1105,-1.1563,61.8303,59.959,1.8713
2011-12-23,0.3432,0.3392,2.5896,2.5819,0.0077,-1.1637,66.021,64.089,1.9321
2011-12-27,0.3458,0.343,0.7687,1.1109,-0.3423,-0.828,67.2972,65.9119,1.3853
2011-12-28,0.3347,0.3311,-3.2102,-3.4753,0.2651,-1.0997,61.9266,60.1459,1.7806
2011-12-29,0.3413,0.3382,1.9481,2.1505,-0.2024,-0.9033,65.0811,63.5899,1.4912
2011-12-30,0.3385,0.3352,-0.8167,-0.8654,0.0487,-0.952,63.7329,62.1742,1.5587
2012-01-03,0.3577,0.3545,5.6921,5.7415,-0.0493,-0.9057,73.0528,71.4854,1.5674
2012-01-04,0.362,0.3589,1.1967,1.2572,-0.0605,-0.8465,75.1237,73.6412,1.4825
2012-01-05,0.3709,0.3678,2.4615,2.4595,0.002,-0.8485,79.4344,77.9119,1.5225
2012-01-06,0.3748,0.3716,1.0334,1.0333,0.0001,-0.8486,81.2886,79.7503,1.5384
2012-01-09,0.3716,0.3679,-0.8371,-0.9942,0.1571,-1.0057,79.7711,77.9632,1.8079
2012-01-10,0.3792,0.3759,2.0497,2.1786,-0.1289,-0.8806,83.4558,81.8403,1.6155
2012-01-11,0.3819,0.3782,0.6956,0.612,0.0836,-0.9629,84.7319,82.9532,1.7788
2012-01-12,0.3864,0.3827,1.1865,1.1782,0.0083,-0.971,86.9238,85.1088,1.815
2012-01-13,0.382,0.3785,-1.1467,-1.0871,-0.0597,-0.9112,84.7803,83.0965,1.6838
2012-01-17,0.3922,0.3888,2.685,2.7247,-0.0397,-0.8729,89.7416,88.0853,1.6563
2012-01-18,0.4078,0.4043,3.9724,3.9775,-0.0051,-0.8681,97.2789,95.5663,1.7126
2012-01-19,0.416,0.4118,2.0019,1.8577,0.1442,-1.0082,101.2282,99.1994,2.0288
2012-01-20,0.4141,0.4099,-0.4428,-0.4592,0.0164,-1.0245,100.3372,98.2847,2.0525
2012-01-23,0.4141,0.4103,-0.0121,0.0922,-0.1043,-0.9213,100.313,98.4676,1.8454
2012-01-24,0.4118,0.408,-0.553,-0.5601,0.0071,-0.9283,99.2052,97.356,1.8492
2012-01-25,0.4275,0.4233,3.8203,3.7619,0.0585,-0.9841,106.8155,104.7803,2.0352
2012-01-26,0.423,0.4189,-1.0598,-1.0507,-0.0091,-0.975,104.6237,102.6286,1.995
2012-01-27,0.4272,0.4226,0.9887,0.8885,0.1001,-1.0731,106.6467,104.4291,2.2176
2012-01-30,0.4279,0.4236,0.1632,0.2402,-0.077,-0.9971,106.9839,104.9201,2.0637
2012-01-31,0.4294,0.4253,0.3492,0.3887,-0.0396,-0.958,107.7066,105.7167,1.9899
2012-02-01,0.4399,0.4355,2.4578,2.4203,0.0375,-0.9943,112.8116,110.6957,2.1159
2012-02-02,0.4445,0.4396,1.0297,0.9258,0.1039,-1.0961,115.003,112.6463,2.3567
2012-02-03,0.4621,0.4576,3.9764,4.1086,-0.1323,-0.9703,123.5523,121.3831,2.1692
2012-02-06,0.4617,0.4565,-0.0969,-0.2501,0.1531,-1.1221,123.3355,120.8295,2.5061
2012-02-07,0.4637,0.4593,0.4313,0.6207,-0.1895,-0.9356,124.2987,122.2002,2.0984
2012-02-08,0.4714,0.4666,1.6641,1.585,0.0791,-1.0126,128.0313,125.7221,2.3092
2012-02-09,0.4818,0.4767,2.2179,2.1532,0.0648,-1.0754,133.0889,130.5823,2.5066
2012-02-10,0.4715,0.4666,-2.1387,-2.1066,-0.0321,-1.0429,128.1039,125.7249,2.3789
2012-02-13,0.4842,0.4796,2.6923,2.7769,-0.0847,-0.9613,134.245,131.9932,2.2519
2012-02-14,0.4885,0.4832,0.8738,0.7529,0.1208,-1.0799,136.2918,133.7399,2.5518
2012-02-15,0.4776,0.4731,-2.2321,-2.0965,-0.1356,-0.9428,131.0175,128.8395,2.178
2012-02-16,0.4975,0.4925,4.1802,4.1019,0.0784,-1.0173,140.6745,138.2262,2.4483
2012-02-17,0.4933,0.4878,-0.8504,-0.9512,0.1008,-1.1179,138.6278,135.9601,2.6676
2012-02-21,0.4975,0.4919,0.8476,0.8429,0.0047,-1.1225,140.6504,137.9491,2.7013
2012-02-22,0.4909,0.4851,-1.3209,-1.376,0.0551,-1.1777,137.4716,134.6749,2.7967
2012-02-23,0.5002,0.4947,1.8963,1.9815,-0.0852,-1.0951,141.9749,139.325,2.6498
2012-02-24,0.5051,0.4998,0.9754,1.0271,-0.0517,-1.0444,144.3351,141.7832,2.5518
2012-02-27,0.5075,0.5019,0.4829,0.4138,0.0691,-1.1124,145.5149,142.7837,2.7312
2012-02-28,0.5227,0.5171,2.9916,3.0361,-0.0445,-1.0697,152.8597,150.1549,2.7048
2012-02-29,0.5158,0.5101,-1.3141,-1.3529,0.0388,-1.1086,149.5368,146.7706,2.7663
2012-03-01,0.5284,0.5222,2.432,2.3668,0.0651,-1.1714,155.6054,152.6112,2.9943
2012-03-02,0.5268,0.5209,-0.3015,-0.2397,-0.0618,-1.1102,154.8348,152.0058,2.8291
