Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,ugl_value,ugl_weight,ugl_signal,ugl_shares,ugl_avg_price,ugl_realized_pnl,ugl_unrealized_pnl,ubt_value,ubt_weight,ubt_signal,ubt_shares,ubt_avg_price,ubt_realized_pnl,ubt_unrealized_pnl,drawdown_pct,sso_current_price,sso_return_pct,sso_contribution,qld_current_price,qld_return_pct,qld_contribution,ugl_current_price,ugl_return_pct,ugl_contribution,ubt_current_price,ubt_return_pct,ubt_contribution,total_pnl,total_return_pct
2010-03-04,10238124,3489002,False,,3637111,0.3553,buy,1635474,2.133328,0,148109,0,0.0,sell,0,0.0,0,0,1539506,0.1504,buy,130439,11.078135,2108,94485,1572505,0.1536,buy,108738,14.521902,0,-6578,0.0,2.223888,4.245018382057486,148109,0.0,0.0,0,11.8025,6.53869085365002,96593,14.461412,-0.41654233311939626,-6578,238124.30626050197,2.38124306260502
2010-03-05,10303334,3489002,False,,3744058,0.3634,buy,1635474,2.133328,0,255056,0,0.0,sell,0,0.0,0,0,1537224,0.1492,buy,130439,11.078135,2108,92203,1533050,0.1488,buy,108738,14.521902,0,-46032,0.0,2.28928,7.3102762736597215,255056,0.0,0.0,0,11.785,6.380722025864483,94310,14.098571,-2.9151200213360484,-46032,303333.9349105023,3.033339349105023
2010-03-08,10259678,3489002,False,,3744993,0.365,buy,1635474,2.133328,0,255991,0,0.0,sell,0,0.0,0,0,1508853,0.1471,buy,130439,11.078135,2108,63832,1516829,0.1478,buy,108738,14.521902,0,-62254,-0.42,2.289852,7.337088842689532,255991,0.0,0.0,0,11.5675,4.417395166244176,65940,13.949392,-3.9423890481287027,-62254,259677.5174365025,2.596775174365025
2010-03-09,10270199,3489002,False,,3756252,0.3657,buy,1635474,2.133328,0,267250,0,0.0,sell,0,0.0,0,0,1505266,0.1466,buy,130439,11.078135,2108,60245,1519679,0.148,buy,108738,14.521902,0,-59404,-0.32,2.296736,7.659777173460713,267250,0.0,0.0,0,11.54,4.169158436866871,62353,13.975601,-3.761909932950236,-59404,270198.96219450235,2.7019896219450232
2010-03-10,10260588,3489002,False,,3789087,0.3693,buy,1635474,2.133328,0,300085,0,0.0,sell,0,0.0,0,0,1469395,0.1432,buy,130439,11.078135,2108,24374,1513103,0.1475,buy,108738,14.521902,0,-65979,-0.41,2.316813,8.600888971382425,300085,0.0,0.0,0,11.265,1.6867911430940463,26482,13.915128,-4.178336104577829,-65979,260587.93561850116,2.6058793561850115
2010-03-11,10305226,3489002,False,,3821921,0.3709,buy,1635474,2.133328,0,332919,0,0.0,sell,0,0.0,0,0,1473309,0.143,buy,130439,11.078135,2108,28288,1520994,0.1476,buy,108738,14.521902,0,-58088,0.0,2.336889,9.541953894183507,332919,0.0,0.0,0,11.295,1.9575948478692595,30395,13.987698,-3.6786081718638175,-58088,305225.99830250256,3.0522599830250257
2010-03-12,10307552,3489002,False,,3821921,0.3708,buy,1635474,2.133328,0,332919,0,0.0,sell,0,0.0,0,0,1457004,0.1414,buy,130439,11.078135,2108,11983,1539625,0.1494,buy,108738,14.521902,0,-39457,0.0,2.336889,9.541953894183507,332919,0.0,0.0,0,11.17,0.829246077972523,14090,14.159038,-2.4987351666107105,-39457,307552.2922225017,3.075522922225017
2010-03-15,10320797,3489002,False,,3824736,0.3706,buy,1635474,2.133328,0,335734,0,0.0,sell,0,0.0,0,0,1468091,0.1422,buy,130439,11.078135,2108,23070,1538968,0.1491,buy,108738,14.521902,0,-40114,0.0,2.33861,9.622625976876286,335734,0.0,0.0,0,11.255,1.5965232415023234,25178,14.152995,-2.5403481733268563,-40114,320797.1542425025,3.2079715424250255
2010-03-16,10456847,3489002,False,,3885713,0.3716,buy,1635474,2.133328,0,396711,0,0.0,sell,0,0.0,0,0,1521245,0.1455,buy,130439,11.078135,2108,76224,1560887,0.1493,buy,108738,14.521902,0,-18195,0.0,2.375894,11.370317976363964,396711,0.0,0.0,0,11.6625,5.274940231365677,78332,14.354571,-1.15226552533515,-18195,456847.03044650145,4.568470304465015
2010-03-17,10493466,3489002,False,,3931681,0.3747,buy,1635474,2.133328,0,442679,0,0.0,sell,0,0.0,0,0,1498744,0.1428,buy,130439,11.078135,2108,53723,1574039,0.15,buy,108738,14.521902,0,-5044,0.0,2.404001,12.687836993357848,442679,0.0,0.0,0,11.49,3.7178189289081898,55831,14.475517,-0.31941318207997504,-5044,493465.9968125019,4.934659968125019
2010-03-18,10500057,3489002,False,,3927928,0.3741,buy,1635474,2.133328,0,438926,0,0.0,sell,0,0.0,0,0,1520267,0.1448,buy,130439,11.078135,2108,75246,1562861,0.1488,buy,108738,14.521902,0,-16222,0.0,2.401706,12.58025859139389,438926,0.0,0.0,0,11.655,5.207239305171862,77353,14.372718,-1.0273025544799474,-16222,500056.8613205012,5.0005686132050124
2010-03-19,10411577,3489002,False,,3888528,0.3735,buy,1635474,2.133328,0,399525,0,0.0,sell,0,0.0,0,0,1464830,0.1407,buy,130439,11.078135,2108,19809,1569217,0.1507,buy,108738,14.521902,0,-9865,-0.84,2.377615,11.450990059056764,399525,0.0,0.0,0,11.23,1.3708534875229716,21917,14.431175,-0.6247588620083788,-9865,411576.5794525016,4.115765794525016
2010-03-22,10437415,3489002,False,,3927928,0.3763,buy,1635474,2.133328,0,438926,0,0.0,sell,0,0.0,0,0,1448199,0.1388,buy,130439,11.078135,2108,3178,1572286,0.1506,buy,108738,14.521902,0,-6796,-0.6,2.401706,12.58025859139389,438926,0.0,0.0,0,11.1025,0.21993774222828222,5286,14.459401,-0.4303903815235266,-6796,437415.0498745013,4.374150498745013
2010-03-23,10493432,3489002,False,,3985155,0.3798,buy,1635474,2.133328,0,496152,0,0.0,sell,0,0.0,0,0,1461895,0.1393,buy,130439,11.078135,2108,16874,1557380,0.1484,buy,108738,14.521902,0,-21703,-0.06,2.436697,14.220465939158956,496152,0.0,0.0,0,11.2075,1.1677507089415506,18982,14.322316,-1.374378305680879,-21703,493431.6668785028,4.934316668785028
2010-03-24,10348153,3489002,False,,3947014,0.3814,buy,1635474,2.133328,0,458011,0,0.0,sell,0,0.0,0,0,1411024,0.1364,buy,130439,11.078135,2108,-33997,1501114,0.1451,buy,108738,14.521902,0,-77969,-1.45,2.413376,13.127291249746564,458011,0.0,0.0,0,10.8175,-2.3526974531362654,-31889,13.804866,-4.9376168172264645,-77969,348153.08962450176,3.481530896245018
2010-03-25,10321993,3489002,False,,3930060,0.3807,buy,1635474,2.133328,0,441058,0,0.0,sell,0,0.0,0,0,1422437,0.1378,buy,130439,11.078135,2108,-22584,1480493,0.1434,buy,108738,14.521902,0,-98590,-1.7,2.40301,12.641383748762514,441058,0.0,0.0,0,10.905,-1.5628533142085566,-20476,13.61523,-6.243478829740634,-98590,321992.53927250206,3.2199253927250204
2010-03-26,10381494,3489002,False,,3933829,0.3789,buy,1635474,2.133328,0,444826,0,0.0,sell,0,0.0,0,0,1469395,0.1415,buy,130439,11.078135,2108,24374,1489268,0.1435,buy,108738,14.521902,0,-89815,-1.13,2.405314,12.749384026812605,444826,0.0,0.0,0,11.265,1.6867911430940463,26482,13.695927,-5.68778715292898,-89815,381493.54175450094,3.8149354175450094
2010-03-29,10416861,3489002,False,,3975267,0.3816,buy,1635474,2.133328,0,486264,0,0.0,sell,0,0.0,0,0,1473635,0.1415,buy,130439,11.078135,2108,28614,1478957,0.142,buy,108738,14.521902,0,-100125,-0.79,2.430651,13.937058959518843,486264,0.0,0.0,0,11.2975,1.9801618232671903,30721,13.60111,-6.340711273035682,-100125,416860.60304650106,4.1686060304650105
2010-03-30,10411422,3489002,False,,3982801,0.3825,buy,1635474,2.133328,0,493799,0,0.0,sell,0,0.0,0,0,1452764,0.1395,buy,130439,11.078135,2108,7744,1486855,0.1428,buy,108738,14.521902,0,-92228,-0.84,2.435258,14.15301264049833,493799,0.0,0.0,0,11.1375,0.5358753977993791,9851,13.673735,-5.840604602051047,-92228,411422.08901450224,4.114220890145023
2010-03-31,10432080,3489002,False,,3956431,0.3793,buy,1635474,2.133328,0,467429,0,0.0,sell,0,0.0,0,0,1479830,0.1419,buy,130439,11.078135,2108,34810,1506817,0.1444,buy,108738,14.521902,0,-72265,-0.65,2.419134,13.397198194630434,467429,0.0,0.0,0,11.345,2.408934355827963,36917,13.85732,-4.576410685456034,-72265,432080.4644685015,4.3208046446850155
2010-04-01,10512593,3489002,False,,4009172,0.3814,buy,1635474,2.133328,0,520169,0,0.0,sell,0,0.0,0,0,1513745,0.144,buy,130439,11.078135,2108,68724,1500675,0.1428,buy,108738,14.521902,0,-78407,0.0,2.451382,14.90882708636625,520169,0.0,0.0,0,11.605,4.755899797213181,70831,13.800834,-4.96538177553848,-78407,512593.19535250217,5.125931953525022
2010-04-05,10545282,3489002,False,,4074154,0.3863,buy,1635474,2.133328,0,585152,0,0.0,sell,0,0.0,0,0,1531028,0.1452,buy,130439,11.078135,2108,86007,1451098,0.1376,buy,108738,14.521902,0,-127984,0.0,2.491115,16.771316256402823,585152,0.0,0.0,0,11.7375,5.951949493303732,88115,13.344903999999998,-8.104984316013851,-127984,545281.7349545024,5.4528173495450245
2010-04-06,10573566,3489002,False,,4093930,0.3872,buy,1635474,2.133328,0,604928,0,0.0,sell,0,0.0,0,0,1536245,0.1453,buy,130439,11.078135,2108,91224,1454389,0.1375,buy,108738,14.521902,0,-124694,0.0,2.503207,17.338130215683066,604928,0.0,0.0,0,11.7775,6.313021099670668,93332,13.375167,-7.896588747215116,-124694,573566.1846565027,5.735661846565026
2010-04-07,10606046,3489002,False,,4049666,0.3818,buy,1635474,2.133328,0,560664,0,0.0,sell,0,0.0,0,0,1576355,0.1486,buy,130439,11.078135,2108,131334,1491023,0.1406,buy,108738,14.521902,0,-88060,0.0,2.476142,16.069455074439265,560664,0.0,0.0,0,12.085,9.088759073616659,133442,13.712068,-5.576637799726036,-88060,606046.0142845009,6.060460142845008
2010-04-08,10636640,3489002,False,,4074154,0.383,buy,1635474,2.133328,0,585152,0,0.0,sell,0,0.0,0,0,1580268,0.1486,buy,130439,11.078135,2108,135248,1493216,0.1404,buy,108738,14.521902,0,-85866,0.0,2.491115,16.771316256402823,585152,0.0,0.0,0,12.115,9.359562778391872,137355,13.732239,-5.4377372605118435,-85866,636640.4906845018,6.366404906845018
2010-04-09,10724396,3489002,False,,4127835,0.3849,buy,1635474,2.133328,0,638833,0,0.0,sell,0,0.0,0,0,1608639,0.15,buy,130439,11.078135,2108,163618,1498920,0.1398,buy,108738,14.521902,0,-80163,0.0,2.523938,18.309898342530474,638833,0.0,0.0,0,12.3325,11.322889638012201,165726,13.784691,-5.076544901042157,-80163,724395.6618625019,7.2439566186250195
2010-04-12,10738965,3489002,False,,4142903,0.3858,buy,1635474,2.133328,0,653900,0,0.0,sell,0,0.0,0,0,1591030,0.1482,buy,130439,11.078135,2108,146009,1516031,0.1412,buy,108738,14.521902,0,-63052,0.0,2.533151,18.74175882936879,653900,0.0,0.0,0,12.1975,10.10427296652372,148116,13.942049,-3.9929540503323535,-63052,738964.8130285013,7.389648130285013
2010-04-13,10744230,3489002,False,,4149497,0.3862,buy,1635474,2.133328,0,660495,0,0.0,sell,0,0.0,0,0,1580268,0.1471,buy,130439,11.078135,2108,135248,1525463,0.142,buy,108738,14.521902,0,-53620,0.0,2.537183,18.930759315956468,660495,0.0,0.0,0,12.115,9.359562778391872,137355,14.028793,-3.395621822203043,-53620,744230.1957685016,7.442301957685016
2010-04-14,10825279,3489002,False,,4240850,0.3918,buy,1635474,2.133328,0,751847,0,0.0,sell,0,0.0,0,0,1591682,0.147,buy,130439,11.078135,2108,146661,1503746,0.1389,buy,108738,14.521902,0,-75336,0.0,2.59304,21.549062931860917,751847,0.0,0.0,0,12.2025,10.149406917319602,148769,13.829076,-4.770903116647629,-75336,825279.4523405023,8.252794523405022
2010-04-15,10856529,3489002,False,,4249326,0.3914,buy,1635474,2.133328,0,760324,0,0.0,sell,0,0.0,0,0,1608313,0.1481,buy,130439,11.078135,2108,163292,1509888,0.1391,buy,108738,14.521902,0,-69194,0.0,2.598223,21.792016682352955,760324,0.0,0.0,0,12.33,11.30032266261427,165400,13.885562,-4.381932026565183,-69194,856529.2612505015,8.565292612505015
2010-04-16,10676208,3489002,False,,4116534,0.3856,buy,1635474,2.133328,0,627532,0,0.0,sell,0,0.0,0,0,1539506,0.1442,buy,130439,11.078135,2108,94485,1531166,0.1434,buy,108738,14.521902,0,-47916,-1.66,2.517028,17.985991258621546,627532,0.0,0.0,0,11.8025,6.53869085365002,96593,14.081243,-3.034443235034112,-47916,676208.3378985021,6.762083378985022
2010-04-19,10694897,3489002,False,,4145729,0.3876,buy,1635474,2.133328,0,656726,0,0.0,sell,0,0.0,0,0,1536898,0.1437,buy,130439,11.078135,2108,91877,1523269,0.1424,buy,108738,14.521902,0,-55814,-1.49,2.534879,18.82275903790638,656726,0.0,0.0,0,11.7825,6.358155050466552,93984,14.008616,-3.534563678319491,-55814,694897.0895465016,6.948970895465016
2010-04-20,10784426,3489002,False,,4216362,0.391,buy,1635474,2.133328,0,727359,0,0.0,sell,0,0.0,0,0,1545702,0.1433,buy,130439,11.078135,2108,100681,1533360,0.1422,buy,108738,14.521902,0,-45722,-0.66,2.578067,20.84720174989738,727359,0.0,0.0,0,11.85,6.967463386210793,102789,14.101421,-2.895494492767292,-45722,784426.0032485016,7.844260032485016
2010-04-21,10817775,3489002,False,,4200354,0.3883,buy,1635474,2.133328,0,711351,0,0.0,sell,0,0.0,0,0,1569833,0.1451,buy,130439,11.078135,2108,124813,1558587,0.1441,buy,108738,14.521902,0,-20496,-0.36,2.568279,20.38838806866723,711351,0.0,0.0,0,12.035,8.637419565657956,126920,14.333412,-1.297969581119851,-20496,817775.436094502,8.17775436094502
2010-04-22,10818872,3489002,False,,4225782,0.3906,buy,1635474,2.133328,0,736780,0,0.0,sell,0,0.0,0,0,1555811,0.1438,buy,130439,11.078135,2108,110790,1548277,0.1431,buy,108738,14.521902,0,-30805,-0.35,2.5838270000000003,21.11720244502264,736780,0.0,0.0,0,11.9275,7.667039623546756,112898,14.238602,-1.9508454981739254,-30805,818872.1435665023,8.188721435665022
2010-04-23,10898263,3489002,False,,4278521,0.3926,buy,1635474,2.133328,0,789519,0,0.0,sell,0,0.0,0,0,1592334,0.1461,buy,130439,11.078135,2108,147313,1538406,0.1412,buy,108738,14.521902,0,-40677,0.0,2.6160739999999993,22.628784461637718,789519,0.0,0.0,0,12.2075,10.194540868115464,149421,14.14782,-2.575984001517506,-40677,898262.7405285016,8.982627405285015
2010-04-26,10860653,3489002,False,,4248382,0.3912,buy,1635474,2.133328,0,759380,0,0.0,sell,0,0.0,0,0,1581573,0.1456,buy,130439,11.078135,2108,136552,1541696,0.142,buy,108738,14.521902,0,-37387,-0.35,2.5976460000000006,21.764969737719774,759380,0.0,0.0,0,12.125,9.449830679983616,138660,14.178079,-2.36761597732027,-37387,860653.3112985026,8.606533112985026
2010-04-27,10758329,3489002,False,,4049666,0.3764,buy,1635474,2.133328,0,560664,0,0.0,sell,0,0.0,0,0,1632118,0.1517,buy,130439,11.078135,2108,187097,1587543,0.1476,buy,108738,14.521902,0,8461,-1.28,2.476142,16.069455074439265,560664,0.0,0.0,0,12.5125,12.947711866663504,189205,14.59971,0.5357984914428515,8461,758329.1025805008,7.583291025805007
2010-04-28,10778500,3489002,False,,4106175,0.381,buy,1635474,2.133328,0,617173,0,0.0,sell,0,0.0,0,0,1623639,0.1506,buy,130439,11.078135,2108,178619,1559684,0.1447,buy,108738,14.521902,0,-19399,-1.1,2.510694,17.68908424422517,617173,0.0,0.0,0,12.4475,12.360970506317193,180726,14.343504,-1.228474551535319,-19399,778500.1372005008,7.785001372005008
2010-04-29,10887842,3489002,False,,4206944,0.3864,buy,1635474,2.133328,0,717942,0,0.0,sell,0,0.0,0,0,1621683,0.1489,buy,130439,11.078135,2108,176662,1570213,0.1442,buy,108738,14.521902,0,-8869,-0.1,2.572309,20.577294805013537,717942,0.0,0.0,0,12.4325,12.225568653929585,178770,14.440335,-0.5616817245733485,-8869,887842.4919885024,8.878424919885024
2010-04-30,10817171,3489002,False,,4067563,0.376,buy,1635474,2.133328,0,578561,0,0.0,sell,0,0.0,0,0,1652662,0.1528,buy,130439,11.078135,2108,207641,1607944,0.1486,buy,108738,14.521902,0,28861,-0.74,2.487085,16.58240952005652,578561,0.0,0.0,0,12.67,14.369431316733383,209749,14.787321,1.8277160494476252,28861,817170.6819805019,8.171706819805019
2010-05-03,10934395,3489002,False,,4177750,0.3821,buy,1635474,2.133328,0,688747,0,0.0,sell,0,0.0,0,0,1662771,0.1521,buy,130439,11.078135,2108,217750,1604873,0.1468,buy,108738,14.521902,0,25790,0.0,2.554458,19.740527025728728,688747,0.0,0.0,0,12.7475,15.069007554069369,219858,14.759078,1.6332305044064022,25790,934395.4069485012,9.343954069485012
2010-05-04,10765673,3489002,False,,3978091,0.3695,buy,1635474,2.133328,0,489089,0,0.0,sell,0,0.0,0,0,1637988,0.1521,buy,130439,11.078135,2108,192967,1660592,0.1542,buy,108738,14.521902,0,81509,-1.54,2.432378,14.018012292935712,489089,0.0,0.0,0,12.5575,13.353917423826323,195075,15.271496,5.161817907264976,81509,765672.6395125017,7.656726395125017
2010-05-05,10739701,3489002,False,,3926294,0.3656,buy,1635474,2.133328,0,437292,0,0.0,sell,0,0.0,0,0,1644510,0.1531,buy,130439,11.078135,2108,199489,1679896,0.1564,buy,108738,14.521902,0,100813,-1.78,2.400707,12.533430345833118,437292,0.0,0.0,0,12.6075,13.805256931785026,201596,15.449022,6.384288638737834,100813,739701.3146465011,7.39701314646501
2010-05-06,10673820,3489002,False,,3663537,0.3432,buy,1635474,2.133328,0,174535,0,0.0,sell,0,0.0,0,0,1742013,0.1632,buy,130439,11.078135,2108,296992,1779268,0.1667,buy,108738,14.521902,0,200185,-2.38,2.240046,5.002426582028563,174535,0.0,0.0,0,13.355,20.552782575767516,299100,16.36289,12.677321109641571,200185,673819.7574165016,6.738197574165017
2010-05-07,10520690,3489002,False,,3558057,0.3382,buy,1635474,2.133328,0,69055,0,0.0,sell,0,0.0,0,0,1735165,0.1649,buy,130439,11.078135,2108,290144,1738466,0.1652,buy,108738,14.521902,0,159383,-3.78,2.175551,1.9792156736776034,69055,0.0,0.0,0,13.3025,20.07887609241088,292252,15.987659,10.09342401827864,159383,520689.9458085019,5.20689945808502
2010-05-10,10738893,3489002,False,,3870730,0.3604,buy,1635474,2.133328,0,381728,0,0.0,sell,0,0.0,0,0,1714621,0.1597,buy,130439,11.078135,2108,269600,1664540,0.155,buy,108738,14.521902,0,85458,-1.79,2.366733,10.940894995801088,381728,0.0,0.0,0,13.145,18.657156642341,271707,15.307805,5.411847141230974,85458,738893.0293245018,7.388930293245018
2010-05-11,10800094,3489002,False,,3847181,0.3562,buy,1635474,2.133328,0,358179,0,0.0,sell,0,0.0,0,0,1803319,0.167,buy,130439,11.078135,2108,358298,1660592,0.1538,buy,108738,14.521902,0,81509,-1.23,2.352334,10.265940133108685,358179,0.0,0.0,0,13.825,24.795373950579247,360406,15.271496,5.161817907264976,81509,800094.191156501,8.00094191156501
2010-05-12,10904092,3489002,False,,3956431,0.3628,buy,1635474,2.133328,0,467429,0,0.0,sell,0,0.0,0,0,1826146,0.1675,buy,130439,11.078135,2108,381125,1632513,0.1497,buy,108738,14.521902,0,53430,-0.28,2.419134,13.397198194630434,467429,0.0,0.0,0,14.0,26.375062228434686,383233,15.013271,3.383641726679687,53430,904091.8093065023,9.040918093065024
2010-05-13,10800449,3489002,False,,3858487,0.3573,buy,1635474,2.133328,0,369485,0,0.0,buy,0,0.0,0,0,1801363,0.1668,buy,130439,11.078135,2108,356342,1651598,0.1529,buy,108738,14.521902,0,72515,-1.22,2.359247,10.589987842379633,369485,0.0,0.0,0,13.81,24.65997209819164,358449,15.18878,4.5922230928461705,72515,800449.2655105013,8.004492655105015
2010-05-14,10625345,0,True,daily,3643154,0.3429,buy,1601670,2.133328,6214,226267,3681499,0.3465,buy,3915680,0.965386,0,-98646,1619348,0.1524,buy,117557,11.078135,40683,317035,1681344,0.1582,buy,106700,14.521902,1934,131857,-2.83,2.274597,6.622008876693797,232480,0.940194,-2.6095762762673003,-98646,13.775,24.344034442620565,357718,15.757678,8.509740268884936,133792,625344.7407745626,6.253447407745625
2010-05-17,10607304,0,False,,3645920,0.3437,buy,1601670,2.133328,6214,229033,3704229,0.3492,buy,3915680,0.965386,0,-75915,1589371,0.1498,buy,117557,11.078135,40683,287058,1667784,0.1572,buy,106700,14.521902,1934,118297,-2.99,2.276324,6.702962210110686,235247,0.945999,-2.0082627072418924,-75915,13.52,22.04220295203121,327741,15.630587,7.6345725315753565,120231,607303.7025645617,6.073037025645617
2010-05-18,10459332,0,False,,3547231,0.3391,buy,1601670,2.133328,6214,130344,3601932,0.3444,buy,3915680,0.965386,0,-178212,1592016,0.1522,buy,117557,11.078135,40683,289703,1718153,0.1643,buy,106700,14.521902,1934,168666,-4.34,2.214708,3.8147047742016493,136558,0.919874,-4.714432731494888,-178212,13.5425,22.24530573061263,330386,16.10265,10.885269336050651,170600,459332.21844456345,4.5933221844456344
2010-05-19,10295978,0,False,,3507572,0.3407,buy,1601670,2.133328,6214,90685,3538522,0.3437,buy,3915680,0.965386,0,-241623,1517955,0.1474,buy,117557,11.078135,40683,215642,1731929,0.1682,buy,106700,14.521902,1934,182442,-5.84,2.189947,2.65402991100796,96899,0.90368,-6.39189559743758,-241623,12.9125,16.558427930333064,256325,16.231764,11.77436775556886,184377,295978.29945456237,2.9597829945456238
2010-05-20,9821720,0,False,,3239179,0.3298,buy,1601670,2.133328,6214,-177708,3283078,0.3343,buy,3915680,0.965386,0,-497066,1496501,0.1524,buy,117557,11.078135,40683,194188,1802962,0.1836,buy,106700,14.521902,1934,253475,-10.18,2.022376,-5.200880936705499,-171494,0.8384440000000001,-13.149396370726308,-497066,12.73,14.91103872628383,234871,16.89749,16.358657100118478,255410,-178279.632895438,-1.78279632895438
2010-05-21,9998256,2,True,daily,3544009,0.3545,buy,1702469,2.123561,6214,-71288,3513327,0.3514,buy,4105755,0.958328,0,-421332,1456072,0.1456,buy,115699,11.078135,43334,174343,1484845,0.1485,buy,87633,14.521902,54739,212247,-8.56,2.081688,-1.9718486288663795,-65074,0.855708,-10.708227064352993,-421332,12.585,13.602154153203605,217677,16.943899,16.678236452871985,266986,-1744.424552436918,-0.01744424552436918
2010-05-24,9906250,2,False,,3452835,0.3486,buy,1702469,2.123561,6214,-162462,3481339,0.3514,buy,4105755,0.958328,0,-453320,1498013,0.1512,buy,115699,11.078135,43334,216284,1474060,0.1488,buy,87633,14.521902,54739,201462,-9.4,2.028134,-4.493744137957901,-156248,0.847917,-11.521205560454028,-453320,12.9475,16.874365585904137,259618,16.820831,15.830771698521051,256201,-93750.31712743826,-0.9375031712743827
2010-05-25,9951464,2,False,,3460679,0.3478,buy,1702469,2.123561,6214,-154619,3489493,0.3507,buy,4105755,0.958328,0,-445166,1511318,0.1519,buy,115699,11.078135,43334,229589,1489971,0.1497,buy,87633,14.521902,54739,217373,-8.99,2.032741,-4.276797269182742,-148405,0.849903,-11.313969609580376,-445166,13.0625,17.912446454209153,272923,17.002399,17.081076249809723,272112,-48536.27947043814,-0.48536279470438143
2010-05-26,9839804,2,False,,3414600,0.347,buy,1702469,2.123561,6214,-200698,3404808,0.346,buy,4105755,0.958328,0,-529852,1539086,0.1564,buy,115699,11.078135,43334,257357,1481308,0.1505,buy,87633,14.521902,54739,208710,-10.01,2.005675,-5.551354236898898,-194484,0.829277,-13.466260003699215,-529852,13.3025,20.07887609241088,300691,16.903542,16.400332082188008,263449,-160195.9835354369,-1.6019598353543691
2010-05-27,10275934,2,False,,3646946,0.3549,buy,1702469,2.123561,6214,31648,3672027,0.3573,buy,4105755,0.958328,0,-262633,1543714,0.1502,buy,115699,11.078135,43334,261985,1413245,0.1375,buy,87633,14.521902,54739,140647,-6.02,2.142151,0.8753965473333292,37862,0.894361,-6.674847804977646,-262633,13.3425,20.43994769877784,305319,16.126858,11.051969264328743,195386,275933.9451565612,2.7593394515656122
2010-05-28,10153000,2,False,,3552831,0.3499,buy,1702469,2.123561,6214,-62466,3624983,0.357,buy,4105755,0.958328,0,-309676,1549210,0.1526,buy,115699,11.078135,43334,267480,1425973,0.1404,buy,87633,14.521902,54739,153375,-7.15,2.08687,-1.7278246058594848,-56252,0.882903,-7.87047193645315,-309676,13.39,20.86872023133861,310814,16.272104,12.052155061696501,208114,153000.06079556048,1.5300006079556048
2010-06-01,10009441,2,False,,3433230,0.343,buy,1702469,2.123561,6214,-182068,3555354,0.3552,buy,4105755,0.958328,0,-379306,1574374,0.1573,buy,115699,11.078135,43334,292645,1446481,0.1445,buy,87633,14.521902,54739,173883,-8.46,2.016618,-5.0360406738412795,-175854,0.865944,-9.64011669519752,-379306,13.6075,22.832047090958916,335979,16.506124,13.663651972454826,228622,9441.116722561419,0.09441116722561418
2010-06-02,10327470,2,False,,3609692,0.3495,buy,1702469,2.123561,6214,-5605,3729738,0.3611,buy,4105755,0.958328,0,-204922,1570903,0.1521,buy,115699,11.078135,43334,289174,1417134,0.1372,buy,87633,14.521902,54739,144536,-5.55,2.120269,-0.15504221596989165,609,0.908417,-5.2081264930541105,-204922,13.5775,22.561243386183705,332508,16.17124,11.357590390272154,199275,327469.6035845615,3.2746960358456154
2010-06-03,10363733,2,False,,3643025,0.3515,buy,1702469,2.123561,6214,27727,3795598,0.3662,buy,4105755,0.958328,0,-139062,1526359,0.1473,buy,115699,11.078135,43334,244630,1398748,0.135,buy,87633,14.521902,54739,126151,-5.22,2.139848,0.7669466582972628,33941,0.924458,-3.5342735786712765,-139062,13.1925,19.08592917490177,287964,15.961434999999998,9.912841610844513,180889,363732.70352556184,3.6373270352556184
2010-06-04,9962730,2,False,,3389112,0.3402,buy,1702469,2.123561,6214,-226186,3545944,0.3559,buy,4105755,0.958328,0,-388716,1553259,0.1559,buy,115699,11.078135,43334,271530,1474413,0.148,buy,87633,14.521902,54739,201815,-8.89,1.990704,-6.256349151687878,-219972,0.863652,-9.879283260858362,-388716,13.425000000000002,21.184657886909708,314864,16.824863,15.858536656833078,256554,-37270.068116437644,-0.37270068116437644
2010-06-07,9819848,2,False,,3295978,0.3356,buy,1702469,2.123561,6214,-319319,3413595,0.3476,buy,4105755,0.958328,0,-521065,1614290,0.1644,buy,115699,11.078135,43334,332561,1495982,0.1523,buy,87633,14.521902,54739,223384,-10.19,1.935999,-8.83244605994592,-313105,0.831417,-13.242954397017648,-521065,13.9525,25.946289695873936,375895,17.070992,17.55341796248233,278123,-180152.40202943794,-1.8015240202943796
2010-06-08,9847058,2,False,,3364603,0.3417,buy,1702469,2.123561,6214,-250694,3399163,0.3452,buy,4105755,0.958328,0,-535497,1601274,0.1626,buy,115699,11.078135,43334,319545,1482015,0.1505,buy,87633,14.521902,54739,209418,-9.94,1.976308,-6.934266912245102,-244481,0.827902,-13.609739073412852,-535497,13.84,24.930775802966853,362879,16.911613,16.455910201864633,264156,-152942.30534043908,-1.5294230534043909
2010-06-09,9739914,2,False,,3330288,0.3419,buy,1702469,2.123561,6214,-285009,3338948,0.3428,buy,4105755,0.958328,0,-595712,1592018,0.1635,buy,115699,11.078135,43334,310289,1478657,0.1518,buy,87633,14.521902,54739,206059,-10.92,1.956152,-7.883427122150033,-278795,0.813236,-15.140112918082071,-595712,13.76,24.208632590232938,353623,16.873291,16.192019147193747,260798,-260086.4651604388,-2.600864651604388
