Date,equity,cash,rebalanced,rebalance_reason,qqq_value,qqq_weight,qqq_signal,qqq_shares,qqq_avg_price,qqq_realized_pnl,qqq_unrealized_pnl,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,tqqq_realized_pnl,tqqq_unrealized_pnl,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,drawdown_pct
2024-07-24,104028331,498,False,,15244956,0.1465,buy,33208,312.714839,10397823,4860322,13807033,0.1327,buy,428199,14.431729,34792993,7627381,31473767,0.3025,buy,59376,399.323687,13565408,7763523,43502078,0.4182,buy,196132,179.019992,6630352,8390529,-6.37
2024-07-25,102555765,498,False,,15076838,0.147,buy,33208,312.714839,10397823,4692204,13347150,0.1301,buy,428199,14.431729,34792993,7167498,31309779,0.3053,buy,59376,399.323687,13565408,7599536,42821500,0.4175,buy,196132,179.019992,6630352,7709951,-7.69
2024-07-26,103893981,498,False,,15231466,0.1466,buy,33208,312.714839,10397823,4846832,13728977,0.1321,buy,428199,14.431729,34792993,7549325,31660436,0.3047,buy,59376,399.323687,13565408,7950193,43272604,0.4165,buy,196132,179.019992,6630352,8161055,-6.49
2024-07-29,103962554,498,False,,15262062,0.1468,buy,33208,312.714839,10397823,4877427,13809142,0.1328,buy,428199,14.431729,34792993,7629490,31679049,0.3047,buy,59376,399.323687,13565408,7968806,43211804,0.4156,buy,196132,179.019992,6630352,8100255,-6.43
2024-07-30,103460725,498,False,,15052493,0.1455,buy,33208,312.714839,10397823,4667858,13245892,0.128,buy,428199,14.431729,34792993,7066241,31518549,0.3046,buy,59376,399.323687,13565408,7808305,43643293,0.4218,buy,196132,179.019992,6630352,8531744,-6.88
2024-07-31,106367057,498,False,,15497952,0.1457,buy,33208,312.714839,10397823,5113318,14404036,0.1354,buy,428199,14.431729,34792993,8224384,32030866,0.3011,buy,59376,399.323687,13565408,8320623,44433705,0.4177,buy,196132,179.019992,6630352,9322156,-4.26
2024-08-01,104347206,498,False,,15122567,0.1449,buy,33208,312.714839,10397823,4737933,13366135,0.1281,buy,428199,14.431729,34792993,7186484,31577283,0.3026,buy,59376,399.323687,13565408,7867040,44280722,0.4244,buy,196132,179.019992,6630352,9169173,-6.08
2024-08-02,102317886,264,True,monthly,15288685,0.1494,buy,34389,317.362258,10397823,4374915,14635834,0.143,buy,505753,16.738546,34792993,6170264,30716921,0.3002,buy,58854,399.323687,13630037,7215124,41676182,0.4073,buy,184948,179.019992,7169937,8566792,-7.91
2024-08-05,99162781,264,False,,14832837,0.1496,buy,34389,317.362258,10397823,3919066,13360118,0.1347,buy,505753,16.738546,34792993,4894548,29822332,0.3007,buy,58854,399.323687,13630037,6320536,41147230,0.4149,buy,184948,179.019992,7169937,8037841,-10.75
2024-08-06,99584125,264,False,,14974565,0.1504,buy,34389,317.362258,10397823,4060794,13693996,0.1375,buy,505753,16.738546,34792993,5228426,30097278,0.3022,buy,58854,399.323687,13630037,6595482,40818023,0.4099,buy,184948,179.019992,7169937,7708634,-10.37
2024-08-07,98752031,264,False,,14812393,0.15,buy,34389,317.362258,10397823,3898623,13252979,0.1342,buy,505753,16.738546,34792993,4787409,29896113,0.3027,buy,58854,399.323687,13630037,6394317,40790282,0.4131,buy,184948,179.019992,7169937,7680893,-11.12
2024-08-08,101749614,264,False,,15265517,0.15,buy,34389,317.362258,10397823,4351747,14466404,0.1422,buy,505753,16.738546,34792993,6000834,30587229,0.3006,buy,58854,399.323687,13630037,7085433,41430201,0.4072,buy,184948,179.019992,7169937,8320811,-8.42
2024-08-09,102262780,264,False,,15345240,0.1501,buy,34389,317.362258,10397823,4431469,14663242,0.1434,buy,505753,16.738546,34792993,6197672,30722111,0.3004,buy,58854,399.323687,13630037,7220315,41531923,0.4061,buy,184948,179.019992,7169937,8422533,-7.96
2024-08-12,103123679,264,False,,15378288,0.1491,buy,34389,317.362258,10397823,4464517,14762906,0.1432,buy,505753,16.738546,34792993,6297336,30738247,0.2981,buy,58854,399.323687,13630037,7236451,42243973,0.4096,buy,184948,179.019992,7169937,9134584,-7.18
2024-08-13,105019928,264,False,,15759866,0.1501,buy,34389,317.362258,10397823,4846096,15836799,0.1508,buy,505753,16.738546,34792993,7371229,31243758,0.2975,buy,58854,399.323687,13630037,7741962,42179241,0.4016,buy,184948,179.019992,7169937,9069851,-5.48
2024-08-14,104807013,264,False,,15764976,0.1504,buy,34389,317.362258,10397823,4851206,15864205,0.1514,buy,505753,16.738546,34792993,7398635,31342331,0.299,buy,58854,399.323687,13630037,7840534,41835237,0.3992,buy,184948,179.019992,7169937,8725848,-5.67
2024-08-15,107067303,264,False,,16163250,0.151,buy,34389,317.362258,10397823,5249479,17057696,0.1593,buy,505753,16.738546,34792993,8592126,31879542,0.2978,buy,58854,399.323687,13630037,8377746,41966551,0.392,buy,184948,179.019992,7169937,8857162,-3.63
2024-08-16,108143947,264,False,,16184031,0.1497,buy,34389,317.362258,10397823,5270261,17102549,0.1581,buy,505753,16.738546,34792993,8636979,31951015,0.2954,buy,58854,399.323687,13630037,8449219,42906087,0.3967,buy,184948,179.019992,7169937,9796698,-2.66
2024-08-19,109254526,264,False,,16396624,0.1501,buy,34389,317.362258,10397823,5482854,17765321,0.1626,buy,505753,16.738546,34792993,9299751,32256511,0.2952,buy,58854,399.323687,13630037,8754715,42835806,0.3921,buy,184948,179.019992,7169937,9726417,-1.66
2024-08-20,109215242,264,False,,16362214,0.1498,buy,34389,317.362258,10397823,5448444,17655689,0.1617,buy,505753,16.738546,34792993,9190119,32204062,0.2949,buy,58854,399.323687,13630037,8702266,42993013,0.3937,buy,184948,179.019992,7169937,9883624,-1.7
2024-08-21,109586576,264,False,,16438529,0.15,buy,34389,317.362258,10397823,5524758,17897377,0.1633,buy,505753,16.738546,34792993,9431807,32314729,0.2949,buy,58854,399.323687,13630037,8812933,42935677,0.3918,buy,184948,179.019992,7169937,9826288,-1.37
2024-08-22,107698562,264,False,,16177900,0.1502,buy,34389,317.362258,10397823,5264130,17037765,0.1582,buy,505753,16.738546,34792993,8572195,32061112,0.2977,buy,58854,399.323687,13630037,8559315,42421522,0.3939,buy,184948,179.019992,7169937,9312132,-3.06
2024-08-23,109240493,264,False,,16353358,0.1497,buy,34389,317.362258,10397823,5439587,17573464,0.1609,buy,505753,16.738546,34792993,9107894,32401771,0.2966,buy,58854,399.323687,13630037,8899975,42911636,0.3928,buy,184948,179.019992,7169937,9802246,-1.68
2024-08-26,108625574,264,False,,16194593,0.1491,buy,34389,317.362258,10397823,5280823,17057696,0.157,buy,505753,16.738546,34792993,8592126,32324525,0.2976,buy,58854,399.323687,13630037,8822729,43048496,0.3963,buy,184948,179.019992,7169937,9939106,-2.23
2024-08-27,108979373,264,False,,16242971,0.149,buy,34389,317.362258,10397823,5329200,17202212,0.1578,buy,505753,16.738546,34792993,8736642,32368913,0.297,buy,58854,399.323687,13630037,8867117,43165014,0.3961,buy,184948,179.019992,7169937,10055624,-1.91
2024-08-28,107720792,264,False,,16058656,0.1491,buy,34389,317.362258,10397823,5144885,16619170,0.1543,buy,505753,16.738546,34792993,8153600,32181004,0.2987,buy,58854,399.323687,13630037,8679207,42861699,0.3979,buy,184948,179.019992,7169937,9752310,-3.04
2024-08-29,107834893,264,False,,16035148,0.1487,buy,34389,317.362258,10397823,5121378,16531963,0.1533,buy,505753,16.738546,34792993,8066393,32183881,0.2985,buy,58854,399.323687,13630037,8682085,43083636,0.3995,buy,184948,179.019992,7169937,9974247,-2.94
2024-08-30,108589346,264,False,,16226279,0.1494,buy,34389,317.362258,10397823,5312508,17095070,0.1574,buy,505753,16.738546,34792993,8629501,32491112,0.2992,buy,58854,399.323687,13630037,8989315,42776622,0.3939,buy,184948,179.019992,7169937,9667232,-2.26
2024-09-03,105683360,264,False,,15733633,0.1489,buy,34389,317.362258,10397823,4819862,15535312,0.147,buy,505753,16.738546,34792993,7069742,31822477,0.3011,buy,58854,399.323687,13630037,8320681,42591674,0.403,buy,184948,179.019992,7169937,9482284,-4.88
2024-09-04,105471170,264,False,,15692749,0.1488,buy,34389,317.362258,10397823,4778978,15403254,0.146,buy,505753,16.738546,34792993,6937684,31757337,0.3011,buy,58854,399.323687,13630037,8255541,42617566,0.4041,buy,184948,179.019992,7169937,9508177,-5.07
2024-09-05,105813523,264,False,,15707400,0.1484,buy,34389,317.362258,10397823,4793630,15453088,0.146,buy,505753,16.738546,34792993,6987518,31680102,0.2994,buy,58854,399.323687,13630037,8178305,42972669,0.4061,buy,184948,179.019992,7169937,9863280,-4.76
2024-09-06,103288183,264,False,,15286641,0.148,buy,34389,317.362258,10397823,4372870,14199799,0.1375,buy,505753,16.738546,34792993,5734229,31146921,0.3016,buy,58854,399.323687,13630037,7645124,42654558,0.413,buy,184948,179.019992,7169937,9545169,-7.03
2024-09-09,104541118,264,False,,15483220,0.1481,buy,34389,317.362258,10397823,4569449,14728025,0.1409,buy,505753,16.738546,34792993,6262455,31495651,0.3013,buy,58854,399.323687,13630037,7993855,42833958,0.4097,buy,184948,179.019992,7169937,9724569,-5.91
2024-09-10,105406209,264,False,,15626314,0.1482,buy,34389,317.362258,10397823,4712543,15124192,0.1435,buy,505753,16.738546,34792993,6658623,31632836,0.3001,buy,58854,399.323687,13630037,8131040,43022603,0.4082,buy,184948,179.019992,7169937,9913213,-5.13
2024-09-11,106965894,264,False,,15965646,0.1493,buy,34389,317.362258,10397823,5051876,16088455,0.1504,buy,505753,16.738546,34792993,7622885,31957356,0.2988,buy,58854,399.323687,13630037,8455559,42954173,0.4016,buy,184948,179.019992,7169937,9844784,-3.72
2024-09-12,108622283,264,False,,16122366,0.1484,buy,34389,317.362258,10397823,5208595,16564354,0.1525,buy,505753,16.738546,34792993,8098784,32226538,0.2967,buy,58854,399.323687,13630037,8724742,43708761,0.4024,buy,184948,179.019992,7169937,10599372,-2.23
2024-09-13,109514225,264,False,,16194593,0.1479,buy,34389,317.362258,10397823,5280823,16781128,0.1532,buy,505753,16.738546,34792993,8315558,32394852,0.2958,buy,58854,399.323687,13630037,8893056,44143387,0.4031,buy,184948,179.019992,7169937,11033998,-1.43
2024-09-16,109262572,264,False,,16123047,0.1476,buy,34389,317.362258,10397823,5209276,16556878,0.1515,buy,505753,16.738546,34792993,8091308,32442693,0.2969,buy,58854,399.323687,13630037,8940896,44139690,0.404,buy,184948,179.019992,7169937,11030301,-1.66
2024-09-17,109050178,264,False,,16131564,0.1479,buy,34389,317.362258,10397823,5217794,16566845,0.1519,buy,505753,16.738546,34792993,8101275,32455948,0.2976,buy,58854,399.323687,13630037,8954152,43895558,0.4025,buy,184948,179.019992,7169937,10786168,-1.85
2024-09-18,108328861,264,False,,16061722,0.1483,buy,34389,317.362258,10397823,5147951,16350077,0.1509,buy,505753,16.738546,34792993,7884507,32359696,0.2987,buy,58854,399.323687,13630037,8857900,43557103,0.4021,buy,184948,179.019992,7169937,10447713,-2.5
2024-09-19,111199920,264,False,,16467830,0.1481,buy,34389,317.362258,10397823,5554059,17585923,0.1581,buy,505753,16.738546,34792993,9120354,32911890,0.296,buy,58854,399.323687,13630037,9410094,44234013,0.3978,buy,184948,179.019992,7169937,11124623,0.0
2024-09-20,111561805,264,False,,16436488,0.1473,buy,34389,317.362258,10397823,5522718,17473799,0.1566,buy,505753,16.738546,34792993,9008229,32854998,0.2945,buy,58854,399.323687,13630037,9353201,44796256,0.4015,buy,184948,179.019992,7169937,11686867,0.0
2024-09-23,111903962,264,False,,16480054,0.1473,buy,34389,317.362258,10397823,5566283,17603364,0.1573,buy,505753,16.738546,34792993,9137794,32937100,0.2943,buy,58854,399.323687,13630037,9435304,44883179,0.4011,buy,184948,179.019992,7169937,11773790,0.0
2024-09-24,112953836,264,False,,16559547,0.1466,buy,34389,317.362258,10397823,5645776,17852529,0.1581,buy,505753,16.738546,34792993,9386959,33031340,0.2924,buy,58854,399.323687,13630037,9529544,45510156,0.4029,buy,184948,179.019992,7169937,12400766,0.0
2024-09-25,112895946,264,False,,16574901,0.1468,buy,34389,317.362258,10397823,5661130,17915018,0.1587,buy,505753,16.738546,34792993,9449449,32958491,0.2919,buy,58854,399.323687,13630037,9456695,45447271,0.4026,buy,184948,179.019992,7169937,12337882,-0.05
2024-09-26,113762282,264,False,,16699429,0.1468,buy,34389,317.362258,10397823,5785658,18294966,0.1608,buy,505753,16.738546,34792993,9829396,33089167,0.2909,buy,58854,399.323687,13630037,9587371,45678456,0.4015,buy,184948,179.019992,7169937,12569067,0.0
2024-09-27,112944038,264,False,,16606629,0.147,buy,34389,317.362258,10397823,5692859,17980013,0.1592,buy,505753,16.738546,34792993,9514443,33041172,0.2925,buy,58854,399.323687,13630037,9539376,45315960,0.4012,buy,184948,179.019992,7169937,12206570,-0.72
2024-09-30,112898951,264,False,,16651664,0.1475,buy,34389,317.362258,10397823,5737894,18119991,0.1605,buy,505753,16.738546,34792993,9654421,33173572,0.2938,buy,58854,399.323687,13630037,9671776,44953461,0.3982,buy,184948,179.019992,7169937,11844071,-0.76
2024-10-01,112074002,264,False,,16419665,0.1465,buy,34389,317.362258,10397823,5505895,17352598,0.1548,buy,505753,16.738546,34792993,8887028,32876396,0.2933,buy,58854,399.323687,13630037,9374600,45425078,0.4053,buy,184948,179.019992,7169937,12315689,-1.48
2024-10-02,112185311,264,False,,16442866,0.1466,buy,34389,317.362258,10397823,5529095,17417589,0.1553,buy,505753,16.738546,34792993,8952019,32890266,0.2932,buy,58854,399.323687,13630037,9388469,45434326,0.405,buy,184948,179.019992,7169937,12324937,-1.39
2024-10-03,112041464,264,False,,16430584,0.1466,buy,34389,317.362258,10397823,5516813,17377591,0.1551,buy,505753,16.738546,34792993,8912021,32830140,0.293,buy,58854,399.323687,13630037,9328344,45402885,0.4052,buy,184948,179.019992,7169937,12293496,-1.51
2024-10-04,113057086,264,False,,16626076,0.1471,buy,34389,317.362258,10397823,5712305,17990006,0.1591,buy,505753,16.738546,34792993,9524437,33128480,0.293,buy,58854,399.323687,13630037,9626684,45312260,0.4008,buy,184948,179.019992,7169937,12202871,-0.62
2024-10-07,111833575,264,False,,16447983,0.1471,buy,34389,317.362258,10397823,5534213,17397592,0.1556,buy,505753,16.738546,34792993,8932022,32828983,0.2936,buy,58854,399.323687,13630037,9327187,45158753,0.4038,buy,184948,179.019992,7169937,12049363,-1.7
2024-10-08,112811691,264,False,,16693627,0.148,buy,34389,317.362258,10397823,5779857,18152490,0.1609,buy,505753,16.738546,34792993,9686920,33139465,0.2938,buy,58854,399.323687,13630037,9637668,44825846,0.3974,buy,184948,179.019992,7169937,11716456,-0.84
2024-10-09,113365892,264,False,,16824980,0.1484,buy,34389,317.362258,10397823,5911209,18589928,0.164,buy,505753,16.738546,34792993,10124358,33369004,0.2943,buy,58854,399.323687,13630037,9867208,44581716,0.3933,buy,184948,179.019992,7169937,11472327,-0.35
2024-10-10,113550748,264,False,,16805872,0.148,buy,34389,317.362258,10397823,5892101,18524934,0.1631,buy,505753,16.738546,34792993,10059364,33310602,0.2934,buy,58854,399.323687,13630037,9808806,44909075,0.3955,buy,184948,179.019992,7169937,11799685,-0.19
2024-10-11,114314096,264,False,,16832145,0.1472,buy,34389,317.362258,10397823,5918374,18572430,0.1625,buy,505753,16.738546,34792993,10106860,33510072,0.2931,buy,58854,399.323687,13630037,10008275,45399186,0.3971,buy,184948,179.019992,7169937,12289796,0.0
2024-10-14,115130361,264,False,,16973392,0.1474,buy,34389,317.362258,10397823,6059621,19047362,0.1654,buy,505753,16.738546,34792993,10581792,33784136,0.2934,buy,58854,399.323687,13630037,10282340,45325208,0.3937,buy,184948,179.019992,7169937,12215818,0.0
2024-10-15,114038299,264,False,,16746512,0.1468,buy,34389,317.362258,10397823,5832741,18287469,0.1604,buy,505753,16.738546,34792993,9821899,33521642,0.294,buy,58854,399.323687,13630037,10019846,45482412,0.3988,buy,184948,179.019992,7169937,12373022,-0.95
2024-10-16,114403530,264,False,,16748558,0.1464,buy,34389,317.362258,10397823,5834787,18277471,0.1598,buy,505753,16.738546,34792993,9811901,33667340,0.2943,buy,58854,399.323687,13630037,10165544,45709897,0.3995,buy,184948,179.019992,7169937,12600508,-0.63
2024-10-17,114746737,264,False,,16760157,0.1461,buy,34389,317.362258,10397823,5846387,18332462,0.1598,buy,505753,16.738546,34792993,9866892,33670232,0.2934,buy,58854,399.323687,13630037,10168436,45983622,0.4007,buy,184948,179.019992,7169937,12874233,-0.33
2024-10-18,115799327,264,False,,16870016,0.1457,buy,34389,317.362258,10397823,5956245,18657415,0.1611,buy,505753,16.738546,34792993,10191845,33799747,0.2919,buy,58854,399.323687,13630037,10297951,46471885,0.4013,buy,184948,179.019992,7169937,13362495,0.0
2024-10-21,115869469,264,False,,16902428,0.1459,buy,34389,317.362258,10397823,5988657,18759903,0.1619,buy,505753,16.738546,34792993,10294333,33744238,0.2912,buy,58854,399.323687,13630037,10242441,46462637,0.401,buy,184948,179.019992,7169937,13353247,0.0
2024-10-22,116426166,264,False,,16920851,0.1453,buy,34389,317.362258,10397823,6007080,18814894,0.1616,buy,505753,16.738546,34792993,10349324,33726313,0.2897,buy,58854,399.323687,13630037,10224516,46963844,0.4034,buy,184948,179.019992,7169937,13854455,0.0
2024-10-23,114422884,264,False,,16661559,0.1456,buy,34389,317.362258,10397823,5747788,17945013,0.1568,buy,505753,16.738546,34792993,9479443,33418145,0.2921,buy,58854,399.323687,13630037,9916348,46397904,0.4055,buy,184948,179.019992,7169937,13288514,-1.72
2024-10-24,115414662,264,False,,16796664,0.1455,buy,34389,317.362258,10397823,5882893,18372456,0.1592,buy,505753,16.738546,34792993,9906886,33490423,0.2902,buy,58854,399.323687,13630037,9988626,46754855,0.4051,buy,184948,179.019992,7169937,13645466,-0.87
2024-10-25,115911573,264,False,,16899016,0.1458,buy,34389,317.362258,10397823,5985245,18682413,0.1612,buy,505753,16.738546,34792993,10216843,33478852,0.2888,buy,58854,399.323687,13630037,9977056,46851029,0.4042,buy,184948,179.019992,7169937,13741639,-0.44
2024-10-28,116037144,264,False,,16901745,0.1457,buy,34389,317.362258,10397823,5987975,18699908,0.1612,buy,505753,16.738546,34792993,10234338,33582350,0.2894,buy,58854,399.323687,13630037,10080553,46852877,0.4038,buy,184948,179.019992,7169937,13743488,-0.33
2024-10-29,117281778,264,False,,17064144,0.1455,buy,34389,317.362258,10397823,6150374,19217338,0.1639,buy,505753,16.738546,34792993,10751769,33636699,0.2868,buy,58854,399.323687,13630037,10134903,47363333,0.4038,buy,184948,179.019992,7169937,14253943,0.0
2024-10-30,116884396,264,False,,16935180,0.1449,buy,34389,317.362258,10397823,6021410,18789898,0.1608,buy,505753,16.738546,34792993,10324328,33534944,0.2869,buy,58854,399.323687,13630037,10033148,47624110,0.4074,buy,184948,179.019992,7169937,14514721,-0.34
2024-10-31,113631768,264,False,,16507689,0.1453,buy,34389,317.362258,10397823,5593918,17360096,0.1528,buy,505753,16.738546,34792993,8894526,32877553,0.2893,buy,58854,399.323687,13630037,9375757,46886167,0.4126,buy,184948,179.019992,7169937,13776777,-3.11
2024-11-01,114070269,264,False,,16629829,0.1458,buy,34389,317.362258,10397823,5716058,17730044,0.1554,buy,505753,16.738546,34792993,9264474,33016311,0.2894,buy,58854,399.323687,13630037,9514515,46693822,0.4093,buy,184948,179.019992,7169937,13584432,-2.74
2024-11-04,113852308,264,False,,16581383,0.1456,buy,34389,317.362258,10397823,5667613,17565068,0.1543,buy,505753,16.738546,34792993,9099498,32945190,0.2894,buy,58854,399.323687,13630037,9443393,46760403,0.4107,buy,184948,179.019992,7169937,13651014,-2.92
2024-11-05,115235035,264,False,,16792909,0.1457,buy,34389,317.362258,10397823,5879138,18232476,0.1582,buy,505753,16.738546,34792993,9766906,33343564,0.2894,buy,58854,399.323687,13630037,9841768,46865822,0.4067,buy,184948,179.019992,7169937,13756433,-1.75
2024-11-06,116575988,264,False,,17249059,0.148,buy,34389,317.362258,10397823,6335288,19712270,0.1691,buy,505753,16.738546,34792993,11246700,34172671,0.2931,buy,58854,399.323687,13630037,10670875,45441723,0.3898,buy,184948,179.019992,7169937,12332334,-0.6
2024-11-07,118764699,264,False,,17520632,0.1475,buy,34389,317.362258,10397823,6606861,20634643,0.1737,buy,505753,16.738546,34792993,12169073,34436893,0.29,buy,58854,399.323687,13630037,10935097,46172267,0.3888,buy,184948,179.019992,7169937,13062878,0.0
2024-11-08,118671781,264,False,,17541105,0.1478,buy,34389,317.362258,10397823,6627334,20684637,0.1743,buy,505753,16.738546,34792993,12219067,34586068,0.2914,buy,58854,399.323687,13630037,11084272,45859707,0.3864,buy,184948,179.019992,7169937,12750318,-0.08
2024-11-11,117580606,264,False,,17530872,0.1491,buy,34389,317.362258,10397823,6617101,20647139,0.1756,buy,505753,16.738546,34792993,12181569,34619023,0.2944,buy,58854,399.323687,13630037,11117226,44783309,0.3809,buy,184948,179.019992,7169937,11673919,-1.0
2024-11-12,116942314,264,False,,17499139,0.1496,buy,34389,317.362258,10397823,6585368,20534655,0.1756,buy,505753,16.738546,34792993,12069085,34511488,0.2951,buy,58854,399.323687,13630037,11009691,44396768,0.3796,buy,184948,179.019992,7169937,11287379,-1.53
2024-11-13,116399003,264,False,,17476624,0.1501,buy,34389,317.362258,10397823,6562853,20444669,0.1756,buy,505753,16.738546,34792993,11979099,34528252,0.2966,buy,58854,399.323687,13630037,11026456,43949194,0.3776,buy,184948,179.019992,7169937,10839805,-1.99
2024-11-14,115508415,264,False,,17355165,0.1503,buy,34389,317.362258,10397823,6441395,20012229,0.1733,buy,505753,16.738546,34792993,11546660,34306232,0.297,buy,58854,399.323687,13630037,10804435,43834525,0.3795,buy,184948,179.019992,7169937,10725135,-2.74
2024-11-15,113130514,264,False,,16941662,0.1498,buy,34389,317.362258,10397823,6027891,18564928,0.1641,buy,505753,16.738546,34792993,10099358,33866813,0.2994,buy,58854,399.323687,13630037,10365017,43756847,0.3868,buy,184948,179.019992,7169937,10647457,-4.74
2024-11-18,114594194,264,False,,17059367,0.1489,buy,34389,317.362258,10397823,6145597,18939875,0.1653,buy,505753,16.738546,34792993,10474305,34005575,0.2967,buy,58854,399.323687,13630037,10503778,44589113,0.3891,buy,184948,179.019992,7169937,11479723,-3.51
2024-11-19,115615297,264,False,,17176729,0.1486,buy,34389,317.362258,10397823,6262959,19319825,0.1671,buy,505753,16.738546,34792993,10854255,34129878,0.2952,buy,58854,399.323687,13630037,10628082,44988601,0.3891,buy,184948,179.019992,7169937,11879212,-2.65
2024-11-20,115847855,264,False,,17166837,0.1482,buy,34389,317.362258,10397823,6253066,19297327,0.1666,buy,505753,16.738546,34792993,10831757,34141448,0.2947,buy,58854,399.323687,13630037,10639652,45241979,0.3905,buy,184948,179.019992,7169937,12132589,-2.46
2024-11-21,116660152,264,False,,17228589,0.1477,buy,34389,317.362258,10397823,6314818,19487301,0.167,buy,505753,16.738546,34792993,11021731,34324724,0.2942,buy,58854,399.323687,13630037,10822928,45619274,0.391,buy,184948,179.019992,7169937,12509885,-1.77
2024-11-22,117454799,264,False,,17256226,0.1469,buy,34389,317.362258,10397823,6342455,19559788,0.1665,buy,505753,16.738546,34792993,11094218,34431113,0.2931,buy,58854,399.323687,13630037,10929317,46207408,0.3934,buy,184948,179.019992,7169937,13098018,-1.1
2024-11-25,116327658,264,False,,17283518,0.1486,buy,34389,317.362258,10397823,6369747,19649781,0.1689,buy,505753,16.738546,34792993,11184211,34547905,0.297,buy,58854,399.323687,13630037,11046109,44846190,0.3855,buy,184948,179.019992,7169937,11736801,-2.05
2024-11-26,116992734,264,False,,17376317,0.1485,buy,34389,317.362258,10397823,6462547,19954740,0.1706,buy,505753,16.738546,34792993,11489170,34728296,0.2968,buy,58854,399.323687,13630037,11226500,44933116,0.3841,buy,184948,179.019992,7169937,11823727,-1.49
2024-11-27,116368130,264,False,,17239506,0.1481,buy,34389,317.362258,10397823,6325736,19472303,0.1673,buy,505753,16.738546,34792993,11006733,34623068,0.2975,buy,58854,399.323687,13630037,11121271,45032989,0.387,buy,184948,179.019992,7169937,11923600,-2.02
2024-11-29,117620521,264,False,,17390988,0.1479,buy,34389,317.362258,10397823,6477217,19969735,0.1698,buy,505753,16.738546,34792993,11504165,34838155,0.2962,buy,58854,399.323687,13630037,11336359,45421379,0.3862,buy,184948,179.019992,7169937,12311989,-0.96
2024-12-02,118122088,264,False,,17580338,0.1488,buy,34389,317.362258,10397823,6666568,20617146,0.1745,buy,505753,16.738546,34792993,12151576,34900598,0.2955,buy,58854,399.323687,13630037,11398802,45023741,0.3812,buy,184948,179.019992,7169937,11914352,-0.54
2024-12-03,118389673,815,True,monthly,17772184,0.1501,buy,34658,318.868449,10397823,6720841,17841959,0.1507,buy,433836,16.738546,36488028,10580175,35451320,0.2994,buy,59755,402.267286,13630037,11413839,47323394,0.3997,buy,194004,182.132339,7169937,11988992,-0.32
2024-12-04,119624937,815,False,,17991900,0.1504,buy,34658,318.868449,10397823,6940557,18493797,0.1546,buy,433836,16.738546,36488028,11232013,35671466,0.2982,buy,59755,402.267286,13630037,11633985,47466958,0.3968,buy,194004,182.132339,7169937,12132556,0.0
2024-12-05,119012989,815,False,,17942041,0.1508,buy,34658,318.868449,10397823,6890698,18341560,0.1541,buy,433836,16.738546,36488028,11079776,35612762,0.2992,buy,59755,402.267286,13630037,11575280,47115812,0.3959,buy,194004,182.132339,7169937,11781409,-0.51
2024-12-06,119730262,815,False,,18102618,0.1512,buy,34658,318.868449,10397823,7051275,18813284,0.1571,buy,433836,16.738546,36488028,11551500,35680274,0.298,buy,59755,402.267286,13630037,11642793,47133271,0.3937,buy,194004,182.132339,7169937,11798869,0.0
2024-12-09,119433533,815,False,,17961642,0.1504,buy,34658,318.868449,10397823,6910299,18373723,0.1538,buy,433836,16.738546,36488028,11111939,35496531,0.2972,buy,59755,402.267286,13630037,11459049,47600822,0.3986,buy,194004,182.132339,7169937,12266419,-0.25
2024-12-10,119689184,815,False,,17900436,0.1496,buy,34658,318.868449,10397823,6849093,18174312,0.1518,buy,433836,16.738546,36488028,10912528,35386168,0.2957,buy,59755,402.267286,13630037,11348686,48227454,0.4029,buy,194004,182.132339,7169937,12893051,-0.03
2024-12-11,121714321,815,False,,18220898,0.1497,buy,34658,318.868449,10397823,7169555,19145636,0.1573,buy,433836,16.738546,36488028,11883853,35659726,0.293,buy,59755,402.267286,13630037,11622245,48687245,0.4,buy,194004,182.132339,7169937,13352843,0.0
2024-12-12,120319517,815,False,,18103303,0.1505,buy,34658,318.868449,10397823,7051960,18766111,0.156,buy,433836,16.738546,36488028,11504327,35475979,0.2948,buy,59755,402.267286,13630037,11438497,47973309,0.3987,buy,194004,182.132339,7169937,12638907,-1.15
2024-12-13,120274089,815,False,,18241872,0.1517,buy,34658,318.868449,10397823,7190529,19169223,0.1594,buy,433836,16.738546,36488028,11907439,35468944,0.2949,buy,59755,402.267286,13630037,11431462,47393236,0.394,buy,194004,182.132339,7169937,12058833,-1.18
2024-12-16,121636799,815,False,,18504567,0.1521,buy,34658,318.868449,10397823,7453224,20003321,0.1645,buy,433836,16.738546,36488028,12741537,35620395,0.2928,buy,59755,402.267286,13630037,11582914,47507700,0.3906,buy,194004,182.132339,7169937,12173298,-0.06
2024-12-17,120958152,815,False,,18423077,0.1523,buy,34658,318.868449,10397823,7371734,19735293,0.1632,buy,433836,16.738546,36488028,12473509,35473630,0.2933,buy,59755,402.267286,13630037,11436148,47325336,0.3913,buy,194004,182.132339,7169937,11990934,-0.62
