Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,ugl_value,ugl_weight,ugl_signal,ugl_shares,ugl_avg_price,ugl_realized_pnl,ugl_unrealized_pnl,ubt_value,ubt_weight,ubt_signal,ubt_shares,ubt_avg_price,ubt_realized_pnl,ubt_unrealized_pnl,drawdown_pct
2014-08-12,25049199,16,False,,8466539,0.338,buy,1274514,3.107102,1439841,4506494,9100440,0.3633,buy,2533432,1.428303,1699033,5481932,3535756,0.1412,buy,296065,13.939648,696575,-591286,3946448,0.1575,buy,144623,23.205783,1226251,590358,-3.16
2014-08-13,25410029,16,False,,8585841,0.3379,buy,1274514,3.107102,1439841,4625796,9298886,0.366,buy,2533432,1.428303,1699033,5680378,3549079,0.1397,buy,296065,13.939648,696575,-577963,3976207,0.1565,buy,144623,23.205783,1226251,620117,-1.77
2014-08-14,25649814,16,False,,8663121,0.3377,buy,1274514,3.107102,1439841,4703076,9394604,0.3663,buy,2533432,1.428303,1699033,5776097,3552780,0.1385,buy,296065,13.939648,696575,-574262,4039293,0.1575,buy,144623,23.205783,1226251,683203,-0.84
2014-08-15,25795687,16,False,,8660872,0.3357,buy,1274514,3.107102,1439841,4700827,9481764,0.3676,buy,2533432,1.428303,1699033,5863257,3502449,0.1358,buy,296065,13.939648,696575,-624593,4150586,0.1609,buy,144623,23.205783,1226251,794496,-0.27
2014-08-18,25963006,16,False,,8804929,0.3391,buy,1274514,3.107102,1439841,4844884,9631964,0.371,buy,2533432,1.428303,1699033,6013456,3477283,0.1339,buy,296065,13.939648,696575,-649758,4048814,0.1559,buy,144623,23.205783,1226251,692724,0.0
2014-08-19,26125924,16,False,,8894219,0.3404,buy,1274514,3.107102,1439841,4934174,9737798,0.3727,buy,2533432,1.428303,1699033,6119291,3461740,0.1325,buy,296065,13.939648,696575,-665302,4032151,0.1543,buy,144623,23.205783,1226251,676061,0.0
2014-08-20,26136987,16,False,,8943741,0.3422,buy,1274514,3.107102,1439841,4983696,9743245,0.3728,buy,2533432,1.428303,1699033,6124737,3435094,0.1314,buy,296065,13.939648,696575,-691948,4014891,0.1536,buy,144623,23.205783,1226251,658801,0.0
2014-08-21,26191174,16,False,,8992509,0.3433,buy,1274514,3.107102,1439841,5032464,9776709,0.3733,buy,2533432,1.428303,1699033,6158201,3361818,0.1284,buy,296065,13.939648,696575,-765224,4060122,0.155,buy,144623,23.205783,1226251,704032,0.0
2014-08-22,26264955,16,False,,8964749,0.3413,buy,1274514,3.107102,1439841,5004704,9803946,0.3733,buy,2533432,1.428303,1699033,6185438,3379582,0.1287,buy,296065,13.939648,696575,-747460,4116662,0.1567,buy,144623,23.205783,1226251,760572,0.0
2014-08-25,26426892,16,False,,9057786,0.3427,buy,1274514,3.107102,1439841,5097741,9875541,0.3737,buy,2533432,1.428303,1699033,6257033,3353676,0.1269,buy,296065,13.939648,696575,-773366,4139873,0.1567,buy,144623,23.205783,1226251,783783,0.0
2014-08-26,26469978,16,False,,9072044,0.3427,buy,1274514,3.107102,1439841,5111999,9898889,0.374,buy,2533432,1.428303,1699033,6280381,3387724,0.128,buy,296065,13.939648,696575,-739318,4111305,0.1553,buy,144623,23.205783,1226251,755215,0.0
2014-08-27,26529909,16,False,,9064540,0.3417,buy,1274514,3.107102,1439841,5104495,9899667,0.3732,buy,2533432,1.428303,1699033,6281159,3387724,0.1277,buy,296065,13.939648,696575,-739318,4177963,0.1575,buy,144623,23.205783,1226251,821873,0.0
2014-08-28,26568213,16,False,,9050286,0.3406,buy,1274514,3.107102,1439841,5090240,9870872,0.3715,buy,2533432,1.428303,1699033,6252364,3423252,0.1288,buy,296065,13.939648,696575,-703790,4223789,0.159,buy,144623,23.205783,1226251,867699,0.0
2014-08-29,26673967,16,False,,9101304,0.3412,buy,1274514,3.107102,1439841,5141259,9950252,0.373,buy,2533432,1.428303,1699033,6331744,3412889,0.1279,buy,296065,13.939648,696575,-714153,4209505,0.1578,buy,144623,23.205783,1226251,853415,0.0
2014-09-02,26484308,16,False,,9091552,0.3433,buy,1274514,3.107102,1439841,5131507,10007061,0.3778,buy,2533432,1.428303,1699033,6388554,3295203,0.1244,buy,296065,13.939648,696575,-831838,4090476,0.1544,buy,144623,23.205783,1226251,734386,-0.71
2014-09-03,26435126,7,True,monthly,9261492,0.3503,buy,1299195,3.185039,1439841,5123505,9162030,0.3466,buy,2347061,1.428303,2170392,5809716,3999577,0.1513,buy,356707,13.468949,696575,-804891,4012020,0.1518,buy,140419,23.205783,1246501,753487,-0.9
2014-09-04,26237523,7,False,,9228602,0.3517,buy,1299195,3.185039,1439841,5090615,9137515,0.3483,buy,2347061,1.428303,2170392,5785201,3955881,0.1508,buy,356707,13.468949,696575,-848588,3915519,0.1492,buy,140419,23.205783,1246501,656987,-1.64
2014-09-05,26428071,7,False,,9315028,0.3525,buy,1299195,3.185039,1439841,5177041,9239896,0.3496,buy,2347061,1.428303,2170392,5887582,3987092,0.1509,buy,356707,13.468949,696575,-817376,3886048,0.147,buy,140419,23.205783,1246501,627515,-0.92
2014-09-08,26346698,7,False,,9266080,0.3517,buy,1299195,3.185039,1439841,5128093,9269452,0.3518,buy,2347061,1.428303,2170392,5917139,3909509,0.1484,buy,356707,13.468949,696575,-894960,3901651,0.1481,buy,140419,23.205783,1246501,643118,-1.23
2014-09-09,26081927,7,False,,9151353,0.3509,buy,1299195,3.185039,1439841,5013366,9118053,0.3496,buy,2347061,1.428303,2170392,5765739,3916643,0.1502,buy,356707,13.468949,696575,-887825,3895871,0.1494,buy,140419,23.205783,1246501,637339,-2.22
2014-09-10,26197327,7,False,,9217895,0.3519,buy,1299195,3.185039,1439841,5079908,9259360,0.3534,buy,2347061,1.428303,2170392,5907046,3875622,0.1479,buy,356707,13.468949,696575,-928847,3844444,0.1467,buy,140419,23.205783,1246501,585911,-1.79
2014-09-11,26128312,7,False,,9233190,0.3534,buy,1299195,3.185039,1439841,5095204,9252147,0.3541,buy,2347061,1.428303,2170392,5899834,3825683,0.1464,buy,356707,13.468949,696575,-978786,3817284,0.1461,buy,140419,23.205783,1246501,558752,-2.05
2014-09-12,25777649,7,False,,9128408,0.3541,buy,1299195,3.185039,1439841,4990421,9154099,0.3551,buy,2347061,1.428303,2170392,5801785,3757016,0.1457,buy,356707,13.468949,696575,-1047452,3738119,0.145,buy,140419,23.205783,1246501,479586,-3.36
2014-09-15,25608242,7,False,,9111582,0.3558,buy,1299195,3.185039,1439841,4973595,8973859,0.3504,buy,2347061,1.428303,2170392,5621545,3774852,0.1474,buy,356707,13.468949,696575,-1029616,3747943,0.1464,buy,140419,23.205783,1246501,489410,-4.0
2014-09-16,25911470,7,False,,9252312,0.3571,buy,1299195,3.185039,1439841,5114325,9131748,0.3524,buy,2347061,1.428303,2170392,5779434,3784661,0.1461,buy,356707,13.468949,696575,-1019807,3742742,0.1444,buy,140419,23.205783,1246501,484209,-2.86
2014-09-17,25835181,7,False,,9272961,0.3589,buy,1299195,3.185039,1439841,5134975,9164914,0.3547,buy,2347061,1.428303,2170392,5812601,3699052,0.1432,buy,356707,13.468949,696575,-1105417,3698247,0.1431,buy,140419,23.205783,1246501,439714,-3.14
2014-09-18,26101724,7,False,,9371628,0.359,buy,1299195,3.185039,1439841,5233641,9297570,0.3562,buy,2347061,1.428303,2170392,5945257,3718670,0.1425,buy,356707,13.468949,696575,-1085798,3713849,0.1423,buy,140419,23.205783,1246501,455316,-2.15
2014-09-19,26122729,7,False,,9354036,0.3581,buy,1299195,3.185039,1439841,5216050,9280986,0.3553,buy,2347061,1.428303,2170392,5928672,3666948,0.1404,buy,356707,13.468949,696575,-1137520,3820752,0.1463,buy,140419,23.205783,1246501,562219,-2.07
2014-09-22,25821672,7,False,,9212541,0.3568,buy,1299195,3.185039,1439841,5074554,9115168,0.353,buy,2347061,1.428303,2170392,5762855,3663381,0.1419,buy,356707,13.468949,696575,-1141087,3830575,0.1483,buy,140419,23.205783,1246501,572042,-3.2
2014-09-23,25752549,7,False,,9108521,0.3537,buy,1299195,3.185039,1439841,4970534,9064699,0.352,buy,2347061,1.428303,2170392,5712386,3699052,0.1436,buy,356707,13.468949,696575,-1105417,3880270,0.1507,buy,140419,23.205783,1246501,621737,-3.45
2014-09-24,26009390,7,False,,9250997,0.3557,buy,1299195,3.185039,1439841,5113010,9257919,0.3559,buy,2347061,1.428303,2170392,5905605,3666948,0.141,buy,356707,13.468949,696575,-1137520,3833519,0.1474,buy,140419,23.205783,1246501,574986,-2.49
2014-09-25,25425014,7,False,,8945694,0.3518,buy,1299195,3.185039,1439841,4807707,8870039,0.3489,buy,2347061,1.428303,2170392,5517725,3692809,0.1452,buy,356707,13.468949,696575,-1111659,3916465,0.154,buy,140419,23.205783,1246501,657932,-4.68
2014-09-26,25746246,7,False,,9093372,0.3532,buy,1299195,3.185039,1439841,4955386,9063256,0.352,buy,2347061,1.428303,2170392,5710942,3671407,0.1426,buy,356707,13.468949,696575,-1133062,3918204,0.1522,buy,140419,23.205783,1246501,659671,-3.48
2014-09-29,25734253,7,False,,9057409,0.352,buy,1299195,3.185039,1439841,4919423,9036579,0.3511,buy,2347061,1.428303,2170392,5684266,3666948,0.1425,buy,356707,13.468949,696575,-1137520,3973309,0.1544,buy,140419,23.205783,1246501,714776,-3.52
2014-09-30,25617690,7,False,,9005375,0.3515,buy,1299195,3.185039,1439841,4867388,9063976,0.3538,buy,2347061,1.428303,2170392,5711663,3619684,0.1413,buy,356707,13.468949,696575,-1184784,3928647,0.1534,buy,140419,23.205783,1246501,670114,-3.96
2014-10-01,25271936,7,False,,8768171,0.347,buy,1299195,3.185039,1439841,4630184,8770547,0.347,buy,2347061,1.428303,2170392,5418233,3649113,0.1444,buy,356707,13.468949,696575,-1155356,4084099,0.1616,buy,140419,23.205783,1246501,825566,-5.26
2014-10-02,25190532,7,False,,8767406,0.348,buy,1299195,3.185039,1439841,4629419,8764778,0.3479,buy,2347061,1.428303,2170392,5412464,3647329,0.1448,buy,356707,13.468949,696575,-1157139,4011013,0.1592,buy,140419,23.205783,1246501,752480,-5.56
2014-10-03,25461285,7,False,,8959467,0.3519,buy,1299195,3.185039,1439841,4821480,8940692,0.3511,buy,2347061,1.428303,2170392,5588379,3513564,0.138,buy,356707,13.468949,696575,-1290904,4047555,0.159,buy,140419,23.205783,1246501,789022,-4.55
2014-10-06,25492453,7,False,,8936510,0.3506,buy,1299195,3.185039,1439841,4798523,8901762,0.3492,buy,2347061,1.428303,2170392,5549448,3607200,0.1415,buy,356707,13.468949,696575,-1197269,4046975,0.1588,buy,140419,23.205783,1246501,788442,-4.43
2014-10-07,25101221,7,False,,8665638,0.3452,buy,1299195,3.185039,1439841,4527652,8650145,0.3446,buy,2347061,1.428303,2170392,5297831,3625927,0.1445,buy,356707,13.468949,696575,-1178542,4159504,0.1657,buy,140419,23.205783,1246501,900971,-5.9
2014-10-08,25807794,7,False,,8964060,0.3473,buy,1299195,3.185039,1439841,4826073,8994046,0.3485,buy,2347061,1.428303,2170392,5641732,3691917,0.1431,buy,356707,13.468949,696575,-1112551,4157764,0.1611,buy,140419,23.205783,1246501,899231,-3.25
2014-10-09,25138435,7,False,,8605187,0.3423,buy,1299195,3.185039,1439841,4467200,8691958,0.3458,buy,2347061,1.428303,2170392,5339644,3704402,0.1474,buy,356707,13.468949,696575,-1100066,4136881,0.1646,buy,140419,23.205783,1246501,878349,-5.76
2014-10-10,24574410,7,False,,8413130,0.3424,buy,1299195,3.185039,1439841,4275143,8256496,0.336,buy,2347061,1.428303,2170392,4904182,3703510,0.1507,buy,356707,13.468949,696575,-1100958,4201267,0.171,buy,140419,23.205783,1246501,942734,-7.87
2014-10-13,24161668,7,False,,8133074,0.3366,buy,1299195,3.185039,1439841,3995087,8001997,0.3312,buy,2347061,1.428303,2170392,4649684,3763259,0.1558,buy,356707,13.468949,696575,-1041209,4263332,0.1765,buy,140419,23.205783,1246501,1004799,-9.42
2014-10-14,24231556,7,False,,8169038,0.3371,buy,1299195,3.185039,1439841,4031051,7998392,0.3301,buy,2347061,1.428303,2170392,4646078,3756125,0.155,buy,356707,13.468949,696575,-1048344,4307995,0.1778,buy,140419,23.205783,1246501,1049462,-9.16
2014-10-15,24112929,7,False,,8041252,0.3335,buy,1299195,3.185039,1439841,3903265,7901782,0.3277,buy,2347061,1.428303,2170392,4549469,3788228,0.1571,buy,356707,13.468949,696575,-1016240,4381660,0.1817,buy,140419,23.205783,1246501,1123127,-9.6
2014-10-16,24004476,4,True,daily,8439168,0.3516,buy,1365694,3.321562,1439841,3902931,8349705,0.3478,buy,2513358,1.547744,2170392,4459669,3630986,0.1513,buy,340538,13.468949,650076,-955702,3584613,0.1493,buy,116464,23.205783,1455295,881974,-10.01
2014-10-17,24381950,4,False,,8645079,0.3546,buy,1365694,3.321562,1439841,4108842,8572823,0.3516,buy,2513358,1.547744,2170392,4682787,3613108,0.1482,buy,340538,13.468949,650076,-973581,3550936,0.1456,buy,116464,23.205783,1455295,848297,-8.59
2014-10-20,24867916,4,False,,8813189,0.3544,buy,1365694,3.321562,1439841,4276952,8826054,0.3549,buy,2513358,1.547744,2170392,4936018,3659932,0.1472,buy,340538,13.468949,650076,-926757,3568737,0.1435,buy,116464,23.205783,1455295,866099,-6.77
2014-10-21,25643987,4,False,,9161470,0.3573,buy,1365694,3.321562,1439841,4625233,9287740,0.3622,buy,2513358,1.547744,2170392,5397704,3672702,0.1432,buy,340538,13.468949,650076,-913987,3522071,0.1373,buy,116464,23.205783,1455295,819433,-3.86
2014-10-22,25378802,4,False,,9034381,0.356,buy,1365694,3.321562,1439841,4498144,9188917,0.3621,buy,2513358,1.547744,2170392,5298882,3634392,0.1432,buy,340538,13.468949,650076,-952297,3521108,0.1387,buy,116464,23.205783,1455295,818470,-4.86
2014-10-23,25750135,4,False,,9238685,0.3588,buy,1365694,3.321562,1439841,4702448,9470717,0.3678,buy,2513358,1.547744,2170392,5580682,3577352,0.1389,buy,340538,13.468949,650076,-1009337,3463377,0.1345,buy,116464,23.205783,1455295,760739,-3.46
2014-10-24,26025499,4,False,,9373011,0.3601,buy,1365694,3.321562,1439841,4836773,9615087,0.3694,buy,2513358,1.547744,2170392,5725052,3569690,0.1372,buy,340538,13.468949,650076,-1016999,3467708,0.1332,buy,116464,23.205783,1455295,765070,-2.43
2014-10-27,25960761,4,False,,9290162,0.3579,buy,1365694,3.321562,1439841,4753925,9640565,0.3714,buy,2513358,1.547744,2170392,5750529,3556068,0.137,buy,340538,13.468949,650076,-1030621,3473962,0.1338,buy,116464,23.205783,1455295,771323,-2.67
2014-10-28,26498705,4,False,,9566054,0.361,buy,1365694,3.321562,1439841,5029817,9925452,0.3746,buy,2513358,1.547744,2170392,6035416,3557771,0.1343,buy,340538,13.468949,650076,-1028918,3449425,0.1302,buy,116464,23.205783,1455295,746787,-0.66
2014-10-29,26301151,4,False,,9542724,0.3628,buy,1365694,3.321562,1439841,5006487,9849021,0.3745,buy,2513358,1.547744,2170392,5958985,3459015,0.1315,buy,340538,13.468949,650076,-1127674,3450388,0.1312,buy,116464,23.205783,1455295,747750,-1.4
2014-10-30,26400846,4,False,,9664181,0.3661,buy,1365694,3.321562,1439841,5127943,9896885,0.3749,buy,2513358,1.547744,2170392,6006849,3384096,0.1282,buy,340538,13.468949,650076,-1202593,3455680,0.1309,buy,116464,23.205783,1455295,753042,-1.02
2014-10-31,26722253,4,False,,9880550,0.3697,buy,1365694,3.321562,1439841,5344313,10164786,0.3804,buy,2513358,1.547744,2170392,6274751,3230854,0.1209,buy,340538,13.468949,650076,-1355835,3446058,0.129,buy,116464,23.205783,1455295,743420,0.0
2014-11-03,26762516,4,False,,9891006,0.3696,buy,1365694,3.321562,1439841,5354769,10223463,0.382,buy,2513358,1.547744,2170392,6333427,3208719,0.1199,buy,340538,13.468949,650076,-1377970,3439324,0.1285,buy,116464,23.205783,1455295,736686,0.0
2014-11-04,26634734,2,True,monthly,9302453,0.3493,buy,1292735,3.321562,1721623,5008553,9300933,0.3492,buy,2300809,1.547744,2697999,5739869,4004724,0.1504,buy,425808,12.663787,650076,-1387618,4026622,0.1512,buy,135706,24.152837,1455295,748938,-0.48
2014-11-05,26568162,2,False,,9419706,0.3545,buy,1292735,3.321562,1721623,5125807,9295278,0.3499,buy,2300809,1.547744,2697999,5734213,3834401,0.1443,buy,425808,12.663787,650076,-1557941,4018775,0.1513,buy,135706,24.152837,1455295,741090,-0.73
2014-11-06,26662372,2,False,,9495843,0.3562,buy,1292735,3.321562,1721623,5201944,9357473,0.351,buy,2300809,1.547744,2697999,5796409,3841853,0.1441,buy,425808,12.663787,650076,-1550489,3967201,0.1488,buy,135706,24.152837,1455295,689516,-0.37
2014-11-07,26959242,2,False,,9510310,0.3528,buy,1292735,3.321562,1721623,5216411,9336271,0.3463,buy,2300809,1.547744,2697999,5775207,4056886,0.1505,buy,425808,12.663787,650076,-1335456,4055773,0.1504,buy,135706,24.152837,1455295,778088,0.0
2014-11-10,26842010,2,False,,9567413,0.3564,buy,1292735,3.321562,1721623,5273513,9407656,0.3505,buy,2300809,1.547744,2697999,5846592,3881240,0.1446,buy,425808,12.663787,650076,-1511102,3985699,0.1485,buy,135706,24.152837,1455295,708014,-0.43
2014-11-11,27046450,2,False,,9585686,0.3544,buy,1292735,3.321562,1721623,5291786,9461368,0.3498,buy,2300809,1.547744,2697999,5900304,4004724,0.1481,buy,425808,12.663787,650076,-1387618,3994669,0.1477,buy,135706,24.152837,1455295,716984,0.0
2014-11-12,27006987,2,False,,9568936,0.3543,buy,1292735,3.321562,1721623,5275036,9496706,0.3516,buy,2300809,1.547744,2697999,5935642,3957885,0.1466,buy,425808,12.663787,650076,-1434457,3983457,0.1475,buy,135706,24.152837,1455295,705773,-0.15
2014-11-13,27129252,2,False,,9583401,0.3532,buy,1292735,3.321562,1721623,5289502,9575866,0.353,buy,2300809,1.547744,2697999,6014802,3967466,0.1462,buy,425808,12.663787,650076,-1424876,4002517,0.1475,buy,135706,24.152837,1455295,724832,0.0
2014-11-14,27430937,2,False,,9591777,0.3497,buy,1292735,3.321562,1721623,5297877,9633112,0.3512,buy,2300809,1.547744,2697999,6072048,4166531,0.1519,buy,425808,12.663787,650076,-1225811,4039515,0.1473,buy,135706,24.152837,1455295,761830,0.0
2014-11-17,27338415,2,False,,9603961,0.3513,buy,1292735,3.321562,1721623,5310062,9573742,0.3502,buy,2300809,1.547744,2697999,6012678,4144176,0.1516,buy,425808,12.663787,650076,-1248166,4016533,0.1469,buy,135706,24.152837,1455295,738848,-0.34
2014-11-18,27698598,2,False,,9713597,0.3507,buy,1292735,3.321562,1721623,5419697,9722867,0.351,buy,2300809,1.547744,2697999,6161803,4218693,0.1523,buy,425808,12.663787,650076,-1173649,4043440,0.146,buy,135706,24.152837,1455295,765755,0.0
2014-11-19,27428272,2,False,,9679335,0.3529,buy,1292735,3.321562,1721623,5385436,9633112,0.3512,buy,2300809,1.547744,2697999,6072048,4113305,0.15,buy,425808,12.663787,650076,-1279037,4002517,0.1459,buy,135706,24.152837,1455295,724832,-0.98
2014-11-20,27673823,2,False,,9716641,0.3511,buy,1292735,3.321562,1721623,5422741,9720041,0.3512,buy,2300809,1.547744,2697999,6158977,4203789,0.1519,buy,425808,12.663787,650076,-1188553,4033349,0.1457,buy,135706,24.152837,1455295,755664,-0.09
2014-11-21,27892900,2,False,,9814095,0.3518,buy,1292735,3.321562,1721623,5520196,9756084,0.3498,buy,2300809,1.547744,2697999,6195019,4238919,0.152,buy,425808,12.663787,650076,-1153423,4083801,0.1464,buy,135706,24.152837,1455295,806116,0.0
2014-11-24,28086992,2,False,,9877290,0.3517,buy,1292735,3.321562,1721623,5583391,9911577,0.3529,buy,2300809,1.547744,2697999,6350513,4216564,0.1501,buy,425808,12.663787,650076,-1175778,4081559,0.1453,buy,135706,24.152837,1455295,803874,0.0
2014-11-25,28198133,2,False,,9867393,0.3499,buy,1292735,3.321562,1721623,5573494,9941255,0.3526,buy,2300809,1.547744,2697999,6380191,4237854,0.1503,buy,425808,12.663787,650076,-1154488,4151629,0.1472,buy,135706,24.152837,1455295,873944,0.0
2014-11-26,28378259,2,False,,9911553,0.3493,buy,1292735,3.321562,1721623,5617654,10070595,0.3549,buy,2300809,1.547744,2697999,6509531,4218693,0.1487,buy,425808,12.663787,650076,-1173649,4177416,0.1472,buy,135706,24.152837,1455295,899731,0.0
2014-11-28,28277851,2,False,,9870439,0.3491,buy,1292735,3.321562,1721623,5576539,10160350,0.3593,buy,2300809,1.547744,2697999,6599285,3996208,0.1413,buy,425808,12.663787,650076,-1396134,4250852,0.1503,buy,135706,24.152837,1455295,973167,-0.35
2014-12-01,28190773,2,False,,9731868,0.3452,buy,1292735,3.321562,1721623,5437969,9928538,0.3522,buy,2300809,1.547744,2697999,6367474,4329403,0.1536,buy,425808,12.663787,650076,-1062939,4200961,0.149,buy,135706,24.152837,1455295,923276,-0.66
2014-12-02,28195668,2,False,,9849882,0.3493,buy,1292735,3.321562,1721623,5555982,10007691,0.3549,buy,2300809,1.547744,2697999,6446627,4213370,0.1494,buy,425808,12.663787,650076,-1178972,4124723,0.1463,buy,135706,24.152837,1455295,847038,-0.64
2014-12-03,28430112,2,False,,9931351,0.3493,buy,1292735,3.321562,1721623,5637452,10047978,0.3534,buy,2300809,1.547744,2697999,6486914,4297467,0.1512,buy,425808,12.663787,650076,-1094875,4153314,0.1461,buy,135706,24.152837,1455295,875629,0.0
2014-12-04,28415027,2,False,,9903941,0.3485,buy,1292735,3.321562,1721623,5610042,10032429,0.3531,buy,2300809,1.547744,2697999,6471365,4268725,0.1502,buy,425808,12.663787,650076,-1123617,4209929,0.1482,buy,135706,24.152837,1455295,932245,-0.05
2014-12-05,28325158,2,False,,9942770,0.351,buy,1292735,3.321562,1721623,5648871,10037374,0.3544,buy,2300809,1.547744,2697999,6476309,4167596,0.1471,buy,425808,12.663787,650076,-1224746,4177416,0.1475,buy,135706,24.152837,1455295,899731,-0.37
2014-12-08,28219823,2,False,,9808008,0.3476,buy,1292735,3.321562,1721623,5514108,9888249,0.3504,buy,2300809,1.547744,2697999,6327185,4257015,0.1509,buy,425808,12.663787,650076,-1135327,4266549,0.1512,buy,135706,24.152837,1455295,988864,-0.74
2014-12-09,28487415,2,False,,9790494,0.3437,buy,1292735,3.321562,1721623,5496594,9961047,0.3497,buy,2300809,1.547744,2697999,6399982,4428403,0.1555,buy,425808,12.663787,650076,-963939,4307470,0.1512,buy,135706,24.152837,1455295,1029785,0.0
