entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2023-03-22,2024-10-15,25.392159,51.921092,38301,1016085,1.0448,0.0,3,qld,rebalance,822044,783743,1988629.7457644278,573
2023-01-06,2024-10-15,15.279269,24.214638,8985,80284,0.5848,0.0,3,ugl,rebalance,727892,718907,217568.51793750003,648
2024-08-07,2024-12-30,19.299938,16.277746,942551,-2848570,-0.1566,0.0,3,ubt,signal,942551,0,15342605.602271922,145
2023-01-06,2025-03-04,15.279269,28.100444,96997,1243616,0.8391,0.0,3,ugl,rebalance,718907,621910,2725658.766958991,788
2023-01-06,2025-04-01,15.279269,32.138296,113377,1911426,1.1034,0.0,3,ugl,rebalance,621910,508533,3643743.585251869,816
2023-03-22,2025-04-04,27.167259,38.40024,861405,9676146,0.4135,0.0,3,qld,signal,861405,0,33078158.4262328,744
2023-02-07,2025-04-07,25.769196,31.046719,930348,4909933,0.2048,0.0,3,sso,signal,930348,0,28884252.540256884,790
2023-01-06,2025-04-14,15.279269,33.30977,88046,1587514,1.1801,0.0,3,ugl,rebalance,508533,420487,2932792.0094199996,829
2025-05-16,2025-09-16,52.906611,66.619317,25406,348385,0.2592,0.0,3,qld,rebalance,630633,605227,1692530.3593688323,123
2023-01-06,2025-09-16,15.570705,42.322651,17837,477174,1.7181,0.0,3,ugl,rebalance,427770,409933,754909.1258334889,984
2025-05-16,2025-09-16,44.735928,54.710018,9821,97956,0.223,0.0,3,sso,rebalance,745814,735993,537307.0875047541,123
2023-01-06,2025-10-16,15.570705,55.213861,71612,2838926,2.546,0.0,3,ugl,rebalance,409933,338321,3953975.013717164,1014
2025-05-16,2025-11-04,45.235717,56.937118,12113,141739,0.2587,0.0,3,sso,rebalance,770417,758304,689679.306348823,172
2025-05-16,2025-11-04,53.360897,73.036723,35797,704336,0.3687,0.0,3,qld,rebalance,622214,586417,2614495.556191628,172
2023-01-06,2025-12-02,19.755301,53.74827,43444,1476791,1.7207,0.0,3,ugl,rebalance,389179,345735,2335039.8418799997,1061
2023-01-06,2026-01-21,19.755301,69.740147,60449,3021534,2.5302,0.0,3,ugl,rebalance,345735,285286,4215722.146547041,1111
2025-09-16,2026-03-03,17.367442,17.238687,34429,-4433,-0.0074,0.0,3,ubt,rebalance,1167162,1132733,593510.7658435669,168
2023-01-06,2026-03-03,19.755301,75.213682,43360,2404675,2.8073,0.0,3,ugl,rebalance,285286,241926,3261265.2512598406,1152
2025-09-16,2026-03-23,17.367442,16.137077,48219,-59327,-0.0708,0.0,3,ubt,rebalance,1132733,1084514,778113.720588462,188
2025-05-16,2026-03-23,45.872835,53.084597,17704,127677,0.1572,0.0,3,sso,rebalance,802650,784946,939809.7054650399,311
2025-05-16,2026-03-23,55.517874,63.874503,28760,240337,0.1505,0.0,3,qld,rebalance,683104,654344,1837030.70314516,311
