Date,equity,cash,is_month_start,rebalanced,rebalance_reason,qld_close,qld_shares,qld_weight,qld_signal_today,qld_pending_intent,qld_pending_reason,qld_pending_delta,qld_executed_intent,qld_exec_side,qld_exec_shares,qld_exec_price
2021-12-07,191812637,11,False,False,,44.1166,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-08,193423031,11,False,False,,44.487,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-09,187711406,11,False,False,,43.1733,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-10,191769645,11,False,False,,44.1067,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-13,186208303,11,False,False,,42.8276,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-14,182472144,11,False,False,,41.9683,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-15,190631628,11,False,False,,43.8449,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-16,180883180,11,False,False,,41.6028,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-17,179036553,11,False,False,,41.1781,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-20,175429182,11,False,False,,40.3484,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-21,183288116,11,False,False,,42.1559,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-22,187797254,11,False,False,,43.193,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-23,190674567,11,False,False,,43.8548,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-27,196794187,11,False,False,,45.2623,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-28,195183758,11,False,False,,44.8919,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-29,195011978,11,False,False,,44.8524,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-30,193659242,11,False,False,,44.5413,4347859,1.0,hold,,,0.0,,,0,0.0
2021-12-31,191146966,11,False,False,,43.9635,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-03,195119357,11,True,False,,44.8771,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-04,190008949,11,False,False,,43.7017,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-05,178199138,11,False,False,,40.9855,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-06,178070298,11,False,False,,40.9559,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-07,174140833,11,False,False,,40.0521,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-10,174548810,11,False,False,,40.1459,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-11,179680727,11,False,False,,41.3263,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-12,181097916,11,False,False,,41.6522,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-13,171929186,11,False,False,,39.5434,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-14,174097924,11,False,False,,40.0422,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-18,165551894,11,False,False,,38.0766,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-19,161729805,11,False,False,,37.1976,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-20,157456846,11,False,False,,36.2148,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-21,148588753,11,False,False,,34.1752,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-24,150392423,11,False,False,,34.59,4347859,1.0,hold,,,0.0,,,0,0.0
2022-01-25,142877114,11,False,False,,32.8615,4347859,1.0,sell,EXIT_ALL,signal sell,-142877103.0,,,0,0.0
2022-01-26,149106334,149106334,False,False,,32.9158,0,0.0,hold,,,0.0,EXIT_ALL,sell,4347859,34.2942
2022-01-27,149106334,149106334,False,False,,32.1503,0,0.0,hold,,,0.0,,,0,0.0
2022-01-28,149106334,149106334,False,False,,34.2097,0,0.0,hold,,,0.0,,,0,0.0
2022-01-31,149106334,149106334,False,False,,36.4025,0,0.0,hold,,,0.0,,,0,0.0
2022-02-01,149106334,149106334,True,False,,36.837,0,0.0,hold,,,0.0,,,0,0.0
2022-02-02,149106334,149106334,False,False,,37.4544,0,0.0,hold,,,0.0,,,0,0.0
2022-02-03,149106334,149106334,False,False,,34.3826,0,0.0,hold,,,0.0,,,0,0.0
2022-02-04,149106334,149106334,False,False,,35.2616,0,0.0,hold,,,0.0,,,0,0.0
2022-02-07,149106334,149106334,False,False,,34.7085,0,0.0,hold,,,0.0,,,0,0.0
2022-02-08,149106334,149106334,False,False,,35.4888,0,0.0,hold,,,0.0,,,0,0.0
2022-02-09,149106334,149106334,False,False,,36.9951,0,0.0,hold,,,0.0,,,0,0.0
2022-02-10,149106334,149106334,False,False,,35.311,0,0.0,hold,,,0.0,,,0,0.0
2022-02-11,149106334,149106334,False,False,,33.0837,0,0.0,hold,,,0.0,,,0,0.0
2022-02-14,149106334,149106334,False,False,,33.1726,0,0.0,hold,,,0.0,,,0,0.0
2022-02-15,149106334,149106334,False,False,,34.7974,0,0.0,hold,,,0.0,,,0,0.0
2022-02-16,149106334,149106334,False,False,,34.7628,0,0.0,hold,,,0.0,,,0,0.0
2022-02-17,149106334,149106334,False,False,,32.6985,0,0.0,hold,,,0.0,,,0,0.0
2022-02-18,149106334,149106334,False,False,,31.9429,0,0.0,hold,,,0.0,,,0,0.0
2022-02-22,149106334,149106334,False,False,,31.2959,0,0.0,hold,,,0.0,,,0,0.0
2022-02-23,149106334,149106334,False,False,,29.7057,0,0.0,hold,,,0.0,,,0,0.0
2022-02-24,149106334,149106334,False,False,,31.696,0,0.0,hold,,,0.0,,,0,0.0
2022-02-25,149106334,149106334,False,False,,32.6738,0,0.0,hold,,,0.0,,,0,0.0
2022-02-28,149106334,149106334,False,False,,32.9257,0,0.0,hold,,,0.0,,,0,0.0
2022-03-01,149106334,149106334,True,False,,31.8441,0,0.0,hold,,,0.0,,,0,0.0
2022-03-02,149106334,149106334,False,False,,32.8911,0,0.0,hold,,,0.0,,,0,0.0
2022-03-03,149106334,149106334,False,False,,31.9528,0,0.0,hold,,,0.0,,,0,0.0
2022-03-04,149106334,149106334,False,False,,31.054,0,0.0,hold,,,0.0,,,0,0.0
2022-03-07,149106334,149106334,False,False,,28.7476,0,0.0,hold,,,0.0,,,0,0.0
2022-03-08,149106334,149106334,False,False,,28.4661,0,0.0,hold,,,0.0,,,0,0.0
2022-03-09,149106334,149106334,False,False,,30.5502,0,0.0,hold,,,0.0,,,0,0.0
2022-03-10,149106334,149106334,False,False,,29.8637,0,0.0,hold,,,0.0,,,0,0.0
2022-03-11,149106334,149106334,False,False,,28.5995,0,0.0,hold,,,0.0,,,0,0.0
2022-03-14,149106334,149106334,False,False,,27.5179,0,0.0,hold,,,0.0,,,0,0.0
2022-03-15,149106334,149106334,False,False,,29.2168,0,0.0,hold,,,0.0,,,0,0.0
2022-03-16,149106334,149106334,False,False,,31.4046,0,0.0,hold,,,0.0,,,0,0.0
2022-03-17,149106334,149106334,False,False,,32.1355,0,0.0,hold,,,0.0,,,0,0.0
2022-03-18,149106334,149106334,False,False,,33.4739,0,0.0,hold,,,0.0,,,0,0.0
2022-03-21,149106334,149106334,False,False,,33.2862,0,0.0,hold,,,0.0,,,0,0.0
2022-03-22,149106334,149106334,False,False,,34.5801,0,0.0,hold,,,0.0,,,0,0.0
2022-03-23,149106334,149106334,False,False,,33.5875,0,0.0,hold,,,0.0,,,0,0.0
2022-03-24,149106334,149106334,False,False,,35.0839,0,0.0,hold,,,0.0,,,0,0.0
2022-03-25,149106334,149106334,False,False,,35.0345,0,0.0,hold,,,0.0,,,0,0.0
2022-03-28,149106334,149106334,False,False,,36.116,0,0.0,hold,,,0.0,,,0,0.0
2022-03-29,149106334,149106334,False,False,,37.3309,0,0.0,hold,,,0.0,,,0,0.0
2022-03-30,149106334,149106334,False,False,,36.5358,0,0.0,hold,,,0.0,,,0,0.0
2022-03-31,149106334,149106334,False,False,,35.5185,0,0.0,hold,,,0.0,,,0,0.0
2022-04-01,149106334,149106334,True,False,,35.4938,0,0.0,hold,,,0.0,,,0,0.0
2022-04-04,149106334,149106334,False,False,,36.921,0,0.0,hold,,,0.0,,,0,0.0
2022-04-05,149106334,149106334,False,False,,35.3061,0,0.0,hold,,,0.0,,,0,0.0
2022-04-06,149106334,149106334,False,False,,33.7307,0,0.0,hold,,,0.0,,,0,0.0
2022-04-07,149106334,149106334,False,False,,33.9134,0,0.0,hold,,,0.0,,,0,0.0
2022-04-08,149106334,149106334,False,False,,32.9504,0,0.0,hold,,,0.0,,,0,0.0
2022-04-11,149106334,149106334,False,False,,31.3997,0,0.0,hold,,,0.0,,,0,0.0
2022-04-12,149106334,149106334,False,False,,31.1527,0,0.0,hold,,,0.0,,,0,0.0
2022-04-13,149106334,149106334,False,False,,32.3874,0,0.0,hold,,,0.0,,,0,0.0
2022-04-14,149106334,149106334,False,False,,30.9009,0,0.0,hold,,,0.0,,,0,0.0
2022-04-18,149106334,149106334,False,False,,30.9996,0,0.0,hold,,,0.0,,,0,0.0
2022-04-19,149106334,149106334,False,False,,32.3133,0,0.0,hold,,,0.0,,,0,0.0
2022-04-20,149106334,149106334,False,False,,31.37,0,0.0,hold,,,0.0,,,0,0.0
2022-04-21,149106334,149106334,False,False,,30.1156,0,0.0,hold,,,0.0,,,0,0.0
2022-04-22,149106334,149106334,False,False,,28.5056,0,0.0,hold,,,0.0,,,0,0.0
2022-04-25,149106334,149106334,False,False,,29.2563,0,0.0,hold,,,0.0,,,0,0.0
2022-04-26,149106334,149106334,False,False,,26.9994,0,0.0,hold,,,0.0,,,0,0.0
2022-04-27,149106334,149106334,False,False,,26.9697,0,0.0,hold,,,0.0,,,0,0.0
2022-04-28,149106334,149106334,False,False,,28.8662,0,0.0,hold,,,0.0,,,0,0.0
2022-04-29,149106334,149106334,False,False,,26.2734,0,0.0,hold,,,0.0,,,0,0.0
2022-05-02,149106334,149106334,True,False,,27.1574,0,0.0,hold,,,0.0,,,0,0.0
2022-05-03,149106334,149106334,False,False,,27.2413,0,0.0,hold,,,0.0,,,0,0.0
2022-05-04,149106334,149106334,False,False,,29.0686,0,0.0,hold,,,0.0,,,0,0.0
2022-05-05,149106334,149106334,False,False,,26.1795,0,0.0,hold,,,0.0,,,0,0.0
2022-05-06,149106334,149106334,False,False,,25.5227,0,0.0,hold,,,0.0,,,0,0.0
2022-05-09,149106334,149106334,False,False,,23.4979,0,0.0,hold,,,0.0,,,0,0.0
2022-05-10,149106334,149106334,False,False,,24.0757,0,0.0,hold,,,0.0,,,0,0.0
2022-05-11,149106334,149106334,False,False,,22.6287,0,0.0,hold,,,0.0,,,0,0.0
2022-05-12,149106334,149106334,False,False,,22.5299,0,0.0,hold,,,0.0,,,0,0.0
2022-05-13,149106334,149106334,False,False,,24.1745,0,0.0,hold,,,0.0,,,0,0.0
2022-05-16,149106334,149106334,False,False,,23.6312,0,0.0,hold,,,0.0,,,0,0.0
2022-05-17,149106334,149106334,False,False,,24.8511,0,0.0,hold,,,0.0,,,0,0.0
2022-05-18,149106334,149106334,False,False,,22.3818,0,0.0,hold,,,0.0,,,0,0.0
2022-05-19,149106334,149106334,False,False,,22.1595,0,0.0,hold,,,0.0,,,0,0.0
2022-05-20,149106334,149106334,False,False,,22.0064,0,0.0,hold,,,0.0,,,0,0.0
2022-05-23,149106334,149106334,False,False,,22.7423,0,0.0,hold,,,0.0,,,0,0.0
2022-05-24,149106334,149106334,False,False,,21.7694,0,0.0,hold,,,0.0,,,0,0.0
2022-05-25,149106334,149106334,False,False,,22.3916,0,0.0,hold,,,0.0,,,0,0.0
2022-05-26,149106334,149106334,False,False,,23.6213,0,0.0,hold,,,0.0,,,0,0.0
2022-05-27,149106334,149106334,False,False,,25.1869,0,0.0,hold,,,0.0,,,0,0.0
2022-05-31,149106334,149106334,False,False,,25.0239,0,0.0,hold,,,0.0,,,0,0.0
2022-06-01,149106334,149106334,True,False,,24.6585,0,0.0,hold,,,0.0,,,0,0.0
2022-06-02,149106334,149106334,False,False,,26.0166,0,0.0,hold,,,0.0,,,0,0.0
2022-06-03,149106334,149106334,False,False,,24.6239,0,0.0,hold,,,0.0,,,0,0.0
2022-06-06,149106334,149106334,False,False,,24.8116,0,0.0,hold,,,0.0,,,0,0.0
2022-06-07,149106334,149106334,False,False,,25.2511,0,0.0,hold,,,0.0,,,0,0.0
2022-06-08,149106334,149106334,False,False,,24.8708,0,0.0,hold,,,0.0,,,0,0.0
2022-06-09,149106334,149106334,False,False,,23.5127,0,0.0,hold,,,0.0,,,0,0.0
2022-06-10,149106334,149106334,False,False,,21.8385,0,0.0,hold,,,0.0,,,0,0.0
2022-06-13,149106334,149106334,False,False,,19.8285,0,0.0,hold,,,0.0,,,0,0.0
2022-06-14,149106334,149106334,False,False,,19.9223,0,0.0,hold,,,0.0,,,0,0.0
2022-06-15,149106334,149106334,False,False,,20.8952,0,0.0,hold,,,0.0,,,0,0.0
2022-06-16,149106334,149106334,False,False,,19.2211,0,0.0,hold,,,0.0,,,0,0.0
2022-06-17,149106334,149106334,False,False,,19.6655,0,0.0,hold,,,0.0,,,0,0.0
2022-06-21,149106334,149106334,False,False,,20.6582,0,0.0,hold,,,0.0,,,0,0.0
2022-06-22,149106334,149106334,False,False,,20.589,0,0.0,hold,,,0.0,,,0,0.0
2022-06-23,149106334,149106334,False,False,,21.2014,0,0.0,hold,,,0.0,,,0,0.0
2022-06-24,149106334,149106334,False,False,,22.6929,0,0.0,hold,,,0.0,,,0,0.0
2022-06-27,149106334,149106334,False,False,,22.3077,0,0.0,hold,,,0.0,,,0,0.0
2022-06-28,149106334,149106334,False,False,,20.9397,0,0.0,hold,,,0.0,,,0,0.0
2022-06-29,149106334,149106334,False,False,,20.9989,0,0.0,hold,,,0.0,,,0,0.0
2022-06-30,149106334,149106334,False,False,,20.4508,0,0.0,hold,,,0.0,,,0,0.0
2022-07-01,149106334,149106334,True,False,,20.7175,0,0.0,hold,,,0.0,,,0,0.0
2022-07-05,149106334,149106334,False,False,,21.4286,0,0.0,hold,,,0.0,,,0,0.0
2022-07-06,149106334,149106334,False,False,,21.6904,0,0.0,hold,,,0.0,,,0,0.0
2022-07-07,149106334,149106334,False,False,,22.6139,0,0.0,hold,,,0.0,,,0,0.0
2022-07-08,149106334,149106334,False,False,,22.688,0,0.0,hold,,,0.0,,,0,0.0
2022-07-11,149106334,149106334,False,False,,21.6904,0,0.0,hold,,,0.0,,,0,0.0
2022-07-12,149106334,149106334,False,False,,21.2805,0,0.0,hold,,,0.0,,,0,0.0
2022-07-13,149106334,149106334,False,False,,21.2014,0,0.0,hold,,,0.0,,,0,0.0
2022-07-14,149106334,149106334,False,False,,21.3447,0,0.0,hold,,,0.0,,,0,0.0
2022-07-15,149106334,149106334,False,False,,22.1052,0,0.0,hold,,,0.0,,,0,0.0
2022-07-18,149106334,149106334,False,False,,21.7348,0,0.0,hold,,,0.0,,,0,0.0
2022-07-19,149106334,149106334,False,False,,23.0583,0,0.0,hold,,,0.0,,,0,0.0
2022-07-20,149106334,149106334,False,False,,23.7893,0,0.0,hold,,,0.0,,,0,0.0
2022-07-21,149106334,149106334,False,False,,24.4708,0,0.0,hold,,,0.0,,,0,0.0
2022-07-22,149106334,149106334,False,False,,23.6115,0,0.0,hold,,,0.0,,,0,0.0
2022-07-25,149106334,149106334,False,False,,23.3596,0,0.0,hold,,,0.0,,,0,0.0
2022-07-26,149106334,149106334,False,False,,22.4163,0,0.0,hold,,,0.0,,,0,0.0
2022-07-27,149106334,149106334,False,False,,24.3128,0,0.0,hold,,,0.0,,,0,0.0
2022-07-28,149106334,149106334,False,False,,24.772,0,0.0,hold,,,0.0,,,0,0.0
2022-07-29,149106334,149106334,False,False,,25.6906,0,0.0,hold,,,0.0,,,0,0.0
2022-08-01,149106334,149106334,True,False,,25.661,0,0.0,hold,,,0.0,,,0,0.0
2022-08-02,149106334,149106334,False,False,,25.4881,0,0.0,hold,,,0.0,,,0,0.0
2022-08-03,149106334,149106334,False,False,,26.8759,0,0.0,hold,,,0.0,,,0,0.0
2022-08-04,149106334,149106334,False,False,,27.108,0,0.0,hold,,,0.0,,,0,0.0
2022-08-05,149106334,149106334,False,False,,26.6783,0,0.0,hold,,,0.0,,,0,0.0
2022-08-08,149106334,149106334,False,False,,26.5055,0,0.0,hold,,,0.0,,,0,0.0
2022-08-09,149106334,149106334,False,False,,25.898,0,0.0,hold,,,0.0,,,0,0.0
2022-08-10,149106334,149106334,False,False,,27.3401,0,0.0,hold,,,0.0,,,0,0.0
2022-08-11,149106334,149106334,False,False,,27.029,0,0.0,hold,,,0.0,,,0,0.0
2022-08-12,149106334,149106334,False,False,,28.0957,0,0.0,hold,,,0.0,,,0,0.0
2022-08-15,149106334,149106334,False,False,,28.5205,0,0.0,hold,,,0.0,,,0,0.0
2022-08-16,149106334,149106334,False,False,,28.3871,0,0.0,hold,,,0.0,,,0,0.0
2022-08-17,149106334,149106334,False,False,,27.7303,0,0.0,hold,,,0.0,,,0,0.0
2022-08-18,149106334,149106334,False,False,,27.8735,0,0.0,hold,,,0.0,,,0,0.0
2022-08-19,149106334,149106334,False,False,,26.7771,0,0.0,hold,,,0.0,,,0,0.0
2022-08-22,149106334,149106334,False,False,,25.3597,0,0.0,hold,,,0.0,,,0,0.0
2022-08-23,149106334,149106334,False,False,,25.3153,0,0.0,hold,,,0.0,,,0,0.0
2022-08-24,149106334,149106334,False,False,,25.4585,0,0.0,hold,,,0.0,,,0,0.0
2022-08-25,149106334,149106334,False,False,,26.3425,0,0.0,hold,,,0.0,,,0,0.0
2022-08-26,149106334,149106334,False,False,,24.1794,0,0.0,hold,,,0.0,,,0,0.0
2022-08-29,149106334,149106334,False,False,,23.7053,0,0.0,hold,,,0.0,,,0,0.0
2022-08-30,149106334,149106334,False,False,,23.1719,0,0.0,hold,,,0.0,,,0,0.0
2022-08-31,149106334,149106334,False,False,,22.9003,0,0.0,hold,,,0.0,,,0,0.0
2022-09-01,149106334,149106334,True,False,,22.9151,0,0.0,hold,,,0.0,,,0,0.0
2022-09-02,149106334,149106334,False,False,,22.2583,0,0.0,hold,,,0.0,,,0,0.0
2022-09-06,149106334,149106334,False,False,,21.9373,0,0.0,hold,,,0.0,,,0,0.0
2022-09-07,149106334,149106334,False,False,,22.8164,0,0.0,hold,,,0.0,,,0,0.0
2022-09-08,149106334,149106334,False,False,,23.0485,0,0.0,hold,,,0.0,,,0,0.0
2022-09-09,149106334,149106334,False,False,,24.0461,0,0.0,hold,,,0.0,,,0,0.0
2022-09-12,149106334,149106334,False,False,,24.614,0,0.0,hold,,,0.0,,,0,0.0
2022-09-13,149106334,149106334,False,False,,21.9027,0,0.0,hold,,,0.0,,,0,0.0
2022-09-14,149106334,149106334,False,False,,22.2632,0,0.0,hold,,,0.0,,,0,0.0
2022-09-15,149106334,149106334,False,False,,21.4928,0,0.0,hold,,,0.0,,,0,0.0
2022-09-16,149106334,149106334,False,False,,21.2311,0,0.0,hold,,,0.0,,,0,0.0
2022-09-19,149106334,149106334,False,False,,21.5718,0,0.0,hold,,,0.0,,,0,0.0
2022-09-20,149106334,149106334,False,False,,21.2113,0,0.0,hold,,,0.0,,,0,0.0
2022-09-21,149106334,149106334,False,False,,20.4458,0,0.0,hold,,,0.0,,,0,0.0
2022-09-22,149106334,149106334,False,False,,19.952,0,0.0,hold,,,0.0,,,0,0.0
2022-09-23,149106334,149106334,False,False,,19.3001,0,0.0,hold,,,0.0,,,0,0.0
2022-09-26,149106334,149106334,False,False,,19.1075,0,0.0,hold,,,0.0,,,0,0.0
2022-09-27,149106334,149106334,False,False,,19.1569,0,0.0,hold,,,0.0,,,0,0.0
2022-09-28,149106334,149106334,False,False,,19.9026,0,0.0,hold,,,0.0,,,0,0.0
2022-09-29,149106334,149106334,False,False,,18.7815,0,0.0,hold,,,0.0,,,0,0.0
2022-09-30,149106334,149106334,False,False,,18.1049,0,0.0,hold,,,0.0,,,0,0.0
2022-10-03,149106334,149106334,True,False,,18.9593,0,0.0,hold,,,0.0,,,0,0.0
2022-10-04,149106334,149106334,False,False,,20.1495,0,0.0,hold,,,0.0,,,0,0.0
2022-10-05,149106334,149106334,False,False,,20.1149,0,0.0,hold,,,0.0,,,0,0.0
2022-10-06,149106334,149106334,False,False,,19.7939,0,0.0,hold,,,0.0,,,0,0.0
2022-10-07,149106334,149106334,False,False,,18.2778,0,0.0,hold,,,0.0,,,0,0.0
2022-10-10,149106334,149106334,False,False,,17.8876,0,0.0,hold,,,0.0,,,0,0.0
2022-10-11,149106334,149106334,False,False,,17.4432,0,0.0,hold,,,0.0,,,0,0.0
2022-10-12,149106334,149106334,False,False,,17.4135,0,0.0,hold,,,0.0,,,0,0.0
2022-10-13,149106334,149106334,False,False,,18.2037,0,0.0,hold,,,0.0,,,0,0.0
2022-10-14,149106334,149106334,False,False,,17.0975,0,0.0,hold,,,0.0,,,0,0.0
2022-10-17,149106334,149106334,False,False,,18.258,0,0.0,hold,,,0.0,,,0,0.0
2022-10-18,149106334,149106334,False,False,,18.5445,0,0.0,hold,,,0.0,,,0,0.0
2022-10-19,149106334,149106334,False,False,,18.3864,0,0.0,hold,,,0.0,,,0,0.0
2022-10-20,149106334,149106334,False,False,,18.179,0,0.0,hold,,,0.0,,,0,0.0
2022-10-21,149106334,149106334,False,False,,19.0482,0,0.0,hold,,,0.0,,,0,0.0
2022-10-24,149106334,149106334,False,False,,19.463,0,0.0,hold,,,0.0,,,0,0.0
2022-10-25,149106334,149106334,False,False,,20.2582,0,0.0,hold,,,0.0,,,0,0.0
2022-10-26,149106334,149106334,False,False,,19.3495,0,0.0,hold,,,0.0,,,0,0.0
2022-10-27,149106334,149106334,False,False,,18.6334,0,0.0,hold,,,0.0,,,0,0.0
2022-10-28,149106334,149106334,False,False,,19.7841,0,0.0,hold,,,0.0,,,0,0.0
2022-10-31,149106334,149106334,False,False,,19.3001,0,0.0,hold,,,0.0,,,0,0.0
2022-11-01,149106334,149106334,True,False,,18.9099,0,0.0,hold,,,0.0,,,0,0.0
2022-11-02,149106334,149106334,False,False,,17.616,0,0.0,hold,,,0.0,,,0,0.0
2022-11-03,149106334,149106334,False,False,,16.9295,0,0.0,hold,,,0.0,,,0,0.0
2022-11-04,149106334,149106334,False,False,,17.4679,0,0.0,hold,,,0.0,,,0,0.0
2022-11-07,149106334,149106334,False,False,,17.8481,0,0.0,hold,,,0.0,,,0,0.0
2022-11-08,149106334,149106334,False,False,,18.0951,0,0.0,hold,,,0.0,,,0,0.0
2022-11-09,149106334,149106334,False,False,,17.2456,0,0.0,hold,,,0.0,,,0,0.0
2022-11-10,149106334,149106334,False,False,,19.7939,0,0.0,hold,,,0.0,,,0,0.0
2022-11-11,149106334,149106334,False,False,,20.5248,0,0.0,hold,,,0.0,,,0,0.0
2022-11-14,149106334,149106334,False,False,,20.1545,0,0.0,hold,,,0.0,,,0,0.0
2022-11-15,149106334,149106334,False,False,,20.7224,0,0.0,hold,,,0.0,,,0,0.0
2022-11-16,149106334,149106334,False,False,,20.1446,0,0.0,hold,,,0.0,,,0,0.0
2022-11-17,149106334,149106334,False,False,,20.0409,0,0.0,hold,,,0.0,,,0,0.0
2022-11-18,149106334,149106334,False,False,,20.0458,0,0.0,hold,,,0.0,,,0,0.0
2022-11-21,149106334,149106334,False,False,,19.626,0,0.0,hold,,,0.0,,,0,0.0
2022-11-22,149106334,149106334,False,False,,20.189,0,0.0,hold,,,0.0,,,0,0.0
2022-11-23,149106334,149106334,False,False,,20.589,0,0.0,hold,,,0.0,,,0,0.0
2022-11-25,149106334,149106334,False,False,,20.3075,0,0.0,hold,,,0.0,,,0,0.0
2022-11-28,149106334,149106334,False,False,,19.705,0,0.0,hold,,,0.0,,,0,0.0
2022-11-29,149106334,149106334,False,False,,19.4137,0,0.0,hold,,,0.0,,,0,0.0
2022-11-30,149106334,149106334,False,False,,21.1866,0,0.0,hold,,,0.0,,,0,0.0
2022-12-01,149106334,149106334,True,False,,21.2261,0,0.0,hold,,,0.0,,,0,0.0
2022-12-02,149106334,149106334,False,False,,21.0582,0,0.0,hold,,,0.0,,,0,0.0
2022-12-05,149106334,149106334,False,False,,20.3273,0,0.0,hold,,,0.0,,,0,0.0
2022-12-06,149106334,149106334,False,False,,19.4877,0,0.0,hold,,,0.0,,,0,0.0
2022-12-07,149106334,149106334,False,False,,19.3198,0,0.0,hold,,,0.0,,,0,0.0
2022-12-08,149106334,149106334,False,False,,19.789,0,0.0,hold,,,0.0,,,0,0.0
2022-12-09,149106334,149106334,False,False,,19.5322,0,0.0,hold,,,0.0,,,0,0.0
2022-12-12,149106334,149106334,False,False,,20.0063,0,0.0,hold,,,0.0,,,0,0.0
2022-12-13,149106334,149106334,False,False,,20.4409,0,0.0,hold,,,0.0,,,0,0.0
2022-12-14,149106334,149106334,False,False,,20.1248,0,0.0,hold,,,0.0,,,0,0.0
2022-12-15,149106334,149106334,False,False,,18.7716,0,0.0,hold,,,0.0,,,0,0.0
2022-12-16,149106334,149106334,False,False,,18.4012,0,0.0,hold,,,0.0,,,0,0.0
2022-12-19,149106334,149106334,False,False,,17.9024,0,0.0,hold,,,0.0,,,0,0.0
2022-12-20,149106334,149106334,False,False,,17.8531,0,0.0,hold,,,0.0,,,0,0.0
2022-12-21,149106334,149106334,False,False,,18.3766,0,0.0,hold,,,0.0,,,0,0.0
2022-12-22,149106334,149106334,False,False,,17.4647,0,0.0,hold,,,0.0,,,0,0.0
2022-12-23,149106334,149106334,False,False,,17.5489,0,0.0,hold,,,0.0,,,0,0.0
2022-12-27,149106334,149106334,False,False,,17.0189,0,0.0,hold,,,0.0,,,0,0.0
2022-12-28,149106334,149106334,False,False,,16.5682,0,0.0,hold,,,0.0,,,0,0.0
2022-12-29,149106334,149106334,False,False,,17.3706,0,0.0,hold,,,0.0,,,0,0.0
2022-12-30,149106334,149106334,False,False,,17.3557,0,0.0,hold,,,0.0,,,0,0.0
2023-01-03,149106334,149106334,True,False,,17.113,0,0.0,hold,,,0.0,,,0,0.0
2023-01-04,149106334,149106334,False,False,,17.2765,0,0.0,hold,,,0.0,,,0,0.0
2023-01-05,149106334,149106334,False,False,,16.7118,0,0.0,hold,,,0.0,,,0,0.0
2023-01-06,149106334,149106334,False,False,,17.6331,0,0.0,hold,,,0.0,,,0,0.0
2023-01-09,149106334,149106334,False,False,,17.8659,0,0.0,hold,,,0.0,,,0,0.0
2023-01-10,149106334,149106334,False,False,,18.168,0,0.0,hold,,,0.0,,,0,0.0
2023-01-11,149106334,149106334,False,False,,18.7822,0,0.0,hold,,,0.0,,,0,0.0
2023-01-12,149106334,149106334,False,False,,18.9605,0,0.0,hold,,,0.0,,,0,0.0
2023-01-13,149106334,149106334,False,False,,19.223,0,0.0,hold,,,0.0,,,0,0.0
2023-01-17,149106334,149106334,False,False,,19.2874,0,0.0,hold,,,0.0,,,0,0.0
2023-01-18,149106334,149106334,False,False,,18.7921,0,0.0,hold,,,0.0,,,0,0.0
2023-01-19,149106334,149106334,False,False,,18.4157,0,0.0,hold,,,0.0,,,0,0.0
2023-01-20,149106334,149106334,False,False,,19.4459,0,0.0,hold,,,0.0,,,0,0.0
2023-01-23,149106334,149106334,False,False,,20.2979,0,0.0,hold,,,0.0,,,0,0.0
2023-01-24,149106334,149106334,False,False,,20.2038,0,0.0,hold,,,0.0,,,0,0.0
2023-01-25,149106334,149106334,False,False,,20.0948,0,0.0,hold,,,0.0,,,0,0.0
2023-01-26,149106334,149106334,False,False,,20.8724,0,0.0,hold,,,0.0,,,0,0.0
2023-01-27,149106334,149106334,False,False,,21.2835,0,0.0,hold,,,0.0,,,0,0.0
2023-01-30,149106334,149106334,False,False,,20.4068,0,0.0,hold,,,0.0,,,0,0.0
2023-01-31,149106334,149106334,False,False,,21.0359,0,0.0,hold,,,0.0,,,0,0.0
